c_dest,purpose,duration,tra_mode,geo,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 ,2022 ,2023 ,2024 
FOR,TOTAL,N1-3,TOTAL,PT,511995.0,326013.0,511537.0,563465.0,603028.0,643160.0,706550.0,928995.0,276280.0,250169.0,719428.0,988449.0,882870.0
FOR,TOTAL,N1-3,TOTAL,RO,85809.0,116584.0,74778.0,118083.0,146155.0,137708.0,188562.0,211859.0,49858.0,65077.0,161288.0,208971.0,302921.0
FOR,TOTAL,N1-3,TOTAL,SI,1154404.0,1328570.0,1404249.0,1414928.0,1332938.0,1604297.0,1538848.0,1651562.0,467726.0,875963.0,1254923.0,2002514.0,2262058.0
FOR,TOTAL,N1-3,TOTAL,SK,595405.0,406858.0,1063525.0,823023.0,1207009.0,1664023.0,1832960.0,2106259.0,540946.0,559873.0,1289720.0,1751601.0,1887509.0
FOR,TOTAL,N1-3,WW,EA20,3946782.0,3560076.0,3696314.0,3529560.0,3598132.0,3410244.0,3176411.0,2592178.0,775699.0,687237.0,1748843.0,2379251.0,2209594.0
FOR,TOTAL,N1-3,WW,EE,274671.0,195679.0,287944.0,211272.0,180912.0,160746.0,268231.0,164436.0,57801.0,64056.0,105888.0,144773.0,134781.0
FOR,TOTAL,N1-3,WW,EU27_2020,4689444.0,4345603.0,4489071.0,4390193.0,4484657.0,4185945.0,4129215.0,3441052.0,1107893.0,978513.0,2420068.0,3151117.0,3112428.0
FOR,TOTAL,N1-3,WW,FI,2976747.0,2890327.0,2862640.0,2860081.0,2899291.0,2798758.0,2405146.0,1936843.0,582689.0,500413.0,1175681.0,1716881.0,1655903.0
FOR,TOTAL,N1-3,WW,LT,4920.0,2369.0,7610.0,1436.0,3050.0,3320.0,5035.0,6558.0,8263.0,11394.0,6046.0,6421.0,7394.0
FOR,TOTAL,N1-3,WW,MT,5979.0,12253.0,14148.0,17345.0,16076.0,19534.0,19938.0,18686.0,8696.0,17807.0,34470.0,28485.0,34003.0
FOR,TOTAL,N_GE1,AIR,AT,4194794.0,4387695.0,4260693.0,4135224.0,4358624.0,4195374.0,4221173.0,4775793.0,1097431.0,2133462.0,4241483.0,5541331.0,6019882.0
FOR,TOTAL,N_GE1,AIR,BE,3242939.0,4055488.0,3962198.0,3890566.0,4922999.0,5065119.0,5362012.0,5865200.0,1798856.0,2603504.0,5261974.0,5624758.0,6003537.0
FOR,TOTAL,N_GE1,AIR,BG,152285.0,162411.0,167498.0,142743.0,202970.0,252705.0,266991.0,330154.0,75304.0,61618.0,328794.0,315603.0,441717.0
FOR,TOTAL,N_GE1,AIR,CY,1132899.0,1065712.0,1145588.0,1070899.0,1234849.0,1383728.0,1408269.0,1539146.0,470613.0,465832.0,1227756.0,1665725.0,1740640.0
FOR,TOTAL,N_GE1,AIR,CZ,1889751.0,1783038.0,1521395.0,1401007.0,1575647.0,2018677.0,2399970.0,2494176.0,344524.0,1141536.0,2397762.0,2735924.0,2865366.0
FOR,TOTAL,N_GE1,AIR,DE,34031196.0,36656296.0,34959707.0,35313143.0,37777429.0,41238891.0,44845566.0,39557178.0,10217610.0,14404069.0,31791622.0,38326797.0,44262263.0
FOR,TOTAL,N_GE1,AIR,DK,4757985.0,4390597.0,4696610.0,5099306.0,4515531.0,4587562.0,5289414.0,6630842.0,1569396.0,1644396.0,3508761.0,3881442.0,6508664.0
FOR,TOTAL,N_GE1,AIR,EA20,95840988.0,96428773.0,97338099.0,95614392.0,102907904.0,113865773.0,125555608.0,124850565.0,31780566.0,41236057.0,99529233.0,119071646.0,135267814.0
FOR,TOTAL,N_GE1,AIR,EE,413521.0,502393.0,548079.0,544988.0,576196.0,585076.0,1038470.0,860737.0,216218.0,306629.0,642294.0,875916.0,912343.0
FOR,TOTAL,N_GE1,AIR,EL,307213.0,402811.0,449136.0,470541.0,468585.0,504227.0,595222.0,683028.0,210021.0,257879.0,662941.0,759893.0,864603.0
FOR,TOTAL,N_GE1,AIR,ES,7060184.0,6384980.0,6567230.0,8003297.0,9015303.0,9061616.0,10981559.0,11632520.0,2567662.0,3458479.0,8993914.0,10756075.0,12667983.0
FOR,TOTAL,N_GE1,AIR,EU27_2020,112816389.0,113617423.0,115199835.0,113866915.0,121555235.0,144018292.0,155646087.0,156731999.0,39817938.0,51648638.0,124694242.0,147780110.0,170804825.0
FOR,TOTAL,N_GE1,AIR,FI,4801804.0,4533305.0,4834611.0,4987530.0,4980991.0,5322401.0,5814130.0,5825399.0,1152758.0,907180.0,3633562.0,4428736.0,4444872.0
FOR,TOTAL,N_GE1,AIR,FR,14393702.0,14664436.0,15608102.0,13788430.0,13879918.0,16966256.0,17803013.0,18109531.0,5859047.0,6404399.0,15288732.0,18579007.0,21743635.0
FOR,TOTAL,N_GE1,AIR,HR,493332.0,568241.0,560240.0,541278.0,251887.0,372575.0,485023.0,496740.0,80691.0,127047.0,334803.0,495620.0,576752.0
FOR,TOTAL,N_GE1,AIR,HU,1158141.0,999304.0,1178865.0,1363944.0,1469414.0,1766801.0,2138730.0,2564060.0,603878.0,722068.0,1928767.0,2475576.0,3280535.0
FOR,TOTAL,N_GE1,AIR,IE,4705133.0,4760088.0,4889200.0,5232129.0,5720834.0,6178753.0,6468944.0,6959897.0,1713104.0,1400906.0,6160902.0,7502455.0,9502398.0
FOR,TOTAL,N_GE1,AIR,IT,9292751.0,7303729.0,7583875.0,5175607.0,7130684.0,7086095.0,9576126.0,10250255.0,1899539.0,2134817.0,5768011.0,6741894.0,6940135.0
FOR,TOTAL,N_GE1,AIR,LT,793463.0,819257.0,822742.0,919525.0,997579.0,1055055.0,1201128.0,1290386.0,312673.0,542112.0,1302242.0,1529333.0,1738060.0
FOR,TOTAL,N_GE1,AIR,LU,581561.0,577446.0,683981.0,641979.0,673086.0,1045707.0,1096801.0,1106409.0,446683.0,560659.0,1092886.0,1234504.0,1277198.0
FOR,TOTAL,N_GE1,AIR,LV,501377.0,474858.0,612698.0,484878.0,459414.0,546471.0,631504.0,754874.0,159336.0,283717.0,717414.0,921844.0,1050505.0
FOR,TOTAL,N_GE1,AIR,MT,285389.0,316986.0,335958.0,362710.0,356219.0,510121.0,586992.0,631553.0,190967.0,237468.0,496776.0,677194.0,721093.0
FOR,TOTAL,N_GE1,AIR,NL,7517097.0,7225453.0,7618650.0,7721047.0,7984124.0,9849565.0,10014123.0,10424799.0,2661573.0,3961497.0,8960147.0,9378629.0,10369601.0
FOR,TOTAL,N_GE1,AIR,PL,3088001.0,3973811.0,4457501.0,5043336.0,5456020.0,6261143.0,6754403.0,7566589.0,2983514.0,3541332.0,7062271.0,8629598.0,9718111.0
FOR,TOTAL,N_GE1,AIR,PT,903481.0,887971.0,1006726.0,1194655.0,1107857.0,1357666.0,1580537.0,1976258.0,480839.0,538155.0,1607392.0,1982333.0,2074403.0
FOR,TOTAL,N_GE1,AIR,RO,217880.0,282315.0,319474.0,356345.0,406751.0,454808.0,516436.0,711236.0,122344.0,327202.0,626660.0,789823.0,1084843.0
FOR,TOTAL,N_GE1,AIR,SI,324472.0,293713.0,308253.0,364713.0,404205.0,374550.0,426606.0,527970.0,78281.0,211250.0,400090.0,547505.0,664017.0
FOR,TOTAL,N_GE1,AIR,SK,864681.0,547915.0,580431.0,771254.0,607120.0,1166527.0,1418409.0,1582894.0,166664.0,296995.0,944293.0,1502099.0,1693893.0
FOR,TOTAL,N_GE1,BUS,AT,916603.0,876231.0,912354.0,929584.0,927316.0,942015.0,885119.0,815427.0,117896.0,230464.0,745988.0,973744.0,1153959.0
FOR,TOTAL,N_GE1,BUS,BE,513062.0,577710.0,514812.0,522533.0,643006.0,440315.0,560349.0,561608.0,171213.0,167920.0,543345.0,563379.0,524706.0
FOR,TOTAL,N_GE1,BUS,CZ,903358.0,778974.0,899000.0,896117.0,758640.0,881430.0,797184.0,896120.0,253377.0,176723.0,504259.0,538601.0,662964.0
FOR,TOTAL,N_GE1,BUS,DE,6433670.0,7012616.0,5494238.0,6732858.0,6746276.0,6010271.0,6766847.0,5693018.0,1140359.0,1544615.0,3975851.0,4403774.0,5146344.0
FOR,TOTAL,N_GE1,BUS,DK,344756.0,390698.0,413826.0,457446.0,348080.0,403545.0,215222.0,529282.0,146794.0,103010.0,278654.0,302056.0,527703.0
FOR,TOTAL,N_GE1,BUS,EA20,13271342.0,13833362.0,12434969.0,13349095.0,12788685.0,12037848.0,13602579.0,12446596.0,2351149.0,3156130.0,8851007.0,10851191.0,11719943.0
FOR,TOTAL,N_GE1,BUS,EE,163001.0,112631.0,155854.0,132805.0,150716.0,125620.0,225288.0,178870.0,40960.0,24369.0,51834.0,106508.0,112201.0
FOR,TOTAL,N_GE1,BUS,EL,128982.0,117523.0,89150.0,93523.0,98421.0,74182.0,94213.0,98615.0,33938.0,35156.0,72184.0,57750.0,71239.0
FOR,TOTAL,N_GE1,BUS,ES,519563.0,430620.0,416054.0,634356.0,436739.0,393643.0,489333.0,502803.0,48983.0,96439.0,326058.0,405314.0,612168.0
FOR,TOTAL,N_GE1,BUS,EU27_2020,16987713.0,17603416.0,16477800.0,17374556.0,16471044.0,16048199.0,17365019.0,16538086.0,3540417.0,4163660.0,11463453.0,13677094.0,14863083.0
FOR,TOTAL,N_GE1,BUS,FR,1354371.0,1345037.0,1549624.0,1262379.0,1157935.0,1251265.0,1349007.0,1175449.0,249518.0,348947.0,894146.0,1519922.0,1242899.0
FOR,TOTAL,N_GE1,BUS,HR,494510.0,772380.0,700210.0,739368.0,380463.0,482839.0,425455.0,467730.0,57528.0,58877.0,204913.0,316919.0,267469.0
FOR,TOTAL,N_GE1,BUS,LT,87971.0,94941.0,127082.0,175652.0,134777.0,170530.0,257166.0,271948.0,66678.0,70480.0,215393.0,173205.0,174365.0
FOR,TOTAL,N_GE1,BUS,LU,65819.0,53342.0,62095.0,71042.0,60723.0,56898.0,59539.0,60812.0,13436.0,16653.0,47420.0,63428.0,64596.0
FOR,TOTAL,N_GE1,BUS,NL,814966.0,676387.0,725939.0,707953.0,620680.0,583616.0,733211.0,743380.0,107944.0,183436.0,695181.0,923261.0,824637.0
FOR,TOTAL,N_GE1,BUS,PL,1507834.0,1663411.0,1725312.0,1715507.0,1668191.0,1714463.0,1674467.0,1642285.0,493369.0,516207.0,1055237.0,1093826.0,1058146.0
FOR,TOTAL,N_GE1,BUS,PT,113614.0,114221.0,109158.0,93711.0,100589.0,98637.0,98693.0,106420.0,12572.0,33089.0,83187.0,117433.0,129962.0
FOR,TOTAL,N_GE1,BUS,RO,327559.0,315226.0,343712.0,265427.0,206337.0,154834.0,199290.0,208834.0,50810.0,103151.0,199727.0,270049.0,246938.0
FOR,TOTAL,N_GE1,LAND,AT,6747330.0,6262597.0,6700392.0,6469458.0,7134966.0,7258858.0,6767912.0,7093144.0,2857867.0,5363706.0,9777448.0,10481142.0,10301520.0
FOR,TOTAL,N_GE1,LAND,BE,6184271.0,6566678.0,6726841.0,6773232.0,8078637.0,6965849.0,7668695.0,8254226.0,4041064.0,4599666.0,8170750.0,8855884.0,9171502.0
FOR,TOTAL,N_GE1,LAND,BG,316950.0,390040.0,436173.0,387454.0,397244.0,506035.0,673337.0,795770.0,118667.0,122961.0,550662.0,773241.0,917362.0
FOR,TOTAL,N_GE1,LAND,CZ,4088147.0,3995348.0,4129186.0,4454603.0,4446583.0,4753382.0,4987942.0,4852302.0,2054512.0,2122501.0,4428679.0,5091242.0,4657759.0
FOR,TOTAL,N_GE1,LAND,DE,45884662.0,48203293.0,45753700.0,46276072.0,50640712.0,48167273.0,60250395.0,56323582.0,25929385.0,33358750.0,52751618.0,60917489.0,67768275.0
FOR,TOTAL,N_GE1,LAND,DK,2902725.0,3591955.0,3528418.0,3662602.0,3362438.0,2867024.0,1528997.0,3825084.0,1585466.0,1306259.0,2315719.0,2541015.0,4382591.0
FOR,TOTAL,N_GE1,LAND,EA20,97518222.0,98588946.0,97933298.0,98125442.0,103298234.0,105086205.0,118973205.0,117364547.0,51031835.0,68014566.0,115245673.0,130495511.0,137910693.0
FOR,TOTAL,N_GE1,LAND,EE,386267.0,421813.0,501080.0,408362.0,513918.0,478761.0,711043.0,619898.0,236331.0,173689.0,342184.0,446470.0,436322.0
FOR,TOTAL,N_GE1,LAND,EL,261676.0,250294.0,240134.0,217070.0,200444.0,199390.0,265140.0,295778.0,103296.0,115298.0,254666.0,244438.0,227043.0
FOR,TOTAL,N_GE1,LAND,ES,3588238.0,3169558.0,3384526.0,4063436.0,3884653.0,4840091.0,4760306.0,4973690.0,1692609.0,2495433.0,4134334.0,4584585.0,4731813.0
FOR,TOTAL,N_GE1,LAND,EU27_2020,117210911.0,119044746.0,118617300.0,119894551.0,125400954.0,129351344.0,142791833.0,144100076.0,61647241.0,79901701.0,136699106.0,154129029.0,163261333.0
FOR,TOTAL,N_GE1,LAND,FI,719076.0,699823.0,578817.0,628681.0,724580.0,763693.0,776374.0,623218.0,270583.0,190678.0,694804.0,831571.0,763712.0
FOR,TOTAL,N_GE1,LAND,FR,9839747.0,10295997.0,11221144.0,9611400.0,9233895.0,11000416.0,11323692.0,11073756.0,5284494.0,6132602.0,11171806.0,12764301.0,13360316.0
FOR,TOTAL,N_GE1,LAND,HR,2145120.0,2348445.0,2193056.0,2019794.0,1355303.0,1546983.0,1557304.0,1750405.0,412428.0,504135.0,1012955.0,1552553.0,1537514.0
FOR,TOTAL,N_GE1,LAND,HU,2892738.0,3138942.0,3554594.0,4089256.0,4630542.0,4724990.0,5176271.0,5254411.0,2002704.0,2144002.0,3587551.0,3776235.0,3602598.0
FOR,TOTAL,N_GE1,LAND,IE,510678.0,483462.0,482148.0,454112.0,459066.0,539280.0,594747.0,731844.0,272266.0,509770.0,1061059.0,1399606.0,1778771.0
FOR,TOTAL,N_GE1,LAND,IT,4148174.0,3077288.0,3271592.0,4082668.0,3164313.0,3876265.0,3973289.0,4171809.0,1222029.0,1743001.0,3276281.0,2538042.0,2490227.0
FOR,TOTAL,N_GE1,LAND,LT,863892.0,904567.0,919677.0,897254.0,905993.0,924805.0,995282.0,1005192.0,331502.0,251182.0,558585.0,551887.0,465428.0
FOR,TOTAL,N_GE1,LAND,LU,985864.0,1039031.0,1121233.0,1047504.0,906826.0,1309770.0,1412660.0,1441538.0,1012975.0,1253254.0,1725213.0,1848951.0,1818938.0
FOR,TOTAL,N_GE1,LAND,LV,782368.0,677576.0,634038.0,677404.0,705503.0,630369.0,638698.0,649177.0,235239.0,219203.0,577412.0,753404.0,725670.0
FOR,TOTAL,N_GE1,LAND,NL,10085450.0,9885792.0,9625304.0,9602393.0,9979627.0,10700289.0,10751206.0,11400785.0,4985946.0,7621021.0,14038317.0,15399599.0,14282579.0
FOR,TOTAL,N_GE1,LAND,PL,6117437.0,5898395.0,5611758.0,5679830.0,5638116.0,5475530.0,5759976.0,5740447.0,3081699.0,3141223.0,4489076.0,4795567.0,4753164.0
FOR,TOTAL,N_GE1,LAND,PT,441211.0,420399.0,439643.0,421255.0,486319.0,552363.0,546841.0,699897.0,207406.0,316654.0,620304.0,803792.0,857906.0
FOR,TOTAL,N_GE1,LAND,RO,555159.0,677956.0,698615.0,651458.0,643073.0,609635.0,733443.0,858436.0,271848.0,578795.0,841137.0,1095665.0,1147482.0
FOR,TOTAL,N_GE1,LAND,SI,2123809.0,2305043.0,2317248.0,2473469.0,2440960.0,2628576.0,2747703.0,2633438.0,1059139.0,1901836.0,2734269.0,3666230.0,4024964.0
FOR,TOTAL,N_GE1,LAND,SK,1820388.0,1577290.0,1822726.0,2000577.0,2482519.0,2703176.0,3231917.0,3623172.0,877278.0,1264688.0,2343667.0,2855566.0,3168193.0
FOR,TOTAL,N_GE1,LAND_OTH,AT,104918.0,135984.0,159513.0,178610.0,226198.0,267817.0,202872.0,242813.0,136324.0,194048.0,295761.0,298155.0,163601.0
FOR,TOTAL,N_GE1,LAND_OTH,EA20,2349768.0,2134049.0,1723715.0,1775894.0,2359561.0,2027565.0,3550075.0,2629634.0,674095.0,1320559.0,2644676.0,2543924.0,2607858.0
FOR,TOTAL,N_GE1,LAND_OTH,EU27_2020,2704987.0,2472618.0,1998573.0,2118011.0,2724589.0,2347443.0,3968189.0,3695183.0,845289.0,1464956.0,2931559.0,2814162.0,2774837.0
FOR,TOTAL,N_GE1,LAND_OTH,HU,24856.0,32627.0,60571.0,110152.0,151048.0,98132.0,151911.0,192343.0,145527.0,47241.0,62681.0,54069.0,29233.0
FOR,TOTAL,N_GE1,RAIL,AT,871373.0,699039.0,717542.0,748023.0,789836.0,754079.0,768670.0,1016729.0,390054.0,712425.0,1832198.0,1744947.0,1522568.0
FOR,TOTAL,N_GE1,RAIL,BE,842785.0,647004.0,646775.0,650125.0,697498.0,669541.0,832908.0,915131.0,329453.0,434164.0,927048.0,1129636.0,1239389.0
FOR,TOTAL,N_GE1,RAIL,DE,4224255.0,4191929.0,3646896.0,2929567.0,4589387.0,3797503.0,4525045.0,4924695.0,2191136.0,2432619.0,5485494.0,7177561.0,8828808.0
FOR,TOTAL,N_GE1,RAIL,DK,260689.0,304309.0,206055.0,256677.0,289970.0,199874.0,78118.0,393313.0,168643.0,154446.0,283358.0,271188.0,586173.0
FOR,TOTAL,N_GE1,RAIL,EA20,9695350.0,9488725.0,9192177.0,8064734.0,9284979.0,9262991.0,10380276.0,12062042.0,4847626.0,5867879.0,13946667.0,16534814.0,18590914.0
FOR,TOTAL,N_GE1,RAIL,ES,119322.0,120687.0,122013.0,146284.0,118852.0,153528.0,170537.0,132683.0,67307.0,83604.0,81823.0,121038.0,153968.0
FOR,TOTAL,N_GE1,RAIL,EU27_2020,10964960.0,10739168.0,10240366.0,9284134.0,10570089.0,10297063.0,11565759.0,13672944.0,5266988.0,6468975.0,15606835.0,18422916.0,21024065.0
FOR,TOTAL,N_GE1,RAIL,FR,1805906.0,2182537.0,2532058.0,1871577.0,1685806.0,1993385.0,1873667.0,2309819.0,1161086.0,1053783.0,2425677.0,2827745.0,3484097.0
FOR,TOTAL,N_GE1,RAIL,IE,59366.0,42224.0,74296.0,54832.0,53230.0,62341.0,109879.0,87425.0,41889.0,91925.0,218341.0,168436.0,311837.0
FOR,TOTAL,N_GE1,RAIL,LU,159109.0,173378.0,164791.0,123831.0,97624.0,171588.0,163039.0,192746.0,91178.0,101959.0,184162.0,232755.0,233225.0
FOR,TOTAL,N_GE1,RAIL,NL,760861.0,661579.0,576121.0,707735.0,506789.0,780171.0,842396.0,1257581.0,290668.0,656053.0,2093772.0,2352779.0,2075587.0
FOR,TOTAL,N_GE1,RAIL,PL,174531.0,199211.0,155881.0,162185.0,174091.0,125887.0,114897.0,106154.0,43055.0,45589.0,80933.0,99013.0,104482.0
FOR,TOTAL,N_GE1,RAIL,SK,152158.0,137450.0,139444.0,252464.0,311043.0,384320.0,537495.0,640879.0,101851.0,186169.0,349967.0,358492.0,390780.0
FOR,TOTAL,N_GE1,RDMV_PAS_X_BUS,AT,4854435.0,4551344.0,4910982.0,4613241.0,5191616.0,5294947.0,4911251.0,5018175.0,2213593.0,4226768.0,6903501.0,7464296.0,7461391.0
FOR,TOTAL,N_GE1,RDMV_PAS_X_BUS,BE,4818884.0,5092581.0,5481105.0,5551928.0,6682738.0,5835840.0,6241456.0,6731583.0,3522121.0,3972110.0,6672913.0,7134469.0,7363254.0
FOR,TOTAL,N_GE1,RDMV_PAS_X_BUS,BG,159812.0,228794.0,229955.0,232531.0,258904.0,306666.0,389776.0,514983.0,77633.0,90124.0,376575.0,568379.0,686232.0
FOR,TOTAL,N_GE1,RDMV_PAS_X_BUS,CZ,2897584.0,3004156.0,3073494.0,3335492.0,3370578.0,3610325.0,3897620.0,3621261.0,1731161.0,1812743.0,3595314.0,4077909.0,3739787.0
FOR,TOTAL,N_GE1,RDMV_PAS_X_BUS,DE,33701873.0,35778865.0,35817656.0,35633033.0,37825737.0,37207890.0,46182125.0,43842918.0,22286774.0,28676688.0,41503372.0,47750769.0,51949999.0
FOR,TOTAL,N_GE1,RDMV_PAS_X_BUS,DK,2257872.0,2865232.0,2876512.0,2874827.0,2651364.0,2226541.0,1170910.0,2151846.0,1264681.0,1048803.0,1723009.0,1953118.0,3256414.0
FOR,TOTAL,N_GE1,RDMV_PAS_X_BUS,EA20,72201763.0,73132810.0,74582437.0,74935719.0,78865010.0,81757800.0,91440275.0,90226275.0,43158965.0,57669998.0,89803323.0,100565581.0,104991977.0
FOR,TOTAL,N_GE1,RDMV_PAS_X_BUS,EE,204520.0,279932.0,323290.0,259574.0,342890.0,336619.0,464522.0,413589.0,183645.0,132070.0,281897.0,326978.0,304870.0
FOR,TOTAL,N_GE1,RDMV_PAS_X_BUS,EL,130729.0,132167.0,148489.0,120463.0,95383.0,122998.0,170927.0,193914.0,69358.0,78789.0,181571.0,185848.0,154722.0
FOR,TOTAL,N_GE1,RDMV_PAS_X_BUS,ES,2896443.0,2581487.0,2813582.0,3265630.0,3322133.0,4280335.0,4083372.0,4316078.0,1572232.0,2292831.0,3714692.0,4038882.0,3936987.0
FOR,TOTAL,N_GE1,RDMV_PAS_X_BUS,EU27_2020,86553252.0,88229544.0,89900561.0,91117849.0,95635232.0,100658640.0,109892864.0,110193863.0,51994547.0,67804110.0,106697259.0,119214857.0,124599348.0
FOR,TOTAL,N_GE1,RDMV_PAS_X_BUS,FI,493978.0,505618.0,404433.0,453271.0,551637.0,587246.0,572420.0,450643.0,221770.0,166732.0,538820.0,645190.0,572179.0
FOR,TOTAL,N_GE1,RDMV_PAS_X_BUS,FR,6612172.0,6712599.0,7075956.0,6420893.0,6340162.0,7655791.0,8048699.0,7521178.0,3841815.0,4682536.0,7772129.0,8351056.0,8598034.0
FOR,TOTAL,N_GE1,RDMV_PAS_X_BUS,HR,1529037.0,1437614.0,1393882.0,1255724.0,881284.0,1027360.0,1049664.0,1260357.0,345667.0,440152.0,798632.0,1217514.0,1243708.0
FOR,TOTAL,N_GE1,RDMV_PAS_X_BUS,HU,2861388.0,3101069.0,3488896.0,3977904.0,4478375.0,4626434.0,5024125.0,5057313.0,1856653.0,2096761.0,3512812.0,3709297.0,3573365.0
FOR,TOTAL,N_GE1,RDMV_PAS_X_BUS,IE,377208.0,365847.0,348431.0,343160.0,385304.0,405400.0,426234.0,574605.0,230285.0,412101.0,703633.0,1068415.0,1262573.0
FOR,TOTAL,N_GE1,RDMV_PAS_X_BUS,IT,2918526.0,1916430.0,2078094.0,3073664.0,2374640.0,2905728.0,2709296.0,2796145.0,900360.0,1329350.0,2543782.0,1701146.0,1806052.0
FOR,TOTAL,N_GE1,RDMV_PAS_X_BUS,LT,669877.0,710374.0,694785.0,637215.0,696982.0,684169.0,653435.0,643167.0,250882.0,180702.0,303153.0,365391.0,267095.0
FOR,TOTAL,N_GE1,RDMV_PAS_X_BUS,LU,745156.0,796317.0,865374.0,831695.0,729410.0,1059573.0,1167263.0,1179563.0,897721.0,1129977.0,1482933.0,1542544.0,1511229.0
FOR,TOTAL,N_GE1,RDMV_PAS_X_BUS,LV,507317.0,423147.0,394578.0,447102.0,443889.0,442225.0,465233.0,478085.0,201833.0,188621.0,490848.0,615694.0,559689.0
FOR,TOTAL,N_GE1,RDMV_PAS_X_BUS,NL,8479670.0,8498393.0,8267830.0,8124819.0,8793265.0,9260388.0,9121997.0,9366715.0,4523308.0,6741969.0,11150422.0,11991562.0,11253998.0
FOR,TOTAL,N_GE1,RDMV_PAS_X_BUS,PL,4323816.0,3930566.0,3707103.0,3780557.0,3779263.0,3629734.0,3965178.0,3986481.0,2543998.0,2577532.0,3347964.0,3597101.0,3582491.0
FOR,TOTAL,N_GE1,RDMV_PAS_X_BUS,PT,275534.0,280508.0,317784.0,315285.0,349873.0,414582.0,411154.0,538193.0,181520.0,265797.0,510874.0,663782.0,710175.0
FOR,TOTAL,N_GE1,RDMV_PAS_X_BUS,RO,190062.0,339169.0,336744.0,364995.0,434326.0,442350.0,516363.0,628857.0,212591.0,470140.0,621703.0,800014.0,858884.0
FOR,TOTAL,N_GE1,RDMV_PAS_X_BUS,SI,1844147.0,2063066.0,2075690.0,2220760.0,2212646.0,2375780.0,2485687.0,2362805.0,999870.0,1779202.0,2496137.0,3297426.0,3670667.0
FOR,TOTAL,N_GE1,RDMV_PAS_X_BUS,SK,1142258.0,1006519.0,1170495.0,1367721.0,1645420.0,1860929.0,2275540.0,2538563.0,716211.0,973599.0,1754014.0,2204617.0,2365355.0
FOR,TOTAL,N_GE1,TOTAL,AT,10960345.0,10671412.0,10994223.0,10627682.0,11534238.0,11490865.0,11042921.0,11901742.0,3964500.0,7516079.0,14040577.0,16080860.0,16422767.0
FOR,TOTAL,N_GE1,TOTAL,BE,9575837.0,10676459.0,10777700.0,10711046.0,13102132.0,12140619.0,13098410.0,14191324.0,5847789.0,7240150.0,13498234.0,14536552.0,15252095.0
FOR,TOTAL,N_GE1,TOTAL,BG,469236.0,552451.0,603672.0,531182.0,600214.0,758740.0,940329.0,1128917.0,193971.0,187423.0,879455.0,1092893.0,1365178.0
FOR,TOTAL,N_GE1,TOTAL,CY,1175022.0,1101800.0,1197614.0,1108898.0,1260505.0,1405804.0,1434756.0,1564822.0,470613.0,471119.0,1234615.0,1674725.0,1747492.0
FOR,TOTAL,N_GE1,TOTAL,CZ,5977897.0,5781484.0,5650580.0,5855610.0,6026617.0,6775157.0,7390006.0,7346477.0,2399036.0,3264037.0,6826441.0,7831530.0,7523124.0
FOR,TOTAL,N_GE1,TOTAL,DE,82728747.0,87458553.0,83008008.0,83737354.0,90965601.0,92402056.0,108541530.0,99532966.0,36866570.0,48667340.0,86623140.0,102057649.0,114397046.0
FOR,TOTAL,N_GE1,TOTAL,DK,7757264.0,8201717.0,8444775.0,8919631.0,8033413.0,7630465.0,6952921.0,10803454.0,3298581.0,3091776.0,6043213.0,6662470.0,11307216.0
FOR,TOTAL,N_GE1,TOTAL,EA20,202787061.0,203898181.0,203741058.0,201970498.0,214276352.0,227619803.0,254031234.0,251221152.0,84893613.0,111614269.0,220634102.0,257100170.0,280311351.0
FOR,TOTAL,N_GE1,TOTAL,EE,1146808.0,1165822.0,1425510.0,1249933.0,1339274.0,1279444.0,2068465.0,1701519.0,563781.0,574519.0,1119496.0,1512784.0,1545574.0
FOR,TOTAL,N_GE1,TOTAL,EL,580378.0,670578.0,712481.0,703885.0,685775.0,717643.0,874327.0,992928.0,320253.0,379680.0,939366.0,1024227.0,1103565.0
FOR,TOTAL,N_GE1,TOTAL,ES,11082129.0,9976819.0,10313354.0,12488197.0,13272399.0,14351000.0,16352217.0,17125599.0,4314476.0,6031754.0,13588870.0,15942325.0,18167614.0
FOR,TOTAL,N_GE1,TOTAL,EU27_2020,240534227.0,242764576.0,243577913.0,243342231.0,256270370.0,283537629.0,309489659.0,311436542.0,104199798.0,134514021.0,268385073.0,310664732.0,342657389.0
FOR,TOTAL,N_GE1,TOTAL,FI,9077182.0,8603583.0,8760224.0,8917249.0,9162665.0,9371136.0,9475932.0,9403186.0,2329503.0,1790986.0,6190196.0,7287752.0,7203734.0
FOR,TOTAL,N_GE1,TOTAL,FR,24645476.0,25419906.0,27331432.0,23790486.0,23537122.0,28410849.0,29659180.0,29626325.0,11221335.0,12678578.0,26790132.0,31921612.0,35599430.0
FOR,TOTAL,N_GE1,TOTAL,HR,2680804.0,2926509.0,2763254.0,2577589.0,1614859.0,1923357.0,2057870.0,2254930.0,493119.0,638918.0,1351328.0,2061317.0,2123739.0
FOR,TOTAL,N_GE1,TOTAL,HU,4050879.0,4138246.0,4733459.0,5453200.0,6099956.0,6491791.0,7315001.0,7818471.0,2606582.0,2866070.0,5516318.0,6251811.0,6883133.0
