c_resid,nace_r2,month,geo,2020 ,2021 ,2022 ,2023 ,2024 
DOM,I551-I553,M10,RS,402798.0,389039.0,753017.0,591948.0,505288.0
DOM,I551-I553,M10,RS1,102294.0,104703.0,142172.0,135005.0,137147.0
DOM,I551-I553,M10,RS11,35837.0,35099.0,42875.0,45032.0,47984.0
DOM,I551-I553,M10,RS12,66457.0,69604.0,99297.0,89973.0,89163.0
DOM,I551-I553,M10,RS2,300504.0,284336.0,610845.0,456943.0,368141.0
DOM,I551-I553,M10,RS21,173750.0,168134.0,382758.0,295582.0,241716.0
DOM,I551-I553,M10,RS22,126754.0,116202.0,228087.0,161361.0,126425.0
DOM,I551-I553,M10,SE,2602252.0,3142831.0,3193794.0,3099446.0,3091681.0
DOM,I551-I553,M10,SE1,884882.0,1227460.0,1310641.0,1273499.0,1247782.0
DOM,I551-I553,M10,SE11,540322.0,831609.0,912962.0,880028.0,864709.0
DOM,I551-I553,M10,SE12,344560.0,395851.0,397679.0,393471.0,383073.0
DOM,I551-I553,M10,SE2,1105183.0,1268253.0,1253291.0,1205671.0,1223911.0
DOM,I551-I553,M10,SE21,242046.0,257185.0,258599.0,233593.0,244100.0
DOM,I551-I553,M10,SE22,327748.0,363822.0,353979.0,340737.0,349386.0
DOM,I551-I553,M10,SE23,535389.0,647246.0,640713.0,631341.0,630425.0
DOM,I551-I553,M10,SE3,612187.0,647118.0,629862.0,620276.0,619988.0
DOM,I551-I553,M10,SE31,279229.0,272689.0,262005.0,263612.0,255760.0
DOM,I551-I553,M10,SE32,153230.0,160443.0,150260.0,141667.0,144272.0
DOM,I551-I553,M10,SE33,179728.0,213986.0,217597.0,214997.0,219956.0
DOM,I551-I553,M10,SI,410859.0,772787.0,343360.0,347127.0,349914.0
DOM,I551-I553,M10,SI0,410859.0,772787.0,343360.0,347127.0,349914.0
DOM,I551-I553,M10,SI03,212032.0,392666.0,182933.0,189790.0,194129.0
DOM,I551-I553,M10,SI04,198827.0,380121.0,160427.0,157337.0,155785.0
DOM,I551-I553,M10,SK,386073.0,573160.0,753136.0,797693.0,833815.0
DOM,I551-I553,M10,SK0,386073.0,573160.0,753136.0,797693.0,833815.0
DOM,I551-I553,M10,SK01,38712.0,64984.0,79949.0,87445.0,92537.0
DOM,I551-I553,M10,SK02,99934.0,133483.0,175449.0,185605.0,187100.0
DOM,I551-I553,M10,SK03,140292.0,212454.0,273987.0,291144.0,299353.0
DOM,I551-I553,M10,SK04,107135.0,162239.0,223751.0,233499.0,254825.0
DOM,I551-I553,M10,AL,53.22,37.48,39.84,42.21,29.66
DOM,I551-I553,M10,AL0,53.22,37.48,39.84,42.21,29.66
DOM,I551-I553,M10,AL01,54.89,39.37,41.1,49.73,34.69
DOM,I551-I553,M10,AL02,39.81,25.8,32.29,31.36,21.63
DOM,I551-I553,M10,AL03,73.32,56.24,51.14,50.1,39.0
DOM,I551-I553,M10,AT,58.84,40.81,37.27,35.84,34.8
DOM,I551-I553,M10,AT1,75.99,49.44,41.05,38.99,36.88
DOM,I551-I553,M10,AT11,90.07,85.6,81.94,80.91,81.48
DOM,I551-I553,M10,AT12,83.47,76.01,70.66,69.89,69.16
DOM,I551-I553,M10,AT13,52.49,25.4,21.82,21.12,19.87
DOM,I551-I553,M10,AT2,75.03,69.52,66.49,63.56,63.51
DOM,I551-I553,M10,AT21,63.36,57.37,54.57,52.3,51.29
DOM,I551-I553,M10,AT22,81.56,75.97,72.73,69.72,69.94
DOM,I551-I553,M10,AT3,43.19,28.2,26.38,25.72,25.22
DOM,I551-I553,M10,AT31,73.24,68.96,63.74,62.72,62.11
DOM,I551-I553,M10,AT32,42.69,35.79,33.56,31.05,30.27
DOM,I551-I553,M10,AT33,31.87,14.58,13.63,13.39,13.21
DOM,I551-I553,M10,AT34,22.55,15.04,14.2,14.89,13.71
DOM,I551-I553,M10,BE,75.86,56.35,49.37,47.96,47.82
DOM,I551-I553,M10,BE1,40.69,26.14,24.35,23.24,23.33
DOM,I551-I553,M10,BE10,40.69,26.14,24.35,23.24,23.33
DOM,I551-I553,M10,BE2,78.4,59.88,52.55,51.5,50.91
DOM,I551-I553,M10,BE21,59.91,50.77,42.3,43.26,44.05
DOM,I551-I553,M10,BE22,79.35,53.36,46.17,44.95,46.3
DOM,I551-I553,M10,BE23,63.54,54.89,45.24,44.5,46.1
DOM,I551-I553,M10,BE24,64.71,57.92,51.41,49.55,47.84
DOM,I551-I553,M10,BE25,87.34,67.66,62.35,60.87,58.4
DOM,I551-I553,M10,BE3,78.65,64.16,60.24,57.31,59.76
DOM,I551-I553,M10,BE31,69.08,61.47,56.8,52.0,50.86
DOM,I551-I553,M10,BE32,62.25,59.08,51.8,52.65,55.75
DOM,I551-I553,M10,BE33,76.0,64.7,60.43,54.38,58.08
DOM,I551-I553,M10,BE34,89.47,64.85,61.08,60.08,63.27
DOM,I551-I553,M10,BE35,84.74,67.92,68.35,63.34,64.06
DOM,I551-I553,M10,BG,75.65,71.22,67.44,65.8,66.33
DOM,I551-I553,M10,BG3,72.62,72.7,67.31,63.74,67.44
DOM,I551-I553,M10,BG31,68.83,88.71,77.34,81.26,89.72
DOM,I551-I553,M10,BG32,81.99,85.33,80.08,79.84,78.11
DOM,I551-I553,M10,BG33,59.9,53.33,49.12,44.5,46.8
DOM,I551-I553,M10,BG34,81.98,78.16,72.77,67.46,74.17
DOM,I551-I553,M10,BG4,78.06,70.22,67.52,67.2,65.64
DOM,I551-I553,M10,BG41,70.59,58.73,54.21,56.28,51.55
DOM,I551-I553,M10,BG42,85.45,85.48,85.48,82.37,85.43
DOM,I551-I553,M10,CZ,87.49,67.65,54.73,50.04,49.41
DOM,I551-I553,M10,CZ0,87.49,67.65,54.73,50.04,49.41
DOM,I551-I553,M10,CZ01,58.59,28.26,17.64,15.86,14.36
DOM,I551-I553,M10,CZ02,90.76,83.0,78.34,75.28,73.29
DOM,I551-I553,M10,CZ03,91.23,81.96,72.84,69.18,69.56
DOM,I551-I553,M10,CZ04,88.33,64.22,50.6,46.9,46.02
DOM,I551-I553,M10,CZ05,94.06,87.24,81.63,78.44,79.45
DOM,I551-I553,M10,CZ06,87.44,82.68,77.07,72.41,73.56
DOM,I551-I553,M10,CZ07,95.36,92.48,88.82,86.97,86.82
DOM,I551-I553,M10,CZ08,91.27,88.45,82.29,80.51,82.65
DOM,I551-I553,M10,DE,92.64,87.79,82.95,82.52,82.76
DOM,I551-I553,M10,DE1,86.5,82.41,77.79,77.85,78.18
DOM,I551-I553,M10,DE11,83.82,81.64,77.27,76.87,77.32
DOM,I551-I553,M10,DE12,89.04,84.49,80.79,80.8,80.83
DOM,I551-I553,M10,DE13,84.66,79.21,73.65,74.48,75.05
DOM,I551-I553,M10,DE14,90.15,87.24,83.27,82.2,82.28
DOM,I551-I553,M10,DE2,91.36,86.56,80.0,79.91,79.93
DOM,I551-I553,M10,DE21,87.57,79.66,71.07,71.19,71.45
DOM,I551-I553,M10,DE22,95.78,94.52,92.1,91.66,91.6
DOM,I551-I553,M10,DE23,92.45,90.07,86.3,86.04,87.28
DOM,I551-I553,M10,DE24,95.11,93.65,91.8,92.5,92.34
DOM,I551-I553,M10,DE25,89.63,86.37,78.53,80.26,78.64
DOM,I551-I553,M10,DE26,94.39,93.05,91.82,91.38,91.77
DOM,I551-I553,M10,DE27,93.47,91.01,86.47,84.89,85.72
DOM,I551-I553,M10,DE3,77.37,68.99,62.33,60.88,61.41
DOM,I551-I553,M10,DE30,77.37,68.99,62.33,60.88,61.41
DOM,I551-I553,M10,DE4,96.18,93.98,91.8,91.61,91.88
DOM,I551-I553,M10,DE40,96.18,93.98,91.8,91.61,91.88
DOM,I551-I553,M10,DE5,89.82,87.02,84.44,83.44,83.37
DOM,I551-I553,M10,DE50,89.82,87.02,84.44,83.44,83.37
DOM,I551-I553,M10,DE6,86.4,81.88,79.71,78.42,77.69
DOM,I551-I553,M10,DE60,86.4,81.88,79.71,78.42,77.69
DOM,I551-I553,M10,DE7,87.5,82.99,76.77,77.1,77.29
DOM,I551-I553,M10,DE71,81.94,76.5,69.6,70.85,71.08
DOM,I551-I553,M10,DE72,93.4,91.48,90.51,88.57,88.75
DOM,I551-I553,M10,DE73,95.09,93.63,92.84,92.2,93.08
DOM,I551-I553,M10,DE8,98.64,98.51,98.0,97.79,97.78
DOM,I551-I553,M10,DE80,98.64,98.51,98.0,97.79,97.78
DOM,I551-I553,M10,DE9,96.67,94.92,92.21,92.66,92.3
DOM,I551-I553,M10,DE91,95.29,92.51,89.96,90.16,90.21
DOM,I551-I553,M10,DE92,91.95,90.03,82.99,86.78,83.41
DOM,I551-I553,M10,DE93,97.76,96.78,95.56,95.52,95.35
DOM,I551-I553,M10,DE94,97.57,95.99,94.31,93.91,94.45
DOM,I551-I553,M10,DEA,89.86,82.06,77.72,76.01,78.23
DOM,I551-I553,M10,DEA1,85.65,78.13,70.97,70.3,72.63
DOM,I551-I553,M10,DEA2,87.9,76.56,72.77,68.77,73.13
DOM,I551-I553,M10,DEA3,90.81,87.84,86.14,86.65,86.74
DOM,I551-I553,M10,DEA4,92.71,91.74,89.55,89.57,89.8
DOM,I551-I553,M10,DEA5,93.68,86.77,84.78,83.86,83.96
DOM,I551-I553,M10,DEB,92.31,84.87,81.7,81.44,81.88
DOM,I551-I553,M10,DEB1,93.26,85.86,83.09,82.69,84.29
DOM,I551-I553,M10,DEB2,91.98,81.41,75.73,76.31,76.73
DOM,I551-I553,M10,DEB3,91.28,87.3,86.08,85.28,84.05
DOM,I551-I553,M10,DEC,91.27,86.75,85.26,82.71,81.01
DOM,I551-I553,M10,DEC0,91.27,86.75,85.26,82.71,81.01
DOM,I551-I553,M10,DED,94.26,93.11,90.46,89.95,89.41
DOM,I551-I553,M10,DED2,94.81,93.11,90.0,89.46,88.39
DOM,I551-I553,M10,DED4,95.97,96.01,95.92,95.27,94.85
DOM,I551-I553,M10,DED5,91.31,90.52,87.12,86.72,87.23
DOM,I551-I553,M10,DEE,96.15,95.79,94.09,93.36,94.01
DOM,I551-I553,M10,DEE0,96.15,95.79,94.09,93.36,94.01
DOM,I551-I553,M10,DEF,97.5,96.34,95.26,95.17,95.03
DOM,I551-I553,M10,DEF0,97.5,96.34,95.26,95.17,95.03
DOM,I551-I553,M10,DEG,97.28,95.44,94.55,94.08,94.18
DOM,I551-I553,M10,DEG0,97.28,95.44,94.55,94.08,94.18
DOM,I551-I553,M10,DK,85.24,73.34,65.77,63.14,60.18
DOM,I551-I553,M10,DK0,85.24,73.34,65.77,63.14,60.18
DOM,I551-I553,M10,DK01,81.99,61.67,52.69,49.04,44.72
DOM,I551-I553,M10,DK02,90.86,87.33,84.51,81.75,78.43
DOM,I551-I553,M10,DK03,82.06,75.38,68.42,65.12,63.32
DOM,I551-I553,M10,DK04,87.53,83.47,78.41,79.13,76.16
DOM,I551-I553,M10,DK05,91.15,81.58,77.89,80.43,81.09
DOM,I551-I553,M10,EE,81.13,57.26,45.81,44.73,43.18
DOM,I551-I553,M10,EE0,81.13,57.26,45.81,44.73,43.18
DOM,I551-I553,M10,EE00,81.13,57.26,45.81,44.73,43.18
DOM,I551-I553,M10,EL,14.9,13.83,13.94,13.76,13.52
DOM,I551-I553,M10,EL3,31.35,30.3,24.22,23.3,22.35
DOM,I551-I553,M10,EL30,31.35,30.3,24.22,23.3,22.35
DOM,I551-I553,M10,EL4,5.48,4.41,5.81,5.19,5.2
DOM,I551-I553,M10,EL41,63.61,41.18,42.13,45.29,37.24
DOM,I551-I553,M10,EL42,5.82,4.66,7.12,4.53,4.57
DOM,I551-I553,M10,EL43,3.46,3.22,3.18,4.09,4.53
DOM,I551-I553,M10,EL5,37.08,33.27,31.44,34.38,34.0
DOM,I551-I553,M10,EL51,78.06,67.5,58.18,52.65,51.01
DOM,I551-I553,M10,EL52,26.44,23.79,23.36,26.69,25.09
DOM,I551-I553,M10,EL53,81.86,89.88,90.24,90.51,93.29
DOM,I551-I553,M10,EL54,55.72,50.71,40.59,44.97,48.16
DOM,I551-I553,M10,EL6,31.05,31.53,27.2,24.93,24.88
DOM,I551-I553,M10,EL61,71.12,69.46,53.77,47.38,47.4
DOM,I551-I553,M10,EL62,3.48,7.23,5.14,6.65,6.66
DOM,I551-I553,M10,EL63,54.64,48.71,45.73,44.15,41.69
DOM,I551-I553,M10,EL64,75.23,68.24,67.53,66.45,64.47
DOM,I551-I553,M10,EL65,50.3,45.36,42.91,41.98,42.04
DOM,I551-I553,M10,ES,71.54,41.14,33.58,31.1,28.96
DOM,I551-I553,M10,ES1,90.19,80.23,71.83,69.87,68.13
DOM,I551-I553,M10,ES11,88.01,77.21,66.24,63.36,62.3
DOM,I551-I553,M10,ES12,94.37,87.62,83.25,80.04,78.48
DOM,I551-I553,M10,ES13,89.44,78.52,75.8,76.58,74.24
DOM,I551-I553,M10,ES2,83.27,76.67,69.85,67.36,64.79
DOM,I551-I553,M10,ES21,77.1,66.03,55.74,53.13,50.63
DOM,I551-I553,M10,ES22,85.56,81.24,79.25,75.55,78.15
DOM,I551-I553,M10,ES23,90.73,84.48,79.64,78.9,75.17
DOM,I551-I553,M10,ES24,86.26,83.62,79.48,78.62,74.88
DOM,I551-I553,M10,ES3,73.14,57.35,45.56,41.96,40.61
DOM,I551-I553,M10,ES30,73.14,57.35,45.56,41.96,40.61
DOM,I551-I553,M10,ES4,89.35,86.55,82.07,80.47,80.32
DOM,I551-I553,M10,ES41,87.97,84.76,79.42,77.13,77.01
DOM,I551-I553,M10,ES42,91.01,89.96,84.33,85.76,84.74
DOM,I551-I553,M10,ES43,90.13,87.07,87.0,83.49,83.81
DOM,I551-I553,M10,ES5,66.78,32.45,25.06,22.24,20.09
DOM,I551-I553,M10,ES51,74.87,44.92,33.2,29.1,26.61
DOM,I551-I553,M10,ES52,62.38,46.42,40.28,36.26,32.76
DOM,I551-I553,M10,ES53,49.76,10.07,7.75,7.58,7.71
DOM,I551-I553,M10,ES6,74.35,48.21,40.64,37.54,34.34
DOM,I551-I553,M10,ES61,74.79,47.34,39.22,36.22,32.73
DOM,I551-I553,M10,ES62,69.05,57.49,58.59,55.84,55.57
DOM,I551-I553,M10,ES63,95.86,93.69,78.33,70.86,78.1
DOM,I551-I553,M10,ES64,83.58,85.0,84.66,83.77,85.95
DOM,I551-I553,M10,ES7,47.82,14.13,12.13,11.49,11.09
DOM,I551-I553,M10,ES70,47.82,14.13,12.13,11.49,11.09
DOM,I551-I553,M10,FI,92.87,87.96,81.77,81.01,78.24
DOM,I551-I553,M10,FI1,92.91,88.25,82.15,81.3,78.52
DOM,I551-I553,M10,FI19,93.91,93.67,91.43,91.44,89.68
DOM,I551-I553,M10,FI1B,85.76,74.47,67.13,64.72,63.36
DOM,I551-I553,M10,FI1C,94.13,93.3,89.35,90.55,91.84
DOM,I551-I553,M10,FI1D,95.29,93.69,88.82,87.11,82.39
DOM,I551-I553,M10,FI2,86.75,61.24,49.07,52.38,50.24
DOM,I551-I553,M10,FI20,86.75,61.24,49.07,52.38,50.24
DOM,I551-I553,M10,FR,92.38,78.36,70.06,68.67,68.51
DOM,I551-I553,M10,FR1,87.2,57.37,46.35,46.11,46.75
DOM,I551-I553,M10,FR10,87.2,57.37,46.35,46.11,46.75
DOM,I551-I553,M10,FRB,95.57,88.54,85.5,82.92,83.84
DOM,I551-I553,M10,FRB0,95.57,88.54,85.5,82.92,83.84
DOM,I551-I553,M10,FRC,89.94,81.15,76.37,74.83,73.67
DOM,I551-I553,M10,FRC1,89.42,79.03,74.27,72.2,70.73
DOM,I551-I553,M10,FRC2,91.01,86.35,81.45,81.46,80.86
DOM,I551-I553,M10,FRD,95.43,88.14,83.16,79.83,79.56
DOM,I551-I553,M10,FRD1,95.36,87.97,82.29,78.94,77.74
DOM,I551-I553,M10,FRD2,95.55,88.41,84.53,81.22,82.46
DOM,I551-I553,M10,FRE,91.33,83.13,77.97,75.29,77.45
DOM,I551-I553,M10,FRE1,90.83,83.83,78.23,73.85,75.82
DOM,I551-I553,M10,FRE2,92.03,81.9,77.54,77.58,79.97
DOM,I551-I553,M10,FRF,86.42,72.99,64.66,63.49,63.5
DOM,I551-I553,M10,FRF1,84.27,68.22,57.55,57.28,56.96
DOM,I551-I553,M10,FRF2,90.85,77.1,72.63,71.84,73.73
DOM,I551-I553,M10,FRF3,86.5,77.19,71.97,68.55,68.28
DOM,I551-I553,M10,FRG,94.45,93.26,89.68,87.13,89.67
DOM,I551-I553,M10,FRG0,94.45,93.26,89.68,87.13,89.67
DOM,I551-I553,M10,FRH,95.89,91.71,87.84,85.76,86.28
DOM,I551-I553,M10,FRH0,95.89,91.71,87.84,85.76,86.28
DOM,I551-I553,M10,FRI,95.24,90.2,85.48,82.68,83.97
DOM,I551-I553,M10,FRI1,94.39,88.63,82.51,79.51,81.43
DOM,I551-I553,M10,FRI2,96.2,91.96,90.61,88.67,89.27
DOM,I551-I553,M10,FRI3,96.61,93.34,91.14,88.81,88.52
DOM,I551-I553,M10,FRJ,93.73,87.54,80.86,79.22,78.48
DOM,I551-I553,M10,FRJ1,93.81,88.57,81.89,81.04,80.35
DOM,I551-I553,M10,FRJ2,93.62,86.29,79.51,76.97,76.28
DOM,I551-I553,M10,FRK,93.17,88.15,83.17,80.0,80.48
DOM,I551-I553,M10,FRK1,95.72,93.27,90.6,88.03,89.32
DOM,I551-I553,M10,FRK2,92.61,87.13,81.82,78.43,78.68
DOM,I551-I553,M10,FRL,93.03,80.61,70.73,66.87,65.73
DOM,I551-I553,M10,FRL0,93.03,80.61,70.73,66.87,65.73
DOM,I551-I553,M10,FRM,96.39,87.07,79.16,76.93,74.36
DOM,I551-I553,M10,FRM0,96.39,87.07,79.16,76.93,74.36
DOM,I551-I553,M10,FRY,95.01,91.6,91.93,90.17,90.63
DOM,I551-I553,M10,FRY1,97.55,88.95,91.14,91.4,90.43
DOM,I551-I553,M10,FRY2,92.93,95.45,90.72,90.09,89.96
DOM,I551-I553,M10,FRY4,98.11,95.79,92.62,88.68,91.33
DOM,I551-I553,M10,HR,34.15,17.19,14.88,13.9,13.19
DOM,I551-I553,M10,HR0,34.15,17.19,14.88,13.9,13.19
DOM,I551-I553,M10,HR02,76.41,61.98,54.29,51.84,51.13
DOM,I551-I553,M10,HR03,27.99,13.25,11.7,10.8,10.22
DOM,I551-I553,M10,HR05,36.29,25.11,20.5,20.12,19.95
DOM,I551-I553,M10,HR06,73.27,58.13,51.69,50.61,49.99
DOM,I551-I553,M10,HU,89.69,60.93,52.19,50.34,48.98
DOM,I551-I553,M10,HU1,68.08,26.27,26.39,23.39,21.58
DOM,I551-I553,M10,HU11,58.0,18.32,20.36,17.6,15.83
DOM,I551-I553,M10,HU12,86.69,74.8,70.26,70.4,68.34
DOM,I551-I553,M10,HU2,94.15,73.32,65.89,66.37,66.39
DOM,I551-I553,M10,HU21,94.06,82.8,74.58,72.23,78.93
DOM,I551-I553,M10,HU22,92.97,63.32,55.96,58.2,56.25
DOM,I551-I553,M10,HU23,96.85,88.61,85.92,84.23,82.56
DOM,I551-I553,M10,HU3,92.99,83.99,76.32,77.08,75.8
DOM,I551-I553,M10,HU31,95.92,88.71,86.52,87.64,87.07
DOM,I551-I553,M10,HU32,90.09,80.46,70.76,68.72,68.28
DOM,I551-I553,M10,HU33,90.82,80.63,69.5,71.46,69.76
DOM,I551-I553,M10,IE,73.01,51.77,41.06,34.68,39.51
DOM,I551-I553,M10,IE0,73.01,51.77,41.06,34.68,39.51
DOM,I551-I553,M10,IE04,78.35,53.45,54.09,23.54,33.42
DOM,I551-I553,M10,IE05,54.53,60.31,44.28,47.46,51.85
DOM,I551-I553,M10,IE06,85.56,40.75,26.2,39.43,31.26
DOM,I551-I553,M10,IT,58.04,47.41,39.88,34.07,31.92
DOM,I551-I553,M10,ITC,65.68,52.33,44.93,39.46,36.59
DOM,I551-I553,M10,ITC1,68.58,62.17,55.39,50.38,47.72
DOM,I551-I553,M10,ITC2,75.75,73.9,69.42,66.72,62.6
DOM,I551-I553,M10,ITC3,70.25,46.96,41.46,38.29,35.3
DOM,I551-I553,M10,ITC4,62.48,49.91,41.88,35.63,32.99
DOM,I551-I553,M10,ITF,70.33,60.43,48.03,40.91,40.93
DOM,I551-I553,M10,ITF1,85.21,81.58,74.57,74.97,76.24
DOM,I551-I553,M10,ITF2,90.28,89.18,84.58,82.66,82.65
DOM,I551-I553,M10,ITF3,70.96,56.23,41.95,34.31,36.79
DOM,I551-I553,M10,ITF4,64.41,57.23,47.61,39.12,34.69
DOM,I551-I553,M10,ITF5,88.09,80.37,69.51,62.3,59.67
DOM,I551-I553,M10,ITF6,62.85,64.1,50.9,48.79,47.6
DOM,I551-I553,M10,ITG,54.92,40.71,35.49,30.78,27.97
DOM,I551-I553,M10,ITG1,60.95,47.64,38.3,33.73,31.55
DOM,I551-I553,M10,ITG2,43.08,30.7,31.15,25.19,23.04
DOM,I551-I553,M10,ITH,46.74,40.04,34.62,30.6,29.17
DOM,I551-I553,M10,ITH1,17.41,14.07,12.64,10.62,10.03
DOM,I551-I553,M10,ITH2,52.91,46.09,43.36,37.16,36.43
DOM,I551-I553,M10,ITH3,51.37,41.28,32.02,27.08,25.05
DOM,I551-I553,M10,ITH4,68.33,53.86,48.84,47.23,46.4
DOM,I551-I553,M10,ITH5,78.24,75.56,67.71,62.35,60.47
DOM,I551-I553,M10,ITI,68.28,51.64,40.66,32.64,29.4
DOM,I551-I553,M10,ITI1,57.0,46.42,36.75,28.2,25.43
DOM,I551-I553,M10,ITI2,84.78,79.38,69.03,61.17,56.81
DOM,I551-I553,M10,ITI3,83.95,81.19,80.49,75.71,74.94
DOM,I551-I553,M10,ITI4,76.8,46.47,35.18,27.72,24.68
DOM,I551-I553,M10,LI,2.69,2.02,0.72,2.01,2.78
DOM,I551-I553,M10,LI0,2.69,2.02,0.72,2.01,2.78
DOM,I551-I553,M10,LI00,2.69,2.02,0.72,2.01,2.78
DOM,I551-I553,M10,LT,86.4,69.22,60.93,58.01,61.01
DOM,I551-I553,M10,LT0,86.4,69.22,60.93,58.01,61.01
DOM,I551-I553,M10,LT01,66.51,45.86,37.23,36.24,36.28
DOM,I551-I553,M10,LT02,91.48,80.1,72.87,69.47,73.36
DOM,I551-I553,M10,LU,32.13,16.69,15.63,14.24,13.79
DOM,I551-I553,M10,LU0,32.13,16.69,15.63,14.24,13.79
DOM,I551-I553,M10,LU00,32.13,16.69,15.63,14.24,13.79
DOM,I551-I553,M10,LV,73.61,51.55,40.59,39.19,37.35
DOM,I551-I553,M10,LV0,73.61,51.55,40.59,39.19,37.35
DOM,I551-I553,M10,LV00,73.61,51.55,40.59,39.19,37.35
DOM,I551-I553,M10,MK,69.76,38.97,35.23,31.78,28.07
DOM,I551-I553,M10,MK0,69.76,38.97,35.23,31.78,28.07
DOM,I551-I553,M10,MK00,69.76,38.97,35.23,31.78,28.07
DOM,I551-I553,M10,MT,20.24,7.74,5.37,5.05,4.87
DOM,I551-I553,M10,MT0,20.24,7.74,5.37,5.05,4.87
DOM,I551-I553,M10,MT00,20.24,7.74,5.37,5.05,4.87
DOM,I551-I553,M10,NL,84.79,66.55,57.06,53.8,49.15
DOM,I551-I553,M10,NL1,93.05,81.7,73.62,68.18,63.07
DOM,I551-I553,M10,NL11,89.13,76.01,72.12,64.95,56.7
DOM,I551-I553,M10,NL12,89.47,76.39,70.78,66.93,64.73
DOM,I551-I553,M10,NL13,96.65,88.24,76.35,69.89,63.44
DOM,I551-I553,M10,NL2,95.29,87.93,81.5,77.57,71.66
DOM,I551-I553,M10,NL21,95.08,85.31,81.21,77.96,70.57
DOM,I551-I553,M10,NL22,95.99,90.98,85.77,80.81,75.58
DOM,I551-I553,M10,NL23,90.91,79.03,63.04,63.14,54.87
DOM,I551-I553,M10,NL3,70.68,47.47,39.64,37.9,35.04
DOM,I551-I553,M10,NL32,75.2,42.03,32.47,31.32,30.11
DOM,I551-I553,M10,NL34,52.46,40.08,35.53,34.56,27.35
DOM,I551-I553,M10,NL4,89.05,81.67,70.77,65.06,60.79
DOM,I551-I553,M10,NL41,88.42,82.86,75.12,67.29,65.66
DOM,I551-I553,M10,NL42,89.54,80.61,66.41,62.96,56.47
DOM,I551-I553,M10,NO,90.77,87.04,82.62,78.73,73.98
DOM,I551-I553,M10,NO0,90.77,87.04,82.62,78.73,73.98
DOM,I551-I553,M10,NO02,96.68,94.6,92.09,88.28,84.77
DOM,I551-I553,M10,NO06,92.56,91.77,91.09,89.24,86.79
DOM,I551-I553,M10,NO07,92.16,83.86,74.55,72.75,62.22
DOM,I551-I553,M10,NO08,88.9,84.46,80.19,75.4,70.95
DOM,I551-I553,M10,NO09,93.85,90.56,87.68,86.84,85.04
DOM,I551-I553,M10,NO0A,87.56,86.0,82.29,77.3,74.51
DOM,I551-I553,M10,NO0B,96.05,77.94,61.55,52.49,47.36
DOM,I551-I553,M10,PL,84.65,82.99,79.51,78.5,77.98
DOM,I551-I553,M10,PL2,89.85,84.42,77.27,73.59,71.96
DOM,I551-I553,M10,PL21,90.68,82.87,75.1,69.0,65.98
DOM,I551-I553,M10,PL22,88.45,87.67,82.23,83.86,85.89
DOM,I551-I553,M10,PL4,71.15,70.8,71.32,71.79,71.53
DOM,I551-I553,M10,PL41,81.0,84.39,83.07,81.84,81.9
DOM,I551-I553,M10,PL42,68.2,67.04,67.94,69.32,68.92
DOM,I551-I553,M10,PL43,79.08,72.36,71.34,69.69,69.41
DOM,I551-I553,M10,PL5,87.07,86.71,84.55,82.12,80.5
DOM,I551-I553,M10,PL51,87.15,86.7,84.45,81.76,79.98
DOM,I551-I553,M10,PL52,85.82,86.82,85.89,87.5,88.01
DOM,I551-I553,M10,PL6,92.4,90.79,87.75,87.27,86.97
DOM,I551-I553,M10,PL61,96.45,96.06,95.37,95.49,95.78
DOM,I551-I553,M10,PL62,94.08,94.29,94.02,93.21,93.8
DOM,I551-I553,M10,PL63,88.61,86.07,80.76,79.64,79.26
DOM,I551-I553,M10,PL7,87.3,91.55,88.45,88.4,91.85
DOM,I551-I553,M10,PL71,79.83,86.72,83.42,88.13,88.87
DOM,I551-I553,M10,PL72,96.14,97.03,95.88,88.77,96.0
DOM,I551-I553,M10,PL8,94.86,93.78,87.19,88.95,89.61
DOM,I551-I553,M10,PL81,94.98,93.59,87.26,90.88,89.87
DOM,I551-I553,M10,PL82,95.22,95.15,88.79,88.59,89.46
DOM,I551-I553,M10,PL84,93.59,90.0,82.34,86.28,89.57
DOM,I551-I553,M10,PL9,82.14,76.99,72.63,72.44,72.98
DOM,I551-I553,M10,PL91,81.03,75.38,70.34,70.23,71.07
DOM,I551-I553,M10,PL92,86.33,85.99,86.29,86.79,85.01
DOM,I551-I553,M10,PT,52.86,36.09,28.29,26.34,25.52
DOM,I551-I553,M10,PT1,55.06,37.36,29.04,27.13,26.26
DOM,I551-I553,M10,PT11,65.42,47.56,37.96,34.1,33.2
DOM,I551-I553,M10,PT15,33.98,21.49,15.82,13.71,12.95
DOM,I551-I553,M10,PT2,78.4,60.37,45.47,41.57,37.15
DOM,I551-I553,M10,PT20,78.4,60.37,45.47,41.57,37.15
DOM,I551-I553,M10,PT3,26.06,19.34,17.2,15.4,15.85
DOM,I551-I553,M10,PT30,26.06,19.34,17.2,15.4,15.85
DOM,I551-I553,M10,RO,94.54,84.21,83.42,82.28,81.04
DOM,I551-I553,M10,RO1,96.51,90.27,90.08,87.38,87.28
DOM,I551-I553,M10,RO11,96.3,90.47,89.25,87.87,87.75
DOM,I551-I553,M10,RO12,96.62,90.14,90.6,87.1,86.99
DOM,I551-I553,M10,RO2,95.61,91.77,91.25,91.46,91.11
DOM,I551-I553,M10,RO21,96.44,93.27,92.62,92.31,91.43
