freq,c_dest,unit,purpose,duration,accommod,geo,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 ,2022 ,2023 ,2024 
A,DOM,NR,PROF,N_GE4,TOTAL,IT,5880811.0,3555458.0,7265484.0,7570415.0,5521589.0,5224552.0,10107345.0,8992820.0,4078219.0,7981568.0,5495750.0,6470694.0,5362595.0
A,DOM,NR,PROF,N_GE4,TOTAL,LT,151925.0,165755.0,162277.0,177588.0,156724.0,152823.0,147696.0,95318.0,88172.0,106503.0,114503.0,143468.0,477079.0
A,DOM,NR,PROF,N_GE4,TOTAL,NL,442880.0,375934.0,323590.0,386347.0,861646.0,810822.0,618530.0,1149137.0,1396815.0,621971.0,823331.0,990696.0,1481290.0
A,DOM,NR,PROF,N_GE4,TOTAL,PL,10078799.0,6823043.0,3256687.0,3880966.0,3439381.0,4068506.0,4197444.0,4551775.0,2740594.0,4745553.0,5901730.0,5223049.0,4695092.0
A,DOM,NR,PROF,N_GE4,TOTAL,PT,1402040.0,2770093.0,1725721.0,2056839.0,1747580.0,1369927.0,2112908.0,2398772.0,1464846.0,1280775.0,1909901.0,1925418.0,1560305.0
A,DOM,NR,PROF,N_GE4,TOTAL,RO,4771800.0,4746040.0,4640978.0,5093814.0,3810421.0,4502868.0,4425405.0,4857990.0,1517955.0,2730010.0,2796886.0,2785289.0,2841341.0
A,DOM,NR,PROF,N_GE4,TOT_NR,EA20,34022949.0,30383468.0,37360350.0,28759473.0,27251622.0,26650913.0,30787740.0,24981123.0,23388177.0,33241182.0,23376701.0,22255599.0,22219014.0
A,DOM,NR,PROF,N_GE4,TOT_NR,ES,6128987.0,5156701.0,5181728.0,1766958.0,1866364.0,1834726.0,1930489.0,1387190.0,1858769.0,1456166.0,2104365.0,2129944.0,2274622.0
A,DOM,NR,PROF,N_GE4,TOT_NR,EU27_2020,38108700.0,34217104.0,40123117.0,31226488.0,30135873.0,31157578.0,34940748.0,28652450.0,27215305.0,37093807.0,29082209.0,27785731.0,25910651.0
A,DOM,NR,PROF,N_GE4,TOT_NR,FR,17439691.0,14588177.0,15711753.0,10890199.0,11608121.0,13311461.0,15493481.0,11932647.0,12978798.0,10210177.0,9358420.0,9238150.0,12680397.0
A,DOM,NR,PROF,N_GE4,TOT_NR,PT,916117.0,1460429.0,1172546.0,1316187.0,877779.0,923104.0,1270316.0,1375086.0,915022.0,847714.0,1198793.0,926190.0,955593.0
A,DOM,NR,PROF,N_GE4,TOT_NR,RO,297804.0,851730.0,618335.0,763770.0,625078.0,821750.0,855351.0,673901.0,275733.0,426863.0,319869.0,240656.0,254613.0
A,DOM,NR,PROF,N_GE4,TOT_R,AT,1577934.0,1224815.0,1373216.0,1853671.0,2012007.0,1968275.0,1527000.0,1529028.0,1021600.0,1015831.0,1127840.0,2491959.0,1851830.0
A,DOM,NR,PROF,N_GE4,TOT_R,DE,29287066.0,30123862.0,38956660.0,37762741.0,34325595.0,29486478.0,29682043.0,37649916.0,18103971.0,35213760.0,31002388.0,26905958.0,28077297.0
A,DOM,NR,PROF,N_GE4,TOT_R,EA20,86819702.0,77897978.0,84309351.0,69622493.0,71357704.0,71358266.0,68229948.0,79761549.0,44423742.0,68584264.0,64802489.0,63699676.0,66834620.0
A,DOM,NR,PROF,N_GE4,TOT_R,EL,366003.0,602846.0,719387.0,734091.0,750453.0,599369.0,283969.0,346873.0,165158.0,491659.0,252482.0,164771.0,186123.0
A,DOM,NR,PROF,N_GE4,TOT_R,ES,24013242.0,15616088.0,12290349.0,5287781.0,9287129.0,7107951.0,6317975.0,5835779.0,3929172.0,5337449.0,5564161.0,6034487.0,7696799.0
A,DOM,NR,PROF,N_GE4,TOT_R,EU27_2020,105803017.0,95969666.0,96133777.0,82467697.0,83559850.0,87667387.0,82037916.0,93798652.0,52310836.0,79458290.0,80857119.0,78941743.0,78142883.0
A,DOM,NR,PROF,N_GE4,TOT_R,FI,1404236.0,1083262.0,1459418.0,1128561.0,1952344.0,1214856.0,1123758.0,1606086.0,1996389.0,1376879.0,1782663.0,2364600.0,1727493.0
A,DOM,NR,PROF,N_GE4,TOT_R,FR,21611194.0,21878804.0,20646416.0,15298941.0,14621210.0,22614993.0,19291270.0,21119041.0,13057291.0,16490761.0,18876735.0,16063952.0,19261062.0
A,DOM,NR,PROF,N_GE4,TOT_R,HR,743789.0,1446886.0,1779233.0,973433.0,715605.0,1859120.0,679221.0,1163658.0,334302.0,688682.0,486820.0,1027690.0,290803.0
A,DOM,NR,PROF,N_GE4,TOT_R,IT,5510471.0,3365497.0,5432988.0,4448264.0,4438003.0,4669674.0,7036647.0,6769509.0,3420396.0,6319126.0,3165661.0,5873635.0,4933701.0
A,DOM,NR,PROF,N_GE4,TOT_R,PL,8801522.0,6195181.0,3073117.0,3223775.0,3049943.0,2982225.0,3483542.0,3501065.0,2458412.0,4096000.0,4583071.0,4374528.0,4484380.0
A,DOM,NR,PROF,N_GE4,TOT_R,PT,485923.0,1309663.0,553175.0,740652.0,869801.0,446823.0,842591.0,1023686.0,549823.0,433061.0,711109.0,999228.0,604712.0
A,DOM,NR,PROF,N_GE4,TOT_R,RO,4473996.0,3894310.0,4022644.0,4330044.0,3185342.0,3681119.0,3570054.0,4184089.0,1242223.0,2303147.0,2477017.0,2544633.0,2586729.0
A,DOM,NR,TOTAL,N1-3,NR_OTH,DE,4255744.0,4050000.0,3006822.0,2938310.0,4208298.0,3851081.0,3413661.0,8325723.0,4955919.0,5817871.0,6701199.0,6908762.0,3072253.0
A,DOM,NR,TOTAL,N1-3,NR_OTH,EA20,12561609.0,11884411.0,12801037.0,12733144.0,14032693.0,13078108.0,14009169.0,19499466.0,15503283.0,17101540.0,19885447.0,19436782.0,15378513.0
A,DOM,NR,TOTAL,N1-3,NR_OTH,ES,673234.0,508080.0,736510.0,2025148.0,1610846.0,1859228.0,2258202.0,2142443.0,1160102.0,1735043.0,2370673.0,2813401.0,2668615.0
A,DOM,NR,TOTAL,N1-3,NR_OTH,EU27_2020,16798682.0,17091501.0,17221975.0,17390737.0,19113263.0,17801909.0,17725716.0,24602570.0,21601949.0,23901030.0,44764089.0,45471908.0,19511572.0
A,DOM,NR,TOTAL,N1-3,NR_OTH,FI,1306575.0,1107318.0,807995.0,991300.0,887561.0,970056.0,1281628.0,1649087.0,1121111.0,1291941.0,1431897.0,1174532.0,1210143.0
A,DOM,NR,TOTAL,N1-3,NR_OTH,FR,4410580.0,4797480.0,5304409.0,4053850.0,4007913.0,3625941.0,4241811.0,4812040.0,6160981.0,6124557.0,5918953.0,4716627.0,4834060.0
A,DOM,NR,TOTAL,N1-3,NR_OTH,IE,108223.0,128497.0,98581.0,162226.0,101536.0,119536.0,134528.0,125131.0,296039.0,114238.0,327705.0,204230.0,366133.0
A,DOM,NR,TOTAL,N1-3,NR_OTH,LV,538563.0,151335.0,265402.0,179941.0,189172.0,138316.0,162208.0,62433.0,91458.0,152519.0,97662.0,96868.0,68899.0
A,DOM,NR,TOTAL,N1-3,NR_OTH,PL,1690476.0,1540576.0,460530.0,358606.0,425104.0,636500.0,495880.0,524120.0,448416.0,504773.0,724346.0,632486.0,430333.0
A,DOM,NR,TOTAL,N1-3,NR_OTH,RO,133363.0,967753.0,944354.0,942234.0,954835.0,993402.0,893041.0,846109.0,230966.0,329887.0,331321.0,511500.0,342585.0
A,DOM,NR,TOTAL,N1-3,NR_OWN,AT,246015.0,357247.0,418389.0,530829.0,268862.0,490373.0,435923.0,494606.0,1089564.0,1122065.0,1277648.0,1316367.0,1668584.0
A,DOM,NR,TOTAL,N1-3,NR_OWN,BE,170529.0,159662.0,123261.0,214009.0,88603.0,158128.0,245922.0,246356.0,411538.0,743523.0,407189.0,452850.0,311958.0
A,DOM,NR,TOTAL,N1-3,NR_OWN,BG,473488.0,324473.0,381912.0,150697.0,199744.0,637188.0,576239.0,274184.0,262206.0,378581.0,419646.0,249243.0,391460.0
A,DOM,NR,TOTAL,N1-3,NR_OWN,CY,407144.0,348250.0,232559.0,521859.0,631137.0,651946.0,780520.0,853067.0,896155.0,949909.0,784147.0,628932.0,675858.0
A,DOM,NR,TOTAL,N1-3,NR_OWN,CZ,13695413.0,10539775.0,12013765.0,8049492.0,10176781.0,11663422.0,11173008.0,10814952.0,8735565.0,9495445.0,9453753.0,5692015.0,7523788.0
A,DOM,NR,TOTAL,N1-3,NR_OWN,DE,5206342.0,4083104.0,4399469.0,3064087.0,5201378.0,6250671.0,7515445.0,8229966.0,3268072.0,6134484.0,7768685.0,5473612.0,8354157.0
A,DOM,NR,TOTAL,N1-3,NR_OWN,DK,4077703.0,4735061.0,4857887.0,5118825.0,3669050.0,2825211.0,1324086.0,2813307.0,4189566.0,2778688.0,2698400.0,2470041.0,2944348.0
A,DOM,NR,TOTAL,N1-3,NR_OWN,EA20,105991359.0,96835832.0,97513520.0,76783388.0,82015828.0,86040510.0,88301321.0,87684199.0,54760557.0,76794029.0,81291776.0,78320841.0,85936327.0
A,DOM,NR,TOTAL,N1-3,NR_OWN,EL,1966444.0,707885.0,566932.0,423471.0,331434.0,300157.0,394126.0,330107.0,732139.0,334690.0,544982.0,417933.0,388133.0
A,DOM,NR,TOTAL,N1-3,NR_OWN,ES,63764661.0,59208875.0,58274142.0,38194553.0,43225171.0,46215401.0,44707604.0,44052626.0,21518687.0,31588119.0,35695421.0,34894330.0,40283608.0
A,DOM,NR,TOTAL,N1-3,NR_OWN,EU27_2020,135922840.0,121872880.0,124366354.0,100163425.0,106162408.0,112732949.0,113281927.0,112678067.0,92685983.0,114067078.0,98253260.0,91024218.0,112942185.0
A,DOM,NR,TOTAL,N1-3,NR_OWN,FI,4821022.0,4691083.0,4511356.0,4461600.0,5296997.0,4682884.0,4668518.0,4704142.0,7237255.0,9196698.0,7382501.0,5930094.0,7077106.0
A,DOM,NR,TOTAL,N1-3,NR_OWN,FR,15251227.0,14196275.0,14465033.0,12361158.0,11557699.0,13251083.0,13647369.0,13968873.0,9193928.0,12861291.0,14674286.0,15538386.0,14741003.0
A,DOM,NR,TOTAL,N1-3,NR_OWN,HR,1167925.0,1050954.0,1138112.0,574870.0,428714.0,482642.0,615900.0,577687.0,593623.0,430563.0,262751.0,681127.0,517128.0
A,DOM,NR,TOTAL,N1-3,NR_OWN,HU,3328849.0,2183992.0,1832853.0,1811365.0,1716453.0,1666670.0,1548374.0,1218057.0,1424598.0,1582655.0,1784952.0,1682266.0,1442561.0
A,DOM,NR,TOTAL,N1-3,NR_OWN,IE,549190.0,432717.0,511914.0,527769.0,538912.0,597364.0,758809.0,643735.0,135292.0,415781.0,847869.0,735916.0,1182870.0
A,DOM,NR,TOTAL,N1-3,NR_OWN,IT,4301379.0,3851125.0,3181756.0,3182329.0,5355989.0,1995461.0,3085662.0,2425447.0,1563483.0,1926377.0,2820186.0,2195552.0,1342619.0
A,DOM,NR,TOTAL,N1-3,NR_OWN,LT,302913.0,288879.0,290298.0,284765.0,278008.0,286228.0,225052.0,245629.0,374939.0,522900.0,231519.0,485350.0,892881.0
A,DOM,NR,TOTAL,N1-3,NR_OWN,LV,440321.0,299496.0,388412.0,337793.0,410779.0,404394.0,357991.0,168211.0,213134.0,832266.0,642492.0,715422.0,480670.0
A,DOM,NR,TOTAL,N1-3,NR_OWN,NL,3349373.0,2974238.0,3755950.0,3007964.0,2907035.0,4529084.0,4241573.0,4661563.0,2853216.0,3144663.0,1378355.0,1352601.0,1332791.0
A,DOM,NR,TOTAL,N1-3,NR_OWN,PL,1986256.0,948957.0,1535351.0,1316588.0,1184559.0,1709816.0,1983548.0,1827188.0,1696383.0,2052433.0,2066894.0,2150426.0,2239296.0
A,DOM,NR,TOTAL,N1-3,NR_OWN,PT,2849533.0,3280738.0,4074874.0,8199455.0,4214255.0,4492626.0,4828716.0,5086557.0,3698563.0,4900061.0,5210220.0,5317603.0,4835177.0
A,DOM,NR,TOTAL,N1-3,NR_OWN,RO,1281926.0,1176956.0,1184925.0,913802.0,1009188.0,1039504.0,1054019.0,919098.0,315390.0,431958.0,537839.0,459384.0,507558.0
A,DOM,NR,TOTAL,N1-3,NR_OWN,SI,1018740.0,677131.0,864367.0,460606.0,643390.0,588986.0,1086769.0,401807.0,316771.0,998771.0,745524.0,1342957.0,1218446.0
A,DOM,NR,TOTAL,N1-3,NR_RF,AT,3490131.0,3974802.0,4488842.0,3978569.0,4457566.0,4169504.0,4731528.0,5363650.0,4357617.0,5011382.0,6123902.0,5575465.0,5053751.0
A,DOM,NR,TOTAL,N1-3,NR_RF,BE,395717.0,594315.0,447320.0,692221.0,547685.0,759883.0,838094.0,1005436.0,782608.0,1116428.0,991963.0,1276305.0,874707.0
A,DOM,NR,TOTAL,N1-3,NR_RF,BG,2123026.0,2042253.0,1868957.0,1550684.0,1807833.0,2837734.0,2534731.0,2110774.0,1155464.0,1520897.0,1613013.0,1787289.0,1584844.0
A,DOM,NR,TOTAL,N1-3,NR_RF,CY,420765.0,620646.0,679086.0,585164.0,538529.0,539672.0,508936.0,482916.0,473639.0,390970.0,414523.0,378150.0,382774.0
A,DOM,NR,TOTAL,N1-3,NR_RF,CZ,17801157.0,18076457.0,20071835.0,18078356.0,18088749.0,20787004.0,17580401.0,17810417.0,12114079.0,13995528.0,16631486.0,12733289.0,13642594.0
A,DOM,NR,TOTAL,N1-3,NR_RF,DE,85187863.0,86319555.0,84830024.0,94386451.0,85166211.0,76399445.0,68160349.0,67516276.0,59727814.0,77004155.0,52093103.0,61389044.0,65293787.0
A,DOM,NR,TOTAL,N1-3,NR_RF,DK,19674600.0,19785739.0,19643201.0,19404272.0,17572732.0,13313655.0,6550564.0,10868171.0,10355612.0,7070696.0,6979223.0,6861813.0,8888336.0
A,DOM,NR,TOTAL,N1-3,NR_RF,EA20,370362642.0,369536101.0,362541802.0,361099450.0,356088317.0,358633422.0,346859141.0,334724754.0,243575652.0,323713611.0,314555160.0,323710664.0,322379321.0
A,DOM,NR,TOTAL,N1-3,NR_RF,EE,1645327.0,1600164.0,2449667.0,2299078.0,2589947.0,2575585.0,3662983.0,2450144.0,1276010.0,1143320.0,1420775.0,1919927.0,1986746.0
A,DOM,NR,TOTAL,N1-3,NR_RF,EL,2053554.0,1190516.0,1636243.0,1538408.0,1616353.0,1615248.0,1446642.0,1166000.0,855120.0,934460.0,1429731.0,1243799.0,1082011.0
A,DOM,NR,TOTAL,N1-3,NR_RF,ES,69821786.0,72919694.0,67211841.0,80900860.0,82704686.0,83224814.0,83347770.0,76058161.0,44559695.0,60478740.0,70049144.0,72517898.0,67549924.0
A,DOM,NR,TOTAL,N1-3,NR_RF,EU27_2020,475723765.0,469739950.0,473950968.0,470332366.0,464487402.0,470633069.0,450347850.0,440111661.0,328339442.0,415986184.0,420071752.0,428858765.0,430518790.0
A,DOM,NR,TOTAL,N1-3,NR_RF,FI,24781088.0,24643840.0,23878168.0,24184990.0,23522329.0,24416824.0,21869460.0,21824343.0,12930137.0,18129208.0,15384779.0,13496294.0,16283402.0
A,DOM,NR,TOTAL,N1-3,NR_RF,FR,126775366.0,126060153.0,125232171.0,109011234.0,105705580.0,114297754.0,108027221.0,108398516.0,89370923.0,119152928.0,122359631.0,121614856.0,118833318.0
A,DOM,NR,TOTAL,N1-3,NR_RF,HR,3126207.0,3209129.0,3271601.0,2174183.0,1399527.0,1195912.0,1279849.0,1505058.0,1197579.0,1280643.0,1263924.0,1343424.0,1537105.0
A,DOM,NR,TOTAL,N1-3,NR_RF,HU,11559584.0,9601854.0,10397367.0,10195555.0,9009746.0,8376639.0,8175241.0,7912147.0,4163833.0,5138603.0,5690039.0,5446046.0,5613483.0
A,DOM,NR,TOTAL,N1-3,NR_RF,IE,2977358.0,2985219.0,3092564.0,3070500.0,3397937.0,3264342.0,4139749.0,4169069.0,820402.0,2121487.0,5291983.0,5795867.0,7682298.0
A,DOM,NR,TOTAL,N1-3,NR_RF,IT,17108333.0,13209139.0,15374751.0,12085332.0,14484049.0,15791460.0,18254526.0,13441612.0,7724505.0,7017585.0,10634734.0,8524913.0,7469756.0
A,DOM,NR,TOTAL,N1-3,NR_RF,LT,1580492.0,1442360.0,1782299.0,1717176.0,1187552.0,1087585.0,1219429.0,997803.0,874871.0,874342.0,1055016.0,1191187.0,1624029.0
A,DOM,NR,TOTAL,N1-3,NR_RF,LV,3223990.0,3303349.0,3021162.0,2845523.0,2892869.0,2909745.0,2446944.0,2557688.0,868918.0,1494733.0,2274515.0,2299683.0,2795083.0
A,DOM,NR,TOTAL,N1-3,NR_RF,MT,69154.0,53168.0,47897.0,47066.0,87698.0,65158.0,44784.0,58994.0,106690.0,137831.0,113008.0,149870.0,157276.0
A,DOM,NR,TOTAL,N1-3,NR_RF,NL,16079611.0,13817960.0,12421969.0,11428405.0,10542014.0,11399045.0,10591238.0,10758761.0,8148717.0,14812763.0,6518456.0,7169375.0,6877391.0
A,DOM,NR,TOTAL,N1-3,NR_RF,PL,24521215.0,21177488.0,29612397.0,30518809.0,32368799.0,34375965.0,35716429.0,35509894.0,27671042.0,32820990.0,35203931.0,35813128.0,35203621.0
A,DOM,NR,TOTAL,N1-3,NR_RF,PT,9161665.0,9542816.0,9004111.0,5331009.0,9850484.0,10172474.0,10392178.0,10868697.0,6351615.0,7673739.0,10596961.0,10678443.0,10228992.0
A,DOM,NR,TOTAL,N1-3,NR_RF,RO,15333933.0,15059685.0,15585405.0,14406459.0,15339209.0,15555733.0,15052946.0,14769870.0,9723078.0,13459954.0,13584011.0,15529668.0,14844278.0
A,DOM,NR,TOTAL,N1-3,NR_RF,SI,992185.0,1191412.0,811222.0,729101.0,815298.0,908564.0,699249.0,762963.0,237160.0,1629903.0,1629038.0,2469800.0,2223760.0
A,DOM,NR,TOTAL,N1-3,NR_RF,SK,1434886.0,2815030.0,2850492.0,4087780.0,4574707.0,3819355.0,5182291.0,5325889.0,2874875.0,3261276.0,4852891.0,4603166.0,4387555.0
A,DOM,NR,TOTAL,N1-3,R_CAMP,AT,247014.0,306557.0,230449.0,166067.0,227033.0,223439.0,204878.0,232384.0,213290.0,155571.0,329184.0,473374.0,479475.0
A,DOM,NR,TOTAL,N1-3,R_CAMP,BE,82154.0,265831.0,116183.0,213283.0,249769.0,214006.0,223977.0,208662.0,230338.0,392932.0,278553.0,287498.0,462404.0
A,DOM,NR,TOTAL,N1-3,R_CAMP,CZ,497585.0,607980.0,585684.0,880907.0,667256.0,563406.0,877752.0,781504.0,561506.0,574730.0,883592.0,638834.0,933361.0
A,DOM,NR,TOTAL,N1-3,R_CAMP,DE,6763451.0,7165360.0,5747895.0,6185659.0,5260964.0,5792373.0,9237508.0,9084017.0,4728901.0,4927295.0,6122487.0,6090009.0,8628223.0
A,DOM,NR,TOTAL,N1-3,R_CAMP,DK,358223.0,648699.0,795737.0,715641.0,808866.0,949594.0,627914.0,1303220.0,1370714.0,1061348.0,929715.0,856222.0,1052401.0
A,DOM,NR,TOTAL,N1-3,R_CAMP,EA20,21515424.0,20799427.0,20307449.0,18421172.0,18809448.0,19671258.0,23727648.0,24031519.0,14975597.0,20449886.0,23449381.0,23196749.0,24650480.0
A,DOM,NR,TOTAL,N1-3,R_CAMP,ES,3274662.0,3420318.0,3703315.0,2933987.0,2774829.0,3366821.0,3731286.0,3529919.0,2114658.0,2900694.0,3728759.0,4177650.0,3430206.0
A,DOM,NR,TOTAL,N1-3,R_CAMP,EU27_2020,25592651.0,25166048.0,24076011.0,22707344.0,22990875.0,24492429.0,27869450.0,29403225.0,21434788.0,26525147.0,29666258.0,29192282.0,31566777.0
A,DOM,NR,TOTAL,N1-3,R_CAMP,FI,472947.0,578664.0,570744.0,353697.0,503268.0,487345.0,549764.0,543260.0,639841.0,727847.0,818118.0,528056.0,846274.0
A,DOM,NR,TOTAL,N1-3,R_CAMP,FR,6464147.0,5282549.0,6448256.0,5539346.0,5518953.0,6873891.0,6261713.0,6731440.0,3980684.0,6664221.0,7428904.0,6885386.0,5869987.0
A,DOM,NR,TOTAL,N1-3,R_CAMP,HU,191694.0,166376.0,165217.0,200834.0,158898.0,212963.0,141035.0,184912.0,124717.0,154554.0,192323.0,151443.0,228173.0
A,DOM,NR,TOTAL,N1-3,R_CAMP,IE,349044.0,386151.0,387037.0,317749.0,437483.0,522815.0,573471.0,549256.0,181663.0,372259.0,749530.0,371086.0,473897.0
A,DOM,NR,TOTAL,N1-3,R_CAMP,IT,1238000.0,1140359.0,1010849.0,668355.0,1536405.0,1580614.0,1727196.0,1511518.0,1299316.0,1308755.0,1161001.0,1279497.0,1149760.0
A,DOM,NR,TOTAL,N1-3,R_CAMP,LT,37528.0,49672.0,51492.0,58485.0,32592.0,26132.0,46119.0,36558.0,50880.0,85232.0,86719.0,100439.0,57131.0
A,DOM,NR,TOTAL,N1-3,R_CAMP,LV,197159.0,175832.0,189099.0,186237.0,254337.0,131286.0,193648.0,143953.0,137266.0,220313.0,124416.0,204722.0,176000.0
A,DOM,NR,TOTAL,N1-3,R_CAMP,NL,1728155.0,1451781.0,1461341.0,1288276.0,1628569.0,138553.0,255851.0,220189.0,874241.0,1796048.0,1829708.0,1863723.0,2268421.0
A,DOM,NR,TOTAL,N1-3,R_CAMP,PL,1080564.0,1016138.0,500127.0,609523.0,721258.0,713478.0,658630.0,581104.0,484916.0,762494.0,691257.0,553930.0,646530.0
A,DOM,NR,TOTAL,N1-3,R_CAMP,PT,99475.0,67362.0,181470.0,191362.0,40255.0,73765.0,351243.0,893815.0,241913.0,333715.0,449403.0,488863.0,289875.0
A,DOM,NR,TOTAL,N1-3,R_CAMP,RO,103613.0,189366.0,177820.0,300495.0,275901.0,305364.0,343825.0,274999.0,73986.0,146211.0,157120.0,184446.0,216470.0
A,DOM,NR,TOTAL,N1-3,R_CAMP,SI,117178.0,182112.0,72664.0,74337.0,92769.0,102599.0,119417.0,108103.0,127373.0,155189.0,124610.0,115742.0,158157.0
A,DOM,NR,TOTAL,N1-3,R_HOT,AT,8066677.0,8694702.0,8205106.0,8053798.0,9036437.0,8702069.0,9255468.0,9598937.0,6347695.0,6777203.0,10213771.0,10788948.0,10912626.0
A,DOM,NR,TOTAL,N1-3,R_HOT,BE,1331932.0,1229326.0,1084288.0,1569772.0,1425037.0,1713548.0,1907721.0,1897748.0,1629139.0,2395623.0,2033512.0,1982116.0,1894757.0
A,DOM,NR,TOTAL,N1-3,R_HOT,BG,858306.0,1119738.0,1366554.0,1007285.0,1000449.0,1804875.0,1506289.0,1914976.0,864365.0,1480287.0,1767796.0,2018909.0,2631332.0
A,DOM,NR,TOTAL,N1-3,R_HOT,CY,723781.0,562708.0,669172.0,743967.0,732287.0,749358.0,784537.0,869205.0,999102.0,1423111.0,1157046.0,1104143.0,959807.0
A,DOM,NR,TOTAL,N1-3,R_HOT,CZ,3538083.0,3761215.0,3709804.0,3690188.0,4606489.0,4798420.0,5003462.0,4838181.0,2648362.0,2964179.0,5286632.0,5682051.0,5928621.0
A,DOM,NR,TOTAL,N1-3,R_HOT,DE,102923881.0,104061379.0,91056970.0,95828470.0,97796259.0,96892091.0,105776414.0,107112534.0,45704083.0,55003650.0,82823721.0,95775158.0,105348012.0
A,DOM,NR,TOTAL,N1-3,R_HOT,DK,2802088.0,4441018.0,3594913.0,4739121.0,4220284.0,5390887.0,4559520.0,4771034.0,3404199.0,3718605.0,3518752.0,3435050.0,4625018.0
A,DOM,NR,TOTAL,N1-3,R_HOT,EA20,242854729.0,232480257.0,220545447.0,221892240.0,229115525.0,242173633.0,257408113.0,260114678.0,139504979.0,171510036.0,239615222.0,258587224.0,266743997.0
A,DOM,NR,TOTAL,N1-3,R_HOT,EE,444433.0,488432.0,802680.0,824107.0,1089413.0,1117617.0,1687138.0,1510607.0,959803.0,1242611.0,1474785.0,1561527.0,1699110.0
A,DOM,NR,TOTAL,N1-3,R_HOT,EL,964862.0,970331.0,1188496.0,1188800.0,1026573.0,1124807.0,1347640.0,1197686.0,746624.0,1017596.0,1360001.0,1498285.0,1412776.0
A,DOM,NR,TOTAL,N1-3,R_HOT,ES,35402186.0,33033957.0,34814083.0,33075076.0,33542653.0,34460011.0,36206474.0,37646647.0,15465169.0,28295692.0,37339505.0,38476268.0,39116003.0
A,DOM,NR,TOTAL,N1-3,R_HOT,EU27_2020,286570815.0,279111484.0,256360354.0,260591010.0,272511273.0,291189012.0,304445935.0,312187363.0,174536962.0,213875701.0,300593262.0,323331141.0,340573173.0
A,DOM,NR,TOTAL,N1-3,R_HOT,FI,10549862.0,10273153.0,9508550.0,10016500.0,10170421.0,10578831.0,9884724.0,9928674.0,5266173.0,6218688.0,7289362.0,7789210.0,6953023.0
A,DOM,NR,TOTAL,N1-3,R_HOT,FR,38021883.0,37313944.0,36307913.0,32284084.0,33090844.0,44964852.0,43289937.0,41221733.0,30408261.0,36719586.0,50179305.0,55502718.0,53198096.0
A,DOM,NR,TOTAL,N1-3,R_HOT,HR,1472752.0,1578751.0,1211205.0,899623.0,780187.0,649595.0,605754.0,906032.0,316669.0,816364.0,745478.0,978869.0,1388197.0
A,DOM,NR,TOTAL,N1-3,R_HOT,HU,4594235.0,4224387.0,5116779.0,5873986.0,6410675.0,7359781.0,7180210.0,7628708.0,4475975.0,4672955.0,7385557.0,7457242.0,8284191.0
A,DOM,NR,TOTAL,N1-3,R_HOT,IE,4828667.0,4808763.0,5230237.0,5190368.0,5285987.0,5611390.0,5979704.0,6505284.0,6176379.0,2654608.0,6729693.0,6051120.0,8068880.0
A,DOM,NR,TOTAL,N1-3,R_HOT,IT,23768559.0,16337572.0,16465265.0,16731243.0,18611658.0,16997181.0,21756330.0,21185115.0,10410670.0,10264135.0,16872599.0,15773611.0,14589708.0
A,DOM,NR,TOTAL,N1-3,R_HOT,LT,1146924.0,1183372.0,1301786.0,1441230.0,1530905.0,1653131.0,1763154.0,2041000.0,1346582.0,1766275.0,2350891.0,2283434.0,2258080.0
A,DOM,NR,TOTAL,N1-3,R_HOT,LV,505247.0,372961.0,282768.0,412355.0,365785.0,370314.0,456108.0,280257.0,228478.0,522341.0,622552.0,549596.0,537732.0
A,DOM,NR,TOTAL,N1-3,R_HOT,MT,180437.0,78456.0,99866.0,112269.0,116792.0,126956.0,117367.0,111180.0,98250.0,151627.0,166974.0,181408.0,170006.0
A,DOM,NR,TOTAL,N1-3,R_HOT,NL,7470519.0,7276930.0,7344347.0,7411609.0,7932697.0,8494007.0,8230272.0,8180472.0,7423801.0,9821925.0,9006638.0,9243626.0,9386966.0
A,DOM,NR,TOTAL,N1-3,R_HOT,PL,15448534.0,17473995.0,6777553.0,7814142.0,9473668.0,10363682.0,11205010.0,13116917.0,8119465.0,9857554.0,13874955.0,15674941.0,16589153.0
A,DOM,NR,TOTAL,N1-3,R_HOT,PT,2154166.0,1622239.0,2345687.0,3124854.0,2560095.0,2849117.0,3361551.0,4284378.0,2697957.0,2795380.0,4141411.0,3689498.0,3393887.0
A,DOM,NR,TOTAL,N1-3,R_HOT,RO,2770124.0,1798446.0,1656924.0,1989231.0,1971742.0,2226425.0,2460846.0,2991653.0,1688466.0,3734932.0,4077451.0,4280516.0,4675831.0
A,DOM,NR,TOTAL,N1-3,R_HOT,SI,548681.0,520318.0,588493.0,554961.0,614940.0,654420.0,819062.0,607150.0,624805.0,1235780.0,1005518.0,964280.0,802231.0
A,DOM,NR,TOTAL,N1-3,R_HOT,SK,2334103.0,2057012.0,2024287.0,2413426.0,3396839.0,4450051.0,4157194.0,5011891.0,2564243.0,2316237.0,4044638.0,4329905.0,4606662.0
A,DOM,NR,TOTAL,N1-3,R_OTH,AT,2160185.0,1850737.0,2431784.0,2157208.0,2166764.0,2085995.0,1578514.0,1824564.0,611513.0,556797.0,1118271.0,732522.0,629257.0
