duration,purpose,c_dest,wstatus,geo,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 ,2022 ,2023 ,2024 
N1-3,TOTAL,FOR,EMP,NL,7117117.0,6621894.0,6694083.0,7090243.0,7059441.0,8830597.0,8710410.0,9308067.0,3029177.0,4348547.0,10023063.0,11285908.0,10360881.0
N1-3,TOTAL,FOR,EMP,RO,177863.0,244035.0,143513.0,227282.0,315544.0,282198.0,406557.0,487608.0,128305.0,150255.0,371740.0,401039.0,652131.0
N1-3,TOTAL,FOR,INAC_OTH,AT,1562378.0,1411332.0,1508347.0,1443540.0,1531389.0,1668305.0,1334062.0,1672716.0,262477.0,645401.0,1558988.0,2091342.0,2023482.0
N1-3,TOTAL,FOR,INAC_OTH,BE,6275920.0,6831938.0,7107442.0,7488409.0,9601182.0,8758892.0,9133470.0,9777730.0,3617974.0,661674.0,1135433.0,1442182.0,1284778.0
N1-3,TOTAL,FOR,INAC_OTH,CY,687017.0,660456.0,587266.0,624339.0,770120.0,949617.0,967997.0,1212720.0,333710.0,275764.0,905787.0,1180798.0,1180035.0
N1-3,TOTAL,FOR,INAC_OTH,CZ,3018691.0,3307275.0,3265110.0,3300730.0,3643985.0,3572551.0,4891378.0,4589940.0,1615139.0,1303574.0,3445079.0,4680545.0,3813039.0
N1-3,TOTAL,FOR,INAC_OTH,DE,46429589.0,46781084.0,41516667.0,47848690.0,49528184.0,48091013.0,56940450.0,52441676.0,20935310.0,23266918.0,43408898.0,47644494.0,57885107.0
N1-3,TOTAL,FOR,INAC_OTH,DK,5595716.0,6116723.0,6228157.0,7265063.0,6293385.0,5405279.0,3831010.0,905744.0,242137.0,166074.0,496359.0,576306.0,902538.0
N1-3,TOTAL,FOR,INAC_OTH,EL,271351.0,264507.0,327181.0,356558.0,299776.0,401986.0,500304.0,494398.0,192989.0,207348.0,409329.0,426780.0,788202.0
N1-3,TOTAL,FOR,INAC_OTH,ES,998620.0,1072741.0,1042682.0,734657.0,851801.0,1011799.0,1045588.0,1261352.0,248210.0,575940.0,974910.0,901939.0,1300441.0
N1-3,TOTAL,FOR,INAC_OTH,FI,1350213.0,1779199.0,1558144.0,1713589.0,1515534.0,1631737.0,1453833.0,1335372.0,242224.0,183770.0,681388.0,1111471.0,969532.0
N1-3,TOTAL,FOR,INAC_OTH,FR,14171482.0,14181598.0,15441094.0,14145736.0,13261780.0,18101221.0,18466636.0,18210635.0,1077479.0,1375814.0,3087863.0,2868607.0,2663659.0
N1-3,TOTAL,FOR,INAC_OTH,HR,2718994.0,2636505.0,342594.0,381326.0,1850627.0,220152.0,2230640.0,321909.0,88914.0,638701.0,1506936.0,2339101.0,2397890.0
N1-3,TOTAL,FOR,INAC_OTH,HU,3543485.0,4023497.0,4596992.0,5193291.0,6224640.0,6592317.0,6993109.0,7480032.0,2741926.0,2640454.0,4884127.0,5320989.0,4998198.0
N1-3,TOTAL,FOR,INAC_OTH,IE,3913386.0,4170369.0,4204373.0,4575543.0,4381231.0,5503913.0,6078508.0,5668723.0,1863272.0,1422234.0,5918238.0,7629825.0,9577253.0
N1-3,TOTAL,FOR,INAC_OTH,IT,10160576.0,7427652.0,7691294.0,7728245.0,7283253.0,8444589.0,10503342.0,9299280.0,1954580.0,1880775.0,4756046.0,5528222.0,5850919.0
N1-3,TOTAL,FOR,INAC_OTH,LT,1146640.0,1182360.0,1228836.0,1318817.0,1363905.0,1373747.0,1505337.0,1602038.0,511134.0,572939.0,1026984.0,1175927.0,1268222.0
N1-3,TOTAL,FOR,INAC_OTH,LU,126964.0,1392167.0,1672153.0,1537275.0,1238751.0,1939652.0,2285730.0,257534.0,1127023.0,1325159.0,2121607.0,2556246.0,2511251.0
N1-3,TOTAL,FOR,INAC_OTH,NL,1487180.0,1279943.0,1385416.0,1250233.0,1269926.0,1520458.0,1241613.0,1527727.0,633047.0,922998.0,1617989.0,1723975.0,1814127.0
N1-3,TOTAL,FOR,INAC_OTH,PL,6530553.0,5153064.0,4282791.0,4702761.0,5065703.0,5567743.0,5751871.0,6279458.0,2730937.0,3035734.0,5594307.0,6388292.0,7172852.0
N1-3,TOTAL,FOR,INAC_OTH,SI,321193.0,414317.0,294547.0,472443.0,516042.0,3370232.0,3255852.0,3505573.0,936691.0,243643.0,197770.0,503261.0,508413.0
N1-3,TOTAL,FOR,INAC_OTH,SK,1269008.0,998426.0,2505071.0,1891565.0,2512501.0,3732348.0,4017328.0,4412724.0,1215540.0,1222888.0,2833159.0,3779344.0,4178305.0
N1-3,TOTAL,FOR,UNE,ES,518031.0,553879.0,605924.0,741582.0,724303.0,638603.0,790696.0,1011596.0,379067.0,211923.0,572262.0,402706.0,583604.0
N1-3,TOTAL,FOR,UNE,NL,363067.0,374602.0,478453.0,375773.0,431248.0,385549.0,280650.0,276840.0,64676.0,146839.0,154649.0,314539.0,218662.0
N1-3,TOTAL,WORLD,ACT_INAC,AT,23371452.0,24388278.0,25175275.0,23803720.0,25990810.0,25616491.0,25678835.0,27911846.0,17064716.0,20185001.0,33255042.0,34565906.0,33969337.0
N1-3,TOTAL,WORLD,ACT_INAC,BE,9531132.0,10080556.0,9848602.0,11759687.0,12956634.0,13068803.0,13949553.0,15269144.0,7927438.0,11193476.0,14701575.0,16290723.0,15563069.0
N1-3,TOTAL,WORLD,ACT_INAC,BG,4332966.0,4496129.0,4774494.0,3550492.0,3917129.0,6425250.0,5946436.0,6001282.0,2815775.0,4036106.0,4884460.0,5503969.0,6516601.0
N1-3,TOTAL,WORLD,ACT_INAC,CY,2557752.0,2258834.0,2228935.0,2513759.0,2694933.0,2913360.0,3089510.0,3458375.0,2767614.0,3124188.0,3366221.0,3463590.0,3463072.0
N1-3,TOTAL,WORLD,ACT_INAC,CZ,40397198.0,38280184.0,41358736.0,35677192.0,39109787.0,43466019.0,41730484.0,41253183.0,26940997.0,29887310.0,37944987.0,31143545.0,33384570.0
N1-3,TOTAL,WORLD,ACT_INAC,DE,260775070.0,263609891.0,242213077.0,263420794.0,259822616.0,248669751.0,264203777.0,265888963.0,152276417.0,182397693.0,211623320.0,242651269.0,265651201.0
N1-3,TOTAL,WORLD,ACT_INAC,DK,33839971.0,37412052.0,37542366.0,39597311.0,34696903.0,29951674.0,18811726.0,32751552.0,24913823.0,19853103.0,20756499.0,20392245.0,29109596.0
N1-3,TOTAL,WORLD,ACT_INAC,EE,3736217.0,3708625.0,5235399.0,5015220.0,5981324.0,5847627.0,8448304.0,6406635.0,3415333.0,3535378.0,4854839.0,5881395.0,6167627.0
N1-3,TOTAL,WORLD,ACT_INAC,EL,6051345.0,3552924.0,4227919.0,3976594.0,3674849.0,3909415.0,4251228.0,3737216.0,2959457.0,3144694.0,4371915.0,4192503.0,4438248.0
N1-3,TOTAL,WORLD,ACT_INAC,ES,186682023.0,181685478.0,177744591.0,177294265.0,186555651.0,196661236.0,198299303.0,196811244.0,97839332.0,142872525.0,175343515.0,184311937.0,188359236.0
N1-3,TOTAL,WORLD,ACT_INAC,FI,53953766.0,52876331.0,50287785.0,51309989.0,51885774.0,53397516.0,50481417.0,50553305.0,32516320.0,40272124.0,40240858.0,38395590.0,41984119.0
N1-3,TOTAL,WORLD,ACT_INAC,FR,221081200.0,217738644.0,220288160.0,193496931.0,190248591.0,222117533.0,215422845.0,215918793.0,166370106.0,216622148.0,252302046.0,257754759.0,254185122.0
N1-3,TOTAL,WORLD,ACT_INAC,HR,9838481.0,9510952.0,9227585.0,6805095.0,4911828.0,4915729.0,5529663.0,6304924.0,3202320.0,3994088.0,4681986.0,6260219.0,6940892.0
N1-3,TOTAL,WORLD,ACT_INAC,HU,24302974.0,20972349.0,22971011.0,24217825.0,24501498.0,25141341.0,24883239.0,25496620.0,13696339.0,15035113.0,21117391.0,21264724.0,21746655.0
N1-3,TOTAL,WORLD,ACT_INAC,IE,13231154.0,13408890.0,14251236.0,14616337.0,14961633.0,16440815.0,18623948.0,18733014.0,10276847.0,7574029.0,20866537.0,21733122.0,28760259.0
N1-3,TOTAL,WORLD,ACT_INAC,IT,62500395.0,46951858.0,51921722.0,48977815.0,57816249.0,55136583.0,66333751.0,58804531.0,29156103.0,28903203.0,44592489.0,41566607.0,36941767.0
N1-3,TOTAL,WORLD,ACT_INAC,LT,4945920.0,4812569.0,5159513.0,5251500.0,5049829.0,5121296.0,5359609.0,5684069.0,4019938.0,5156830.0,6394532.0,7097869.0,8263681.0
N1-3,TOTAL,WORLD,ACT_INAC,LU,1400879.0,1461761.0,1714638.0,1563048.0,1260290.0,2017626.0,2340610.0,2440391.0,1302476.0,1498770.0,2294715.0,2778833.0,2673613.0
N1-3,TOTAL,WORLD,ACT_INAC,LV,6146949.0,5420358.0,5143167.0,5036907.0,5273061.0,5022120.0,4812594.0,4558278.0,2032433.0,3722102.0,5020887.0,5425419.0,5779802.0
N1-3,TOTAL,WORLD,ACT_INAC,MT,517038.0,540630.0,575087.0,619257.0,787222.0,841724.0,898531.0,922019.0,813126.0,864079.0,1022809.0,1318730.0,1338656.0
N1-3,TOTAL,WORLD,ACT_INAC,NL,44278513.0,40096478.0,39607627.0,38359594.0,38756450.0,41188295.0,39950648.0,41569582.0,27641943.0,43070712.0,40385845.0,42994846.0,43620269.0
N1-3,TOTAL,WORLD,ACT_INAC,PL,59052088.0,60939561.0,47829219.0,50407023.0,55663830.0,60401915.0,63740395.0,66889069.0,47422956.0,56886344.0,67563748.0,71168984.0,72855434.0
N1-3,TOTAL,WORLD,ACT_INAC,PT,15521677.0,16049775.0,17088603.0,18391731.0,18982524.0,19997373.0,21345807.0,23996964.0,14048443.0,16721044.0,22819659.0,23962363.0,22297250.0
N1-3,TOTAL,WORLD,ACT_INAC,RO,19892686.0,21467848.0,22077282.0,21290765.0,22617831.0,23172823.0,23701779.0,24155083.0,15167716.0,22914108.0,24040630.0,27735600.0,27503432.0
N1-3,TOTAL,WORLD,ACT_INAC,SI,5519999.0,5787873.0,5589421.0,5381473.0,5395563.0,6033774.0,6454608.0,6006396.0,2693223.0,6674582.0,6819559.0,9586738.0,9779490.0
N1-3,TOTAL,WORLD,ACT_INAC,SK,6484888.0,7735041.0,9372016.0,10059408.0,12375093.0,14245001.0,15298455.0,16870400.0,8014065.0,8081355.0,13543199.0,14923976.0,15196016.0
N1-3,TOTAL,WORLD,EDUC,AT,2361289.0,2777408.0,2543683.0,2043403.0,2767340.0,2440786.0,2646425.0,2954013.0,1565090.0,2012173.0,3667544.0,3188215.0,3478743.0
N1-3,TOTAL,WORLD,EDUC,EE,279459.0,337608.0,686796.0,404112.0,496054.0,606003.0,826117.0,627850.0,327492.0,391032.0,452479.0,570959.0,668215.0
N1-3,TOTAL,WORLD,EDUC,ES,15817650.0,16202563.0,14500960.0,13912035.0,18027959.0,20151555.0,19621099.0,18724126.0,12197329.0,17523368.0,14007367.0,10729231.0,16921302.0
N1-3,TOTAL,WORLD,EDUC,FI,8683332.0,7528412.0,7367672.0,7454031.0,7279404.0,7426172.0,7671884.0,7119441.0,4822444.0,6145121.0,5389752.0,4650499.0,4962443.0
N1-3,TOTAL,WORLD,EDUC,LV,630251.0,509999.0,401550.0,366571.0,423043.0,366477.0,379169.0,366405.0,111215.0,352769.0,360825.0,334008.0,425892.0
N1-3,TOTAL,WORLD,EDUC,NL,4778318.0,5264888.0,4761908.0,4344113.0,4750328.0,5402338.0,4639784.0,4688215.0,3210344.0,6456406.0,5270942.0,5331671.0,5648178.0
N1-3,TOTAL,WORLD,EDUC,RO,2442232.0,2159801.0,2399341.0,2153572.0,2163070.0,2498362.0,2434941.0,2429642.0,1461683.0,2382665.0,2370073.0,5342154.0,5319881.0
N1-3,TOTAL,WORLD,EMP,AT,16209845.0,17132854.0,17993681.0,16681018.0,18041679.0,18096035.0,18525372.0,19161552.0,12516634.0,14770684.0,23763258.0,24365188.0,23192326.0
N1-3,TOTAL,WORLD,EMP,EE,2847078.0,2818286.0,3691336.0,3846417.0,4702739.0,4441580.0,6484795.0,4834607.0,2503820.0,2573811.0,3737183.0,4433386.0,4599805.0
N1-3,TOTAL,WORLD,EMP,ES,115672029.0,109326001.0,107250047.0,111028685.0,118046688.0,123248078.0,127013069.0,124319444.0,60477261.0,89556930.0,116869120.0,128338759.0,121767038.0
N1-3,TOTAL,WORLD,EMP,FI,34235046.0,33973659.0,31702155.0,31822924.0,32568482.0,34168821.0,31833845.0,32447580.0,20807775.0,25302210.0,26384781.0,25036175.0,26539903.0
N1-3,TOTAL,WORLD,EMP,LV,4263289.0,3731452.0,3668904.0,3675441.0,3812497.0,3781387.0,3679726.0,3489846.0,1633162.0,2839604.0,3860656.0,4287767.0,4538290.0
N1-3,TOTAL,WORLD,EMP,NL,26502658.0,24137688.0,23340301.0,23544526.0,23779073.0,26047780.0,26139597.0,26703355.0,17895151.0,26671687.0,26066362.0,28229123.0,28575257.0
N1-3,TOTAL,WORLD,EMP,RO,12967177.0,14600334.0,15106452.0,14323042.0,15704091.0,15606300.0,16686617.0,16993559.0,11190694.0,16223720.0,17362881.0,17608970.0,17784448.0
N1-3,TOTAL,WORLD,INAC_OTH,AT,4550922.0,4191607.0,4400784.0,4711699.0,4870730.0,4794971.0,4252012.0,5385160.0,2543239.0,3042162.0,5183960.0,6449998.0,6628226.0
N1-3,TOTAL,WORLD,INAC_OTH,BE,9531132.0,10080556.0,9848602.0,11759687.0,12956634.0,13068803.0,13949553.0,15269144.0,7927438.0,2091683.0,2523973.0,3015534.0,2512734.0
N1-3,TOTAL,WORLD,INAC_OTH,BG,4332966.0,4496129.0,4774494.0,3550492.0,3917129.0,6425250.0,5946436.0,6001282.0,2815775.0,445322.0,514764.0,683064.0,858389.0
N1-3,TOTAL,WORLD,INAC_OTH,CY,2557752.0,2258834.0,2228935.0,2513759.0,2694933.0,2913360.0,3089510.0,3458375.0,2767614.0,3124188.0,3366221.0,3463590.0,3463072.0
N1-3,TOTAL,WORLD,INAC_OTH,CZ,40397198.0,38280184.0,41358736.0,35677192.0,39109787.0,43466019.0,41730484.0,41253183.0,26940997.0,29887310.0,37944987.0,31143545.0,33384570.0
N1-3,TOTAL,WORLD,INAC_OTH,DE,260775070.0,263609891.0,242213077.0,263420794.0,259822616.0,248669751.0,264203777.0,265888963.0,152276417.0,182397693.0,211623320.0,242651269.0,265651201.0
N1-3,TOTAL,WORLD,INAC_OTH,DK,33839971.0,37412052.0,37542366.0,39597311.0,34696903.0,29951674.0,18811726.0,5406787.0,4553754.0,3369050.0,3986482.0,3836689.0,5234994.0
N1-3,TOTAL,WORLD,INAC_OTH,EE,400033.0,393203.0,655556.0,621734.0,652332.0,685592.0,876541.0,813865.0,420166.0,418380.0,507224.0,666716.0,713893.0
N1-3,TOTAL,WORLD,INAC_OTH,EL,6051345.0,3552924.0,4227919.0,3976594.0,3674849.0,3909415.0,4251228.0,3737216.0,2959457.0,3144694.0,4371915.0,4192503.0,4438248.0
N1-3,TOTAL,WORLD,INAC_OTH,ES,38532523.0,38342469.0,40699663.0,30144509.0,31311858.0,35017096.0,36067829.0,37758689.0,15837849.0,23885528.0,31885961.0,32024369.0,36262655.0
N1-3,TOTAL,WORLD,INAC_OTH,FI,9617088.0,9591514.0,9228631.0,9832908.0,9798412.0,9836273.0,9737930.0,9333885.0,5518858.0,7226946.0,7401191.0,7793440.0,9034833.0
N1-3,TOTAL,WORLD,INAC_OTH,FR,221081200.0,217738644.0,220288160.0,193496931.0,190248591.0,222117533.0,215422845.0,215918793.0,36436646.0,59838992.0,71735134.0,49212677.0,45258009.0
N1-3,TOTAL,WORLD,INAC_OTH,HR,9838481.0,9510952.0,1358812.0,1020297.0,4911828.0,657172.0,5529663.0,910650.0,438035.0,3994088.0,4681986.0,6260219.0,6940892.0
N1-3,TOTAL,WORLD,INAC_OTH,HU,24302974.0,20972349.0,22971011.0,10443998.0,11361502.0,11418635.0,11622333.0,12176190.0,5124744.0,15035113.0,21117391.0,21264724.0,21746655.0
N1-3,TOTAL,WORLD,INAC_OTH,IE,13231154.0,13408890.0,14251236.0,14616337.0,14961633.0,16440815.0,18623948.0,18733014.0,10276847.0,7574029.0,20866537.0,21733122.0,28760259.0
N1-3,TOTAL,WORLD,INAC_OTH,IT,62500395.0,46951858.0,51921722.0,48977815.0,57816249.0,55136583.0,66333751.0,58804531.0,29156103.0,28903203.0,44592489.0,41566607.0,36941767.0
N1-3,TOTAL,WORLD,INAC_OTH,LT,4945920.0,4812569.0,5159513.0,5251500.0,5049829.0,5121296.0,5359609.0,5684069.0,4019938.0,5156830.0,6394532.0,7097869.0,8263681.0
N1-3,TOTAL,WORLD,INAC_OTH,LU,131751.0,1461761.0,1714638.0,1563048.0,1260290.0,2017626.0,2340610.0,264397.0,1302476.0,1498770.0,2294715.0,2778833.0,2673613.0
N1-3,TOTAL,WORLD,INAC_OTH,LV,823722.0,782691.0,775580.0,745486.0,692648.0,669616.0,590102.0,590940.0,183598.0,403245.0,633579.0,597406.0,657452.0
N1-3,TOTAL,WORLD,INAC_OTH,MT,517038.0,540630.0,575087.0,141403.0,98890.0,841724.0,898531.0,128762.0,87126.0,118863.0,164061.0,202999.0,211107.0
N1-3,TOTAL,WORLD,INAC_OTH,NL,10096924.0,8325077.0,8539089.0,7864270.0,7580648.0,8263563.0,7964342.0,8895056.0,5677322.0,9023751.0,8488752.0,8734600.0,8541566.0
N1-3,TOTAL,WORLD,INAC_OTH,PL,59052088.0,60939561.0,47829219.0,50407023.0,55663830.0,60401915.0,63740395.0,66889069.0,47422956.0,56886344.0,67563748.0,71168984.0,72855434.0
N1-3,TOTAL,WORLD,INAC_OTH,PT,3661871.0,5981869.0,17088603.0,4823580.0,4878915.0,14448505.0,4978769.0,6008781.0,2929306.0,4008393.0,5185874.0,23589030.0,4917651.0
N1-3,TOTAL,WORLD,INAC_OTH,RO,4061938.0,4211266.0,4188680.0,4477531.0,4456209.0,4839666.0,4442814.0,4615694.0,2396873.0,4112645.0,4163765.0,4646184.0,4228659.0
N1-3,TOTAL,WORLD,INAC_OTH,SI,1004431.0,1018042.0,924105.0,1172182.0,1209091.0,6033774.0,6454608.0,6006396.0,2693223.0,1106664.0,863603.0,1460659.0,1326425.0
N1-3,TOTAL,WORLD,INAC_OTH,SK,6484888.0,7735041.0,9372016.0,10059408.0,12375093.0,14245001.0,15298455.0,16870400.0,8014065.0,8081355.0,13543199.0,14923976.0,15196016.0
N1-3,TOTAL,WORLD,UNE,AT,249396.0,286410.0,237127.0,367600.0,311060.0,284699.0,255026.0,411121.0,439753.0,359981.0,640279.0,562505.0,670043.0
N1-3,TOTAL,WORLD,UNE,EE,209646.0,159529.0,201711.0,142956.0,130199.0,114451.0,260852.0,130314.0,163856.0,152156.0,157952.0,210334.0,185714.0
N1-3,TOTAL,WORLD,UNE,ES,16659821.0,17814445.0,15293921.0,22209037.0,19169146.0,18244507.0,15597307.0,16008985.0,9326892.0,11906700.0,12581068.0,13219579.0,13408240.0
N1-3,TOTAL,WORLD,UNE,FI,1418300.0,1782745.0,1989327.0,2200125.0,2239475.0,1966250.0,1237758.0,1652399.0,1367244.0,1597846.0,1065133.0,915475.0,1446939.0
N1-3,TOTAL,WORLD,UNE,LV,429687.0,396216.0,297134.0,249409.0,344873.0,204640.0,163596.0,111087.0,104458.0,126484.0,165827.0,206237.0,158169.0
N1-3,TOTAL,WORLD,UNE,NL,2900613.0,2368825.0,2966330.0,2606684.0,2646400.0,1474614.0,1206925.0,1282957.0,859126.0,918869.0,559789.0,699451.0,855269.0
N1-3,TOTAL,WORLD,UNE,RO,421340.0,496448.0,382810.0,336620.0,294461.0,228495.0,137407.0,116188.0,118466.0,195079.0,143911.0,138291.0,170443.0
N_GE1,PER,DOM,ACT_INAC,AT,33244872.0,34730046.0,32989548.0,32288527.0,35276382.0,33592561.0,36871483.0,36529074.0,33672372.0,32329610.0,39689927.0,40980838.0,42439362.0
N_GE1,PER,DOM,ACT_INAC,BE,10614008.0,10831847.0,8797211.0,10461465.0,11604368.0,9997927.0,14236855.0,12928346.0,12641695.0,19113729.0,14672162.0,14634979.0,16249337.0
N_GE1,PER,DOM,ACT_INAC,BG,11472056.0,14301552.0,12048640.0,9832474.0,11552339.0,17290218.0,15973684.0,14712915.0,9752533.0,11303151.0,12571608.0,14484914.0,14696375.0
N_GE1,PER,DOM,ACT_INAC,CY,4283424.0,4563297.0,4437376.0,3333188.0,3787129.0,3694277.0,3656731.0,3904521.0,4591599.0,4836451.0,4477555.0,4300147.0,4711588.0
N_GE1,PER,DOM,ACT_INAC,CZ,93177462.0,88930596.0,96055502.0,85637316.0,96211550.0,99195815.0,91882234.0,99277536.0,85210328.0,89236713.0,90378401.0,76124623.0,76375833.0
N_GE1,PER,DOM,ACT_INAC,DE,486135358.0,490555760.0,483592143.0,527892524.0,504730126.0,472740247.0,509077240.0,501958967.0,412423731.0,438683569.0,464147151.0,468773331.0,516261595.0
N_GE1,PER,DOM,ACT_INAC,DK,48635464.0,50354608.0,57100818.0,62389853.0,48579506.0,44287633.0,34451615.0,55000217.0,53587953.0,38676015.0,33318557.0,31487884.0,42924104.0
N_GE1,PER,DOM,ACT_INAC,EE,4490253.0,3454342.0,4754493.0,5234750.0,5694836.0,5995193.0,7541554.0,6016932.0,4121025.0,4707271.0,4814846.0,5825583.0,6518440.0
N_GE1,PER,DOM,ACT_INAC,EL,45245827.0,47954682.0,53211514.0,48659889.0,46438077.0,53577702.0,59630041.0,53650650.0,52729069.0,55269640.0,58818125.0,56439834.0,60443123.0
N_GE1,PER,DOM,ACT_INAC,ES,511456481.0,531720065.0,502160855.0,462052629.0,488971575.0,500025543.0,487511443.0,494909068.0,344157276.0,429429337.0,475380512.0,490552060.0,493836112.0
N_GE1,PER,DOM,ACT_INAC,FI,73470314.0,75620319.0,71829401.0,72498493.0,73357735.0,73236617.0,71872242.0,74499558.0,83454024.0,97494818.0,84637155.0,72657294.0,78990591.0
N_GE1,PER,DOM,ACT_INAC,FR,967732011.0,972826876.0,969343508.0,872330385.0,851734199.0,845729827.0,851207442.0,806698668.0,729790951.0,820029760.0,841826286.0,849669401.0,812018362.0
N_GE1,PER,DOM,ACT_INAC,HR,26059625.0,26843640.0,24557091.0,22162682.0,16792297.0,17361804.0,16083858.0,19006872.0,14804922.0,18163973.0,18665486.0,20016037.0,20216788.0
N_GE1,PER,DOM,ACT_INAC,HU,44102860.0,37426211.0,38471996.0,37550588.0,36044441.0,35586530.0,36916455.0,36922969.0,25308203.0,26761832.0,30532901.0,32249097.0,31882938.0
N_GE1,PER,DOM,ACT_INAC,IE,17214765.0,17041754.0,17991241.0,17251733.0,17901733.0,18362480.0,20601794.0,21371654.0,17276918.0,13187911.0,24751413.0,22336278.0,29074843.0
N_GE1,PER,DOM,ACT_INAC,IT,269361020.0,238427403.0,202908804.0,190390468.0,218250118.0,225136603.0,238172594.0,223193035.0,158674061.0,192853610.0,209548725.0,188274510.0,181130760.0
N_GE1,PER,DOM,ACT_INAC,LT,6168173.0,6394134.0,6302944.0,6467404.0,6229493.0,6318709.0,6552880.0,6650587.0,5423413.0,6721601.0,7163541.0,7939852.0,9292257.0
N_GE1,PER,DOM,ACT_INAC,LU,114612.0,108013.0,65628.0,86336.0,97873.0,147377.0,132033.0,84969.0,396498.0,588084.0,750828.0,671430.0,511046.0
N_GE1,PER,DOM,ACT_INAC,LV,7678334.0,6918787.0,8213632.0,6375065.0,7098048.0,6838911.0,5418530.0,5605045.0,3952210.0,6448194.0,7015213.0,6852693.0,6852627.0
N_GE1,PER,DOM,ACT_INAC,MT,583761.0,456801.0,499094.0,551343.0,806567.0,694915.0,632655.0,601840.0,1042809.0,1054303.0,974768.0,1053246.0,1116590.0
N_GE1,PER,DOM,ACT_INAC,NL,106035696.0,95564428.0,91219727.0,91669250.0,95254981.0,96168244.0,95747372.0,97650116.0,90556390.0,115991909.0,83299809.0,85776817.0,75841724.0
N_GE1,PER,DOM,ACT_INAC,PL,180907884.0,183494834.0,172801458.0,181259811.0,197637995.0,207862902.0,218403492.0,226868674.0,178397475.0,213551517.0,233517183.0,228993132.0,229264302.0
N_GE1,PER,DOM,ACT_INAC,PT,45267559.0,56017699.0,46816092.0,48840077.0,48182192.0,52986444.0,53178455.0,59745535.0,52591285.0,58761568.0,58679815.0,59533259.0,56507792.0
N_GE1,PER,DOM,ACT_INAC,RO,58910475.0,59229401.0,56886084.0,52235501.0,53881331.0,55526611.0,56781838.0,59979197.0,38432554.0,55603365.0,54859845.0,62868281.0,65173624.0
N_GE1,PER,DOM,ACT_INAC,SI,5358753.0,5144431.0,4717245.0,4303713.0,4834375.0,4700358.0,5134463.0,4470999.0,3923500.0,8584796.0,6928053.0,8053981.0,7479955.0
N_GE1,PER,DOM,ACT_INAC,SK,16404408.0,14057444.0,15264601.0,18311661.0,21245629.0,21333741.0,24481806.0,28575570.0,15806699.0,15907280.0,22667443.0,24955645.0,23405439.0
N_GE1,PER,DOM,EDUC,AT,3362685.0,3972117.0,3161137.0,2886235.0,3672938.0,3010370.0,4023322.0,3859700.0,3715913.0,3568930.0,3685405.0,3694750.0,4026018.0
N_GE1,PER,DOM,EDUC,EE,351470.0,396111.0,732998.0,516098.0,525555.0,725600.0,863634.0,764942.0,468223.0,678663.0,485465.0,559560.0,894006.0
N_GE1,PER,DOM,EDUC,ES,78892681.0,81251299.0,74876065.0,45539160.0,54769086.0,54042162.0,51108395.0,49566519.0,38002381.0,54150820.0,44222681.0,34616176.0,46892285.0
N_GE1,PER,DOM,EDUC,FI,13770102.0,11160572.0,11219533.0,10971025.0,10672942.0,11719257.0,12055781.0,10194969.0,11808219.0,14783362.0,11236170.0,8489570.0,9342210.0
N_GE1,PER,DOM,EDUC,LV,736615.0,817063.0,527899.0,503234.0,720434.0,734617.0,418290.0,483305.0,357497.0,602964.0,509865.0,385694.0,472947.0
N_GE1,PER,DOM,EDUC,NL,11092013.0,11290763.0,8586387.0,7674728.0,8911705.0,9617281.0,7291658.0,7701459.0,6768039.0,12781409.0,8557998.0,8378568.0,8325004.0
N_GE1,PER,DOM,EDUC,RO,9429136.0,8167313.0,7241392.0,5963974.0,6087867.0,6603443.0,6938958.0,6756662.0,4083316.0,6047833.0,6163223.0,14517290.0,14073331.0
N_GE1,PER,DOM,EMP,AT,18595158.0,18899766.0,18878815.0,18458960.0,20161391.0,20052931.0,21319211.0,21413634.0,21321325.0,20449003.0,25848735.0,23455678.0,23441876.0
N_GE1,PER,DOM,EMP,EE,2757656.0,2356352.0,2824291.0,3471240.0,3923106.0,3953178.0,5290178.0,3924765.0,2894314.0,3094778.0,3465576.0,3971150.0,3878748.0
N_GE1,PER,DOM,EMP,ES,234751473.0,229859639.0,219172824.0,224391796.0,237338406.0,245072401.0,242754442.0,242936666.0,171219350.0,217562387.0,250785605.0,278021431.0,256461151.0
N_GE1,PER,DOM,EMP,FI,37255391.0,40826535.0,37364054.0,37056588.0,37629449.0,37570639.0,38205408.0,38950457.0,44742050.0,52431264.0,45459383.0,38601480.0,40698764.0
N_GE1,PER,DOM,EMP,LV,4368397.0,3682861.0,5340809.0,3687871.0,3829073.0,4280939.0,3507154.0,3553408.0,2512776.0,3931277.0,4059624.0,4523912.0,4563237.0
N_GE1,PER,DOM,EMP,NL,50454196.0,46473020.0,43580178.0,43799863.0,47387726.0,46179163.0,49368722.0,48968749.0,51560342.0,62152886.0,41055073.0,41526383.0,36662458.0
N_GE1,PER,DOM,EMP,RO,36502869.0,38460861.0,37688751.0,34292025.0,36652729.0,38303330.0,39405085.0,41640480.0,27210213.0,38343313.0,37760170.0,37174225.0,40898397.0
N_GE1,PER,DOM,INAC_OTH,AT,10785532.0,11333196.0,10581929.0,10638626.0,10899523.0,10105320.0,11044062.0,10720006.0,7992865.0,7671521.0,9838737.0,12909480.0,13930741.0
