c_resid,nace_r2,geo,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 ,2022 ,2023 ,2024 
SK,I551-I553,LU,895.0,936.0,1181.0,1215.0,1597.0,1851.0,1521.0,1293.0,1317.0,1344.0,374.0,760.0,1453.0,1679.0,1497.0
SK,I551-I553,LV,1602.0,2587.0,3125.0,3525.0,3138.0,3250.0,3710.0,3565.0,3867.0,3681.0,1452.0,1659.0,3610.0,7261.0,6082.0
SK,I551-I553,MK,1068.0,1082.0,1221.0,2473.0,2049.0,1289.0,2315.0,2522.0,3763.0,3230.0,445.0,1152.0,2987.0,4066.0,3956.0
SK,I551-I553,MT,2557.0,3151.0,3835.0,3806.0,6114.0,4086.0,4116.0,4241.0,7390.0,7230.0,2917.0,6157.0,11169.0,15129.0,18826.0
SK,I551-I553,PL,45401.0,50928.0,52972.0,54915.0,59297.0,64369.0,78445.0,89544.0,95559.0,114231.0,35953.0,39561.0,118777.0,140273.0,155328.0
SK,I551-I553,PT,5618.0,7369.0,8689.0,7652.0,8700.0,10148.0,12503.0,20423.0,17889.0,21376.0,4757.0,11623.0,27478.0,34535.0,38247.0
SK,I551-I553,SE,5900.0,5496.0,5406.0,7789.0,9916.0,9092.0,9521.0,12142.0,19184.0,24055.0,6458.0,7728.0,14416.0,14354.0,17111.0
SK,I551-I553,SK,2042109.0,2088974.0,2219663.0,2350314.0,2229662.0,2573289.0,2948498.0,3158266.0,3273224.0,3858686.0,2271926.0,2077005.0,3145423.0,3527332.0,3630850.0
SK,I552,EL,4328.0,4473.0,4702.0,4491.0,8325.0,11797.0,10739.0,9511.0,12256.0,14818.0,1614.0,4903.0,11438.0,14801.0,13777.0
SK,I552,LU,31.0,117.0,174.0,108.0,99.0,155.0,76.0,133.0,86.0,90.0,52.0,74.0,69.0,84.0,85.0
SK,I552,SK,597757.0,572089.0,587880.0,606480.0,570339.0,624042.0,695683.0,736266.0,754233.0,888836.0,521879.0,460747.0,608213.0,733974.0,748209.0
SK,I552_I553,AT,17569.0,19132.0,20308.0,22835.0,25014.0,28369.0,32366.0,32748.0,38190.0,42207.0,25310.0,20518.0,47926.0,59817.0,68775.0
SK,I552_I553,BE,883.0,961.0,1210.0,1066.0,1320.0,1830.0,2497.0,3342.0,3887.0,7909.0,1586.0,1874.0,4136.0,4217.0,4509.0
SK,I552_I553,BG,169.0,122.0,218.0,369.0,426.0,440.0,812.0,880.0,1196.0,1673.0,121.0,412.0,1076.0,1312.0,1143.0
SK,I552_I553,CY,133.0,136.0,1.0,0.0,1.0,7.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,66.0
SK,I552_I553,CZ,40974.0,40180.0,58770.0,60220.0,59041.0,69878.0,70325.0,78856.0,89172.0,87340.0,32995.0,31402.0,63615.0,72215.0,73778.0
SK,I552_I553,DE,6417.0,6251.0,7689.0,8482.0,8936.0,12392.0,12686.0,15247.0,15318.0,17726.0,10918.0,11922.0,20811.0,24910.0,27558.0
SK,I552_I553,DK,912.0,727.0,663.0,4275.0,2546.0,6285.0,2205.0,965.0,1625.0,3188.0,1103.0,1000.0,2502.0,3334.0,3213.0
SK,I552_I553,EA,15964717.0,30415640.0,1374012.0,1418556.0,744450.0,818671.0,922538.0,972202.0,1029385.0,1191022.0,662121.0,648785.0,929383.0,1497287.0,1581238.0
SK,I552_I553,EE,250.0,391.0,371.0,374.0,400.0,514.0,549.0,432.0,502.0,640.0,357.0,320.0,480.0,512.0,629.0
SK,I552_I553,ES,8125.0,8005.0,8177.0,7048.0,8223.0,8423.0,9821.0,10774.0,13262.0,12782.0,2091.0,8827.0,19526.0,22088.0,24779.0
SK,I552_I553,EU27_2020,18977285.0,28761958.0,1706662.0,1755145.0,1094557.0,1211212.0,1320134.0,1421292.0,1497420.0,1672237.0,841381.0,946353.0,1398349.0,1625277.0,1716160.0
SK,I552_I553,FI,742.0,651.0,507.0,485.0,469.0,827.0,679.0,672.0,821.0,733.0,277.0,292.0,553.0,830.0,617.0
SK,I552_I553,FR,3221.0,8605.0,7543.0,8766.0,12463.0,10540.0,22138.0,10713.0,14939.0,13504.0,4676.0,4317.0,9775.0,15137.0,16257.0
SK,I552_I553,HR,36873.0,41259.0,238137.0,237852.0,250764.0,275460.0,278069.0,317861.0,323758.0,328877.0,115181.0,247439.0,353658.0,358265.0,369236.0
SK,I552_I553,HU,17917.0,18245.0,22789.0,22887.0,24848.0,28215.0,29798.0,31343.0,29163.0,31777.0,12994.0,11899.0,35118.0,34962.0,37691.0
SK,I552_I553,IT,61580.0,66594.0,61372.0,62154.0,66882.0,65767.0,74578.0,80426.0,87008.0,95129.0,14199.0,42987.0,100814.0,134668.0,157711.0
SK,I552_I553,LI,97.0,28.0,16.0,33.0,19.0,29.0,58.0,54.0,58.0,34.0,20.0,9.0,64.0,85.0,65.0
SK,I552_I553,LT,104.0,98.0,204.0,173.0,199.0,297.0,378.0,384.0,384.0,537.0,62.0,135.0,287.0,589.0,1067.0
SK,I552_I553,LU,36.0,132.0,200.0,124.0,144.0,172.0,100.0,167.0,130.0,142.0,52.0,118.0,101.0,148.0,132.0
SK,I552_I553,LV,123.0,235.0,670.0,311.0,264.0,141.0,199.0,215.0,164.0,185.0,34.0,45.0,296.0,494.0,654.0
SK,I552_I553,MK,179.0,195.0,117.0,141.0,179.0,124.0,73.0,176.0,326.0,193.0,18.0,102.0,207.0,127.0,131.0
SK,I552_I553,MT,0.0,0.0,103.0,152.0,92.0,89.0,76.0,0.0,166.0,203.0,70.0,0.0,687.0,296.0,457.0
SK,I552_I553,PL,9085.0,8805.0,9359.0,7632.0,6929.0,7935.0,10792.0,10358.0,9126.0,10897.0,3171.0,2610.0,8143.0,11130.0,14730.0
SK,I552_I553,PT,510.0,556.0,645.0,469.0,595.0,938.0,1563.0,2960.0,3942.0,5148.0,1196.0,2887.0,7186.0,9247.0,10077.0
SK,I552_I553,SE,1741.0,1448.0,1152.0,1958.0,4259.0,2995.0,3558.0,6129.0,11410.0,14890.0,3204.0,2064.0,3249.0,2801.0,2491.0
SK,I552_I553,SK,641495.0,610410.0,626500.0,646367.0,600402.0,663261.0,738046.0,782685.0,810776.0,941989.0,583641.0,526702.0,663862.0,801067.0,829767.0
SK,I553,EL,468.0,410.0,293.0,348.0,473.0,494.0,379.0,654.0,846.0,825.0,157.0,632.0,944.0,1285.0,1660.0
SK,I553,LU,5.0,15.0,26.0,16.0,45.0,17.0,24.0,34.0,44.0,52.0,0.0,44.0,32.0,64.0,47.0
SK,I553,SK,43738.0,38321.0,38620.0,39887.0,30063.0,39219.0,42363.0,46419.0,56543.0,53153.0,61762.0,65955.0,55649.0,67093.0,81558.0
TR,I551,AT,50185.0,66939.0,78153.0,80593.0,79707.0,95615.0,96175.0,91576.0,83731.0,83936.0,20347.0,11109.0,51105.0,97847.0,131878.0
TR,I551,BE,26185.0,32830.0,35948.0,42318.0,47007.0,57441.0,49926.0,52461.0,44650.0,46174.0,9899.0,7075.0,33274.0,63360.0,81711.0
TR,I551,BG,47662.0,49731.0,66867.0,89403.0,96227.0,119046.0,127965.0,131622.0,123767.0,126189.0,49807.0,62007.0,101204.0,149326.0,165015.0
TR,I551,CZ,45285.0,48029.0,56819.0,62850.0,63171.0,88163.0,88723.0,82324.0,75524.0,73368.0,15252.0,13654.0,53319.0,88019.0,113819.0
TR,I551,DE,185145.0,214924.0,234741.0,247772.0,262868.0,292453.0,323913.0,321409.0,305865.0,323959.0,100155.0,85338.0,258463.0,373595.0,450987.0
TR,I551,DK,3999.0,4822.0,5075.0,7655.0,8131.0,8237.0,9325.0,9292.0,9586.0,10430.0,1978.0,2056.0,6559.0,11956.0,18348.0
TR,I551,EA,859759.0,1014455.0,1129853.0,1360768.0,1453057.0,1711682.0,1845795.0,1894022.0,1733889.0,1715341.0,347488.0,368724.0,1242891.0,2106125.0,2727223.0
TR,I551,EE,3187.0,4391.0,4783.0,5264.0,5537.0,5671.0,6052.0,6550.0,5602.0,5726.0,787.0,1556.0,3964.0,5657.0,6855.0
TR,I551,EL,76353.0,106227.0,128241.0,197692.0,222791.0,250969.0,258365.0,297118.0,262742.0,265685.0,25955.0,34751.0,190009.0,372694.0,534131.0
TR,I551,ES,126500.0,138358.0,148826.0,177515.0,179645.0,213969.0,215552.0,223283.0,205288.0,202717.0,38836.0,41694.0,152539.0,231331.0,301285.0
TR,I551,EU27_2020,1087146.0,1265251.0,1427886.0,1688977.0,1778038.0,2110293.0,2269160.0,2312653.0,2117012.0,2098590.0,451676.0,510785.0,1540870.0,2528073.0,3236874.0
TR,I551,FI,7385.0,7312.0,8082.0,8843.0,9193.0,12358.0,14255.0,13986.0,12991.0,12496.0,4542.0,2326.0,7977.0,11422.0,15988.0
TR,I551,FR,96812.0,112919.0,118469.0,149232.0,158354.0,192640.0,228694.0,250460.0,242455.0,209819.0,42510.0,48642.0,153964.0,238931.0,305987.0
TR,I551,HR,32855.0,38760.0,41319.0,25690.0,19221.0,18615.0,20300.0,20507.0,17968.0,21479.0,5536.0,8556.0,15568.0,21741.0,24098.0
TR,I551,HU,33538.0,38514.0,49416.0,54633.0,54719.0,69550.0,75373.0,69219.0,59233.0,55031.0,14918.0,23891.0,44134.0,68695.0,89490.0
TR,I551,IT,196216.0,228050.0,257190.0,305028.0,318997.0,384544.0,409430.0,399082.0,347454.0,341602.0,52807.0,85871.0,228508.0,429046.0,557322.0
TR,I551,LI,115.0,114.0,133.0,128.0,119.0,111.0,200.0,166.0,140.0,176.0,29.0,31.0,150.0,95.0,125.0
TR,I551,LT,2983.0,5461.0,4674.0,6093.0,5686.0,6888.0,7352.0,8298.0,7099.0,8105.0,4554.0,2888.0,7485.0,11472.0,8203.0
TR,I551,LU,3063.0,3560.0,6149.0,12827.0,15286.0,18556.0,11289.0,10305.0,8312.0,5700.0,1101.0,654.0,6097.0,11338.0,11622.0
TR,I551,LV,7325.0,9590.0,9063.0,8510.0,10739.0,9376.0,10572.0,9524.0,9144.0,7394.0,1564.0,2071.0,5821.0,7150.0,8123.0
TR,I551,MK,18880.0,38024.0,49516.0,67181.0,62536.0,89382.0,104688.0,127732.0,108811.0,109319.0,11122.0,26791.0,79041.0,193159.0,281484.0
TR,I551,MT,2439.0,3267.0,4110.0,7297.0,7019.0,9564.0,10920.0,10591.0,8470.0,8834.0,1586.0,3667.0,6313.0,7813.0,11928.0
TR,I551,NL,52100.0,58600.0,71572.0,83411.0,91911.0,107119.0,120840.0,122614.0,112683.0,125492.0,28236.0,25310.0,85300.0,156203.0,189796.0
TR,I551,PL,15136.0,18239.0,20483.0,22725.0,22624.0,28003.0,28640.0,33425.0,29032.0,27892.0,7315.0,9552.0,25435.0,29126.0,35966.0
TR,I551,PT,8740.0,11083.0,14390.0,19545.0,21398.0,28485.0,33719.0,35700.0,32899.0,30542.0,6590.0,7985.0,29282.0,36284.0,54855.0
TR,I551,SE,9599.0,10081.0,11590.0,14088.0,14448.0,16854.0,21200.0,18846.0,18294.0,18411.0,3750.0,2827.0,9659.0,16800.0,23319.0
TR,I551,SK,2873.0,3768.0,4936.0,7257.0,5601.0,7624.0,8152.0,8349.0,8872.0,7486.0,1661.0,1453.0,5238.0,7527.0,9744.0
TR,I551-I553,AT,52437.0,70560.0,83038.0,86351.0,85905.0,103540.0,104221.0,99684.0,91358.0,92191.0,23352.0,12436.0,57592.0,111596.0,152827.0
TR,I551-I553,BE,27662.0,34495.0,37922.0,44919.0,49475.0,61538.0,55410.0,57986.0,50229.0,52045.0,11415.0,7790.0,37133.0,70190.0,92473.0
TR,I551-I553,BG,47945.0,50117.0,67910.0,90946.0,97972.0,121163.0,130496.0,134467.0,126590.0,129780.0,52253.0,64203.0,104474.0,153907.0,169907.0
TR,I551-I553,CZ,46237.0,49234.0,58525.0,65182.0,66400.0,92939.0,98995.0,92817.0,87383.0,83454.0,17804.0,14863.0,58946.0,95036.0,124261.0
TR,I551-I553,DE,192107.0,223104.0,243743.0,259342.0,273905.0,306411.0,339944.0,338104.0,321409.0,342577.0,106489.0,90799.0,273600.0,400402.0,488285.0
TR,I551-I553,DK,4316.0,5131.0,5738.0,8927.0,9048.0,10442.0,13745.0,11806.0,12141.0,13523.0,3140.0,2704.0,9752.0,17505.0,26093.0
TR,I551-I553,EA,1180823.0,1499816.0,1216995.0,1474518.0,1574192.0,1868522.0,2041958.0,2109686.0,1936522.0,1936377.0,390690.0,421602.0,1434466.0,2456090.0,3220380.0
TR,I551-I553,EE,3560.0,4729.0,5159.0,5811.0,6271.0,6521.0,6925.0,7492.0,6602.0,6495.0,952.0,1880.0,4577.0,6274.0,7726.0
TR,I551-I553,EL,87175.0,122473.0,152658.0,231064.0,255477.0,291553.0,309745.0,361778.0,320191.0,326435.0,27788.0,39454.0,226151.0,453474.0,655207.0
TR,I551-I553,ES,138068.0,151568.0,163347.0,193327.0,198707.0,237792.0,242328.0,251885.0,231563.0,228475.0,44310.0,59078.0,186520.0,282980.0,366242.0
TR,I551-I553,EU27_2020,1468795.0,1714650.0,1532492.0,1822821.0,1920915.0,2293456.0,2505314.0,2568934.0,2362646.0,2363841.0,512251.0,580973.0,1765998.0,2912926.0,3771696.0
TR,I551-I553,FI,7666.0,7595.0,8335.0,9180.0,9480.0,12647.0,14559.0,14445.0,13443.0,12898.0,4718.0,2471.0,8605.0,12231.0,17090.0
TR,I551-I553,FR,96981.0,119351.0,126144.0,160472.0,171875.0,204124.0,244725.0,270592.0,259092.0,229730.0,51186.0,53058.0,167847.0,267411.0,341434.0
TR,I551-I553,HR,35319.0,41069.0,48602.0,32130.0,26153.0,26932.0,31802.0,34242.0,32368.0,36188.0,12397.0,16777.0,26611.0,37021.0,44686.0
TR,I551-I553,HU,34099.0,39182.0,50555.0,56462.0,57245.0,73147.0,79769.0,73594.0,64457.0,60913.0,16184.0,25349.0,49254.0,78083.0,99004.0
TR,I551-I553,IT,210410.0,245705.0,276600.0,330452.0,347869.0,429221.0,463409.0,455444.0,402569.0,404344.0,63815.0,97848.0,293761.0,534378.0,712004.0
TR,I551-I553,LI,119.0,116.0,139.0,133.0,120.0,113.0,209.0,202.0,150.0,192.0,31.0,31.0,160.0,111.0,145.0
TR,I551-I553,LT,3068.0,5548.0,4890.0,6522.0,6119.0,7478.0,7978.0,8972.0,7828.0,9027.0,4682.0,3151.0,8011.0,12265.0,9025.0
TR,I551-I553,LU,3084.0,3632.0,6283.0,12930.0,15463.0,19031.0,11458.0,10595.0,8636.0,5953.0,1161.0,715.0,6378.0,11602.0,11925.0
TR,I551-I553,LV,7498.0,9855.0,9463.0,8985.0,11234.0,9640.0,10934.0,9893.0,9453.0,7619.0,1636.0,2162.0,6272.0,7530.0,8624.0
TR,I551-I553,MK,19922.0,39046.0,50196.0,67909.0,63444.0,90730.0,105685.0,129680.0,111614.0,112373.0,11395.0,27260.0,79895.0,195379.0,284366.0
TR,I551-I553,MT,2519.0,3304.0,4327.0,7373.0,7224.0,9710.0,11268.0,11156.0,8797.0,9006.0,1641.0,3723.0,6629.0,8337.0,12332.0
TR,I551-I553,PL,16542.0,20202.0,23179.0,25789.0,26095.0,31351.0,31990.0,36753.0,32210.0,31662.0,9114.0,11549.0,28454.0,32786.0,40500.0
TR,I551-I553,PT,8873.0,11347.0,14583.0,20014.0,21888.0,30095.0,36031.0,39097.0,38077.0,36353.0,8026.0,10068.0,35472.0,43934.0,65891.0
TR,I551-I553,SE,10538.0,10799.0,12514.0,14985.0,15425.0,17864.0,23289.0,20465.0,19755.0,20019.0,4282.0,3663.0,10685.0,19894.0,26395.0
TR,I551-I553,SK,3343.0,4478.0,5750.0,8232.0,6521.0,8737.0,9326.0,9612.0,10169.0,9086.0,2064.0,1749.0,6369.0,9043.0,11464.0
TR,I552,EL,10380.0,15846.0,23971.0,32701.0,31786.0,39268.0,48872.0,60466.0,53653.0,57112.0,1705.0,4268.0,34549.0,76786.0,113608.0
TR,I552,LU,17.0,71.0,130.0,99.0,173.0,475.0,162.0,286.0,322.0,236.0,60.0,61.0,268.0,224.0,248.0
TR,I552_I553,AT,2252.0,3621.0,4885.0,5758.0,6198.0,7925.0,8046.0,8108.0,7627.0,8255.0,3005.0,1327.0,6487.0,13749.0,20949.0
TR,I552_I553,BE,1477.0,1665.0,1974.0,2601.0,2468.0,4097.0,5484.0,5525.0,5579.0,5871.0,1516.0,715.0,3859.0,6830.0,10762.0
TR,I552_I553,BG,283.0,386.0,1043.0,1543.0,1745.0,2117.0,2531.0,2845.0,2823.0,3591.0,2446.0,2196.0,3270.0,4581.0,4892.0
TR,I552_I553,CZ,952.0,1205.0,1706.0,2332.0,3229.0,4776.0,10272.0,10493.0,11859.0,10086.0,2552.0,1209.0,5627.0,7017.0,10442.0
TR,I552_I553,DE,6962.0,8180.0,9002.0,11570.0,11037.0,13958.0,16031.0,16695.0,15544.0,18618.0,6334.0,5461.0,15137.0,26807.0,37298.0
TR,I552_I553,DK,317.0,309.0,663.0,1272.0,917.0,2205.0,4420.0,2514.0,2555.0,3093.0,1162.0,648.0,3193.0,5549.0,7745.0
TR,I552_I553,EA,321064.0,485361.0,87141.0,113751.0,121135.0,156840.0,196163.0,215663.0,202633.0,221036.0,43202.0,52878.0,191575.0,349965.0,493157.0
TR,I552_I553,EE,373.0,338.0,376.0,547.0,734.0,850.0,873.0,942.0,1000.0,769.0,165.0,324.0,613.0,617.0,871.0
TR,I552_I553,ES,11568.0,13210.0,14521.0,15812.0,19062.0,23823.0,26776.0,28602.0,26275.0,25758.0,5474.0,17384.0,33981.0,51649.0,64957.0
TR,I552_I553,EU27_2020,381649.0,449399.0,104605.0,133845.0,142877.0,183163.0,236154.0,256281.0,245634.0,265251.0,60575.0,70188.0,225128.0,384853.0,534822.0
TR,I552_I553,FI,281.0,283.0,253.0,337.0,287.0,289.0,304.0,459.0,452.0,402.0,176.0,145.0,628.0,809.0,1102.0
TR,I552_I553,FR,169.0,6432.0,7675.0,11241.0,13521.0,11484.0,16031.0,20132.0,16637.0,19911.0,8676.0,4416.0,13883.0,28480.0,35447.0
TR,I552_I553,HR,2464.0,2309.0,7283.0,6440.0,6932.0,8317.0,11502.0,13735.0,14400.0,14709.0,6861.0,8221.0,11043.0,15280.0,20588.0
TR,I552_I553,HU,561.0,668.0,1139.0,1829.0,2526.0,3597.0,4396.0,4375.0,5224.0,5882.0,1266.0,1458.0,5120.0,9388.0,9514.0
TR,I552_I553,IT,14194.0,17655.0,19410.0,25424.0,28872.0,44677.0,53979.0,56362.0,55115.0,62742.0,11008.0,11977.0,65253.0,105332.0,154682.0
TR,I552_I553,LI,4.0,2.0,6.0,5.0,1.0,2.0,9.0,36.0,10.0,16.0,2.0,0.0,10.0,16.0,20.0
TR,I552_I553,LT,85.0,87.0,216.0,429.0,433.0,590.0,626.0,674.0,729.0,922.0,128.0,263.0,526.0,793.0,822.0
TR,I552_I553,LU,21.0,72.0,134.0,103.0,177.0,475.0,169.0,290.0,324.0,253.0,60.0,61.0,281.0,264.0,303.0
TR,I552_I553,LV,173.0,265.0,400.0,475.0,495.0,264.0,362.0,369.0,309.0,225.0,72.0,91.0,451.0,380.0,501.0
TR,I552_I553,MK,1042.0,1022.0,680.0,728.0,908.0,1348.0,997.0,1948.0,2803.0,3054.0,273.0,469.0,854.0,2220.0,2882.0
TR,I552_I553,MT,80.0,37.0,216.0,76.0,205.0,146.0,348.0,565.0,327.0,172.0,55.0,56.0,316.0,524.0,404.0
TR,I552_I553,PL,1406.0,1963.0,2696.0,3064.0,3471.0,3348.0,3350.0,3328.0,3178.0,3770.0,1799.0,1997.0,3019.0,3660.0,4534.0
TR,I552_I553,PT,133.0,264.0,193.0,469.0,490.0,1610.0,2312.0,3397.0,5178.0,5811.0,1436.0,2083.0,6190.0,7650.0,11036.0
TR,I552_I553,SE,939.0,718.0,924.0,897.0,977.0,1010.0,2089.0,1620.0,1461.0,1608.0,532.0,836.0,1026.0,3094.0,3076.0
TR,I552_I553,SK,470.0,710.0,814.0,975.0,920.0,1113.0,1174.0,1263.0,1297.0,1600.0,403.0,296.0,1131.0,1516.0,1720.0
TR,I553,EL,442.0,400.0,446.0,671.0,900.0,1316.0,2508.0,4194.0,3796.0,3638.0,128.0,435.0,1593.0,3994.0,7468.0
TR,I553,LU,4.0,1.0,4.0,4.0,4.0,0.0,7.0,4.0,2.0,17.0,0.0,0.0,13.0,40.0,55.0
UA,I551,AT,60041.0,75288.0,90152.0,97331.0,87818.0,79920.0,85499.0,95070.0,116354.0,156545.0,45231.0,33247.0,148001.0,143428.0,148573.0
UA,I551,BE,8716.0,10555.0,12624.0,14933.0,13559.0,13360.0,14149.0,17056.0,20646.0,24874.0,5542.0,6483.0,27605.0,29152.0,27348.0
UA,I551,BG,36454.0,59882.0,93121.0,112653.0,96584.0,79480.0,78317.0,75927.0,86369.0,132844.0,46656.0,107373.0,168972.0,201703.0,287269.0
UA,I551,CZ,100647.0,105735.0,127367.0,138887.0,107855.0,93571.0,106279.0,129943.0,183477.0,241227.0,64533.0,56774.0,266113.0,306846.0,312639.0
UA,I551,DE,68819.0,86314.0,103001.0,119035.0,111634.0,108238.0,123862.0,155452.0,198708.0,248907.0,75558.0,75379.0,252819.0,229265.0,230915.0
UA,I551,DK,2202.0,3262.0,3087.0,3743.0,3423.0,2927.0,3514.0,4270.0,7398.0,10877.0,2160.0,3152.0,4544.0,14671.0,11849.0
UA,I551,EA,584430.0,595314.0,708360.0,888644.0,775971.0,766966.0,881205.0,1011953.0,1295145.0,1651767.0,417727.0,669108.0,1546247.0,1819844.0,1902953.0
UA,I551,EE,4703.0,7120.0,8613.0,9508.0,9625.0,10149.0,10217.0,12120.0,14014.0,18971.0,6519.0,12654.0,24795.0,25339.0,22207.0
UA,I551,EL,43578.0,56932.0,76347.0,114256.0,89380.0,66810.0,60373.0,68555.0,101875.0,138373.0,15645.0,165494.0,90000.0,146736.0,170573.0
UA,I551,ES,51830.0,77722.0,95117.0,117019.0,104500.0,89665.0,115513.0,141065.0,184819.0,262300.0,53579.0,111820.0,267679.0,322363.0,417655.0
UA,I551,EU27_2020,1066593.0,1093839.0,1351735.0,1605758.0,1414102.0,1322699.0,1526594.0,1740214.0,2193544.0,2767140.0,757208.0,1130894.0,3148533.0,3367227.0,3540745.0
UA,I551,FI,4224.0,5331.0,6280.0,7234.0,6497.0,6462.0,6719.0,8223.0,8537.0,9841.0,4069.0,3777.0,10464.0,8520.0,10505.0
UA,I551,HR,35497.0,38990.0,48747.0,32143.0,24161.0,22661.0,27052.0,29249.0,33800.0,44376.0,32061.0,58655.0,53874.0,79473.0,89509.0
UA,I551,HU,91939.0,108739.0,134972.0,134657.0,110104.0,98880.0,109792.0,119963.0,162857.0,202111.0,37122.0,54857.0,203752.0,138571.0,158989.0
UA,I551,IT,150362.0,183821.0,214270.0,262341.0,217174.0,202590.0,250405.0,287741.0,380215.0,462370.0,92085.0,130188.0,341018.0,404242.0,449083.0
UA,I551,LI,118.0,104.0,115.0,276.0,286.0,195.0,251.0,219.0,317.0,445.0,99.0,111.0,578.0,509.0,366.0
UA,I551,LT,8413.0,12270.0,17680.0,25969.0,42779.0,53214.0,70210.0,66563.0,70531.0,93401.0,47707.0,36893.0,78910.0,48455.0,35378.0
UA,I551,LU,535.0,657.0,1219.0,1868.0,2177.0,1013.0,975.0,1375.0,1477.0,1879.0,447.0,997.0,3097.0,3893.0,3255.0
UA,I551,LV,9206.0,12384.0,12390.0,14318.0,19571.0,22229.0,26898.0,27180.0,37012.0,40754.0,10167.0,10298.0,39750.0,37014.0,33433.0
UA,I551,MK,761.0,938.0,1607.0,2747.0,2152.0,2399.0,3420.0,4075.0,5568.0,5265.0,928.0,3806.0,10786.0,13979.0,5237.0
UA,I551,MT,2974.0,2686.0,2646.0,3647.0,2189.0,3001.0,1944.0,3898.0,5912.0,7916.0,1499.0,778.0,2271.0,4762.0,4898.0
UA,I551,NL,16700.0,18100.0,20140.0,26832.0,28065.0,27558.0,29113.0,39483.0,49904.0,62294.0,20004.0,30312.0,121045.0,181907.0,88568.0
UA,I551,PL,107365.0,137399.0,185942.0,233473.0,226996.0,230055.0,283979.0,328610.0,374689.0,415388.0,143363.0,152497.0,838770.0,814634.0,751644.0
UA,I551,PT,7912.0,12343.0,14046.0,17616.0,17082.0,19983.0,21906.0,27339.0,32238.0,39614.0,11084.0,28049.0,53607.0,64644.0,70428.0
UA,I551,SE,3353.0,5292.0,4519.0,5542.0,5262.0,5550.0,7756.0,8605.0,11932.0,20351.0,4145.0,4395.0,15025.0,12570.0,13477.0
UA,I551,SK,18543.0,32117.0,35260.0,72150.0,48562.0,44268.0,41107.0,38154.0,43740.0,53581.0,22152.0,12053.0,49839.0,57912.0,65237.0
UA,I551-I553,AT,64669.0,81783.0,96819.0,106163.0,96044.0,88257.0,94824.0,107007.0,134040.0,185451.0,53490.0,38060.0,174369.0,171637.0,178220.0
UA,I551-I553,BE,9234.0,10879.0,13167.0,15614.0,14256.0,14377.0,15820.0,19232.0,24900.0,29940.0,6925.0,7444.0,34028.0,37527.0,33221.0
UA,I551-I553,BG,36869.0,61521.0,96777.0,117613.0,101331.0,83825.0,82088.0,80896.0,93697.0,141707.0,49149.0,112285.0,179806.0,212035.0,296113.0
UA,I551-I553,CZ,104060.0,109439.0,133366.0,144440.0,115811.0,104113.0,120501.0,147570.0,211233.0,272082.0,73897.0,65933.0,285302.0,333862.0,340323.0
UA,I551-I553,DE,74520.0,92115.0,111814.0,128003.0,120631.0,117527.0,134564.0,171421.0,220912.0,280331.0,84119.0,82334.0,280891.0,259082.0,261552.0
UA,I551-I553,DK,2363.0,3571.0,4237.0,4021.0,3745.0,3450.0,4147.0,5439.0,10915.0,17064.0,3948.0,4359.0,7345.0,17443.0,14999.0
UA,I551-I553,EA,758538.0,829904.0,773393.0,975389.0,864596.0,864512.0,1006242.0,1176858.0,1536438.0,2002572.0,500628.0,802308.0,1895134.0,2392835.0,2560652.0
UA,I551-I553,EE,5270.0,7806.0,9389.0,11181.0,11931.0,12392.0,12716.0,15175.0,17501.0,24519.0,8917.0,16582.0,34530.0,31371.0,27528.0
UA,I551-I553,EL,49455.0,64797.0,86717.0,127783.0,100673.0,78507.0,69130.0,76103.0,112234.0,153037.0,17413.0,189340.0,102124.0,165396.0,192550.0
UA,I551-I553,ES,57055.0,85253.0,104398.0,127440.0,115587.0,99733.0,129844.0,159076.0,208386.0,295536.0,60812.0,136041.0,326553.0,393665.0,506267.0
UA,I551-I553,EU27_2020,1273555.0,1315362.0,1495330.0,1775253.0,1598856.0,1528394.0,1793784.0,2096502.0,2682306.0,3421378.0,968114.0,1430980.0,3786359.0,4127434.0,4400215.0
UA,I551-I553,FI,4606.0,5895.0,7246.0,8251.0,7713.0,7710.0,8211.0,9420.0,10029.0,11852.0,5418.0,5392.0,11958.0,10165.0,11757.0
UA,I551-I553,HR,40628.0,44048.0,70337.0,51327.0,48051.0,50309.0,64510.0,77806.0,100980.0,133962.0,73618.0,138265.0,148849.0,236493.0,276207.0
UA,I551-I553,HU,93752.0,111005.0,138651.0,138453.0,113978.0,102726.0,116850.0,128367.0,173643.0,217299.0,42686.0,63186.0,231984.0,157125.0,176066.0
UA,I551-I553,IT,161258.0,199033.0,234133.0,291751.0,248045.0,232838.0,291145.0,344742.0,470763.0,580933.0,114446.0,169849.0,463700.0,565498.0,636720.0
UA,I551-I553,LI,167.0,108.0,126.0,282.0,298.0,209.0,283.0,260.0,369.0,501.0,106.0,118.0,626.0,558.0,444.0
UA,I551-I553,LT,8809.0,12934.0,19366.0,28331.0,46789.0,59453.0,84017.0,85308.0,93701.0,134887.0,59352.0,44678.0,101775.0,67032.0,50978.0
