freq,c_dest,purpose,duration,wstatus,unit,geo,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 ,2022 ,2023 ,2024 
A,FOR,PROF,N_GE4,ACT_INAC,NR,BE,1045941.0,428184.0,372547.0,359320.0,480972.0,380756.0,501520.0,462879.0,149898.0,221919.0,432015.0,419797.0,470939.0
A,FOR,PROF,N_GE4,ACT_INAC,NR,CY,109387.0,106492.0,117507.0,100142.0,120120.0,131932.0,125282.0,138396.0,44307.0,56136.0,80620.0,128736.0,112733.0
A,FOR,PROF,N_GE4,ACT_INAC,NR,DE,5611927.0,5283657.0,4798143.0,3487790.0,5054500.0,5496528.0,5219390.0,4636046.0,1488605.0,2053583.0,3406557.0,3971699.0,4235706.0
A,FOR,PROF,N_GE4,ACT_INAC,NR,EE,75937.0,110102.0,158355.0,161624.0,151214.0,121705.0,146954.0,151221.0,88415.0,65502.0,79421.0,117878.0,138161.0
A,FOR,PROF,N_GE4,ACT_INAC,NR,ES,979703.0,924229.0,888172.0,637494.0,710741.0,652671.0,825180.0,755708.0,225321.0,272433.0,585929.0,854888.0,839579.0
A,FOR,PROF,N_GE4,ACT_INAC,NR,FI,629545.0,496471.0,482008.0,574231.0,631946.0,538846.0,682160.0,1108346.0,231110.0,133982.0,629429.0,468850.0,434488.0
A,FOR,PROF,N_GE4,ACT_INAC,NR,FR,1250184.0,1333154.0,1274800.0,996626.0,1093608.0,1351213.0,1285810.0,1373182.0,511737.0,475882.0,1183026.0,961427.0,1597814.0
A,FOR,PROF,N_GE4,ACT_INAC,NR,HR,204718.0,268248.0,287131.0,173845.0,117204.0,178494.0,231883.0,154021.0,27143.0,53474.0,105140.0,129972.0,88406.0
A,FOR,PROF,N_GE4,ACT_INAC,NR,HU,146208.0,120488.0,134467.0,152615.0,167859.0,150541.0,104329.0,169869.0,98426.0,153855.0,293026.0,318786.0,443382.0
A,FOR,PROF,N_GE4,ACT_INAC,NR,LT,164754.0,174446.0,181509.0,192546.0,209366.0,232550.0,250279.0,254617.0,95255.0,119701.0,287295.0,317014.0,336582.0
A,FOR,PROF,N_GE4,ACT_INAC,NR,LU,74616.0,73086.0,79409.0,62118.0,42394.0,124144.0,107174.0,141669.0,81289.0,71278.0,119133.0,164055.0,164596.0
A,FOR,PROF,N_GE4,ACT_INAC,NR,MT,30104.0,34407.0,37517.0,40102.0,20472.0,44041.0,49287.0,46499.0,25992.0,27182.0,32332.0,51564.0,45886.0
A,FOR,PROF,N_GE4,ACT_INAC,NR,NL,355525.0,405201.0,423613.0,449170.0,483427.0,676523.0,658100.0,660756.0,309489.0,227811.0,622825.0,708493.0,838859.0
A,FOR,PROF,N_GE4,ACT_INAC,NR,PL,1004494.0,900706.0,452940.0,484563.0,502871.0,614080.0,632434.0,661114.0,443460.0,532255.0,747974.0,766053.0,814754.0
A,FOR,PROF,N_GE4,ACT_INAC,NR,PT,172132.0,207954.0,172910.0,211301.0,186812.0,183203.0,279208.0,283851.0,70443.0,89141.0,189541.0,227242.0,228304.0
A,FOR,PROF,N_GE4,EMP,NR,AT,505236.0,531683.0,686219.0,500276.0,555901.0,381331.0,400032.0,478444.0,214219.0,297349.0,550162.0,577486.0,574770.0
A,FOR,PROF,N_GE4,EMP,NR,EE,70845.0,101280.0,148324.0,146302.0,142002.0,111439.0,134577.0,127848.0,77592.0,59104.0,74076.0,111664.0,125605.0
A,FOR,PROF,N_GE4,EMP,NR,ES,954753.0,877842.0,856064.0,617899.0,655627.0,621539.0,775108.0,721400.0,193334.0,234580.0,529723.0,804525.0,775275.0
A,FOR,PROF,N_GE4,EMP,NR,FI,553550.0,462860.0,449623.0,524944.0,609677.0,470991.0,606700.0,1048755.0,212948.0,118663.0,578509.0,430530.0,394210.0
A,FOR,PROF,N_GE4,EMP,NR,NL,301106.0,355893.0,386077.0,411905.0,451122.0,591910.0,564113.0,571241.0,181959.0,195711.0,600767.0,664209.0,781114.0
A,FOR,PROF,N_GE4,INAC_OTH,NR,CY,109387.0,106492.0,117507.0,100142.0,120120.0,131932.0,125282.0,138396.0,44307.0,56136.0,80620.0,128736.0,112733.0
A,FOR,PROF,N_GE4,INAC_OTH,NR,DE,5611927.0,5283657.0,4798143.0,3487790.0,5054500.0,5496528.0,5219390.0,4636046.0,1488605.0,2053583.0,3406557.0,3971699.0,4235706.0
A,FOR,PROF,N_GE4,INAC_OTH,NR,HU,146208.0,120488.0,134467.0,152615.0,167859.0,150541.0,104329.0,169869.0,98426.0,153855.0,293026.0,318786.0,443382.0
A,FOR,PROF,N_GE4,INAC_OTH,NR,LT,164754.0,174446.0,181509.0,192546.0,209366.0,232550.0,250279.0,254617.0,95255.0,119701.0,287295.0,317014.0,336582.0
A,FOR,PROF,N_GE4,INAC_OTH,NR,PL,1004494.0,900706.0,452940.0,484563.0,502871.0,614080.0,632434.0,661114.0,443460.0,532255.0,747974.0,766053.0,814754.0
A,FOR,TOTAL,N1-3,ACT_INAC,NR,AT,4173651.0,4224515.0,4277815.0,4121082.0,4470195.0,4469394.0,4205821.0,4651402.0,1777921.0,2702229.0,5550739.0,6305342.0,6245910.0
A,FOR,TOTAL,N1-3,ACT_INAC,NR,BE,3013077.0,3236113.0,3425321.0,3645277.0,4568288.0,4257077.0,4410266.0,4698608.0,1766424.0,1961667.0,4068271.0,4722593.0,4422803.0
A,FOR,TOTAL,N1-3,ACT_INAC,NR,BG,154503.0,198464.0,208535.0,148879.0,186016.0,205801.0,302857.0,386157.0,70252.0,67543.0,239444.0,346928.0,561446.0
A,FOR,TOTAL,N1-3,ACT_INAC,NR,CY,276064.0,257770.0,230191.0,249773.0,303111.0,377817.0,376264.0,466710.0,128790.0,102373.0,345092.0,453856.0,457702.0
A,FOR,TOTAL,N1-3,ACT_INAC,NR,CZ,1411653.0,1454385.0,1435319.0,1467709.0,1642828.0,1620065.0,2138132.0,2034932.0,710121.0,581551.0,1462956.0,2063308.0,1665131.0
A,FOR,TOTAL,N1-3,ACT_INAC,NR,DE,21304367.0,20667471.0,18682118.0,21023519.0,22288510.0,21243278.0,25238636.0,22560640.0,9525034.0,10653425.0,18284186.0,20846127.0,25527568.0
A,FOR,TOTAL,N1-3,ACT_INAC,NR,DK,2707414.0,3079703.0,3322391.0,3768965.0,3280716.0,2604390.0,2073771.0,3602733.0,886235.0,966057.0,1641423.0,1951564.0,3318783.0
A,FOR,TOTAL,N1-3,ACT_INAC,NR,EE,620250.0,557575.0,722514.0,545402.0,665169.0,616895.0,1001429.0,770973.0,220514.0,198898.0,460528.0,630222.0,590145.0
A,FOR,TOTAL,N1-3,ACT_INAC,NR,EL,116592.0,111909.0,128228.0,149406.0,118636.0,158644.0,192366.0,202820.0,76499.0,80641.0,161435.0,176801.0,299069.0
A,FOR,TOTAL,N1-3,ACT_INAC,NR,ES,3832415.0,3379477.0,3640827.0,4190152.0,4304969.0,5035104.0,5589686.0,6287533.0,1710433.0,2067605.0,4339592.0,5083281.0,6140337.0
A,FOR,TOTAL,N1-3,ACT_INAC,NR,FI,4858415.0,4664847.0,4607357.0,4624247.0,4799230.0,4978044.0,4510491.0,3155188.0,827392.0,776872.0,1702065.0,3168538.0,3057608.0
A,FOR,TOTAL,N1-3,ACT_INAC,NR,FR,6586774.0,6765068.0,7248876.0,6674893.0,6194526.0,8906044.0,9092862.0,8847603.0,4505583.0,4127700.0,8903974.0,11091431.0,12917362.0
A,FOR,TOTAL,N1-3,ACT_INAC,NR,HR,1356999.0,1320624.0,1476903.0,1257843.0,926671.0,998339.0,1077393.0,1270529.0,246700.0,299785.0,700150.0,1131210.0,1165593.0
A,FOR,TOTAL,N1-3,ACT_INAC,NR,HU,1755085.0,2001235.0,2324696.0,2681177.0,3235004.0,3375494.0,3629187.0,3830476.0,1417985.0,1317057.0,2249608.0,2368563.0,2363431.0
A,FOR,TOTAL,N1-3,ACT_INAC,NR,IE,1827325.0,1930255.0,1955563.0,2112066.0,2109155.0,2511533.0,2791616.0,2771335.0,888471.0,742592.0,2737552.0,3589450.0,4343522.0
A,FOR,TOTAL,N1-3,ACT_INAC,NR,IT,4419439.0,3227270.0,3523737.0,3343705.0,3193079.0,3680502.0,4541708.0,4068271.0,917136.0,843279.0,1972000.0,2254543.0,2387940.0
A,FOR,TOTAL,N1-3,ACT_INAC,NR,LT,592633.0,612369.0,613564.0,638167.0,671226.0,664294.0,723307.0,771998.0,237236.0,258006.0,482243.0,567226.0,597657.0
A,FOR,TOTAL,N1-3,ACT_INAC,NR,LU,670656.0,691120.0,823611.0,740857.0,606068.0,984049.0,1129232.0,1184115.0,572637.0,662545.0,1040782.0,1256870.0,1222231.0
A,FOR,TOTAL,N1-3,ACT_INAC,NR,LV,650784.0,544238.0,531065.0,569066.0,619941.0,583371.0,634203.0,641192.0,229162.0,179680.0,577730.0,711276.0,778961.0
A,FOR,TOTAL,N1-3,ACT_INAC,NR,MT,75570.0,88172.0,92149.0,103205.0,106747.0,168918.0,188726.0,210738.0,82282.0,91636.0,160552.0,232216.0,240272.0
A,FOR,TOTAL,N1-3,ACT_INAC,NR,NL,4272583.0,4136485.0,4218869.0,4430652.0,4450807.0,5638726.0,5432078.0,6107689.0,2062964.0,2997746.0,6241803.0,7006778.0,6581659.0
A,FOR,TOTAL,N1-3,ACT_INAC,NR,PL,3158427.0,2360306.0,1912309.0,2092423.0,2217033.0,2398077.0,2527647.0,2679396.0,1248554.0,1358032.0,2269147.0,2673185.0,2998298.0
A,FOR,TOTAL,N1-3,ACT_INAC,NR,PT,511995.0,326013.0,511537.0,563465.0,603028.0,643160.0,706550.0,928995.0,276280.0,250169.0,719428.0,988449.0,882870.0
A,FOR,TOTAL,N1-3,ACT_INAC,NR,RO,85809.0,116584.0,74778.0,118083.0,146155.0,137708.0,188562.0,211859.0,49858.0,65077.0,161288.0,208971.0,302921.0
A,FOR,TOTAL,N1-3,ACT_INAC,NR,SI,1154404.0,1328570.0,1404249.0,1414928.0,1332938.0,1604297.0,1538848.0,1651562.0,467726.0,875963.0,1254923.0,2002514.0,2262058.0
A,FOR,TOTAL,N1-3,ACT_INAC,NR,SK,595405.0,406858.0,1063525.0,823023.0,1207009.0,1664023.0,1832960.0,2106259.0,540946.0,559873.0,1289720.0,1751601.0,1887509.0
A,FOR,TOTAL,N1-3,EDUC,NR,AT,409659.0,459515.0,448470.0,326437.0,421216.0,405449.0,463094.0,435470.0,147639.0,223801.0,723614.0,623396.0,705830.0
A,FOR,TOTAL,N1-3,EDUC,NR,ES,356655.0,316940.0,267029.0,213497.0,276172.0,564241.0,577467.0,724309.0,211200.0,242736.0,313774.0,326943.0,777333.0
A,FOR,TOTAL,N1-3,EDUC,NR,NL,276492.0,406571.0,397918.0,504071.0,469689.0,614892.0,707376.0,754155.0,262771.0,389345.0,885222.0,835398.0,910646.0
A,FOR,TOTAL,N1-3,EMP,NR,AT,3075594.0,3128107.0,3171979.0,3092603.0,3338270.0,3305797.0,3148868.0,3445140.0,1438137.0,2152838.0,3877164.0,4657540.0,4560373.0
A,FOR,TOTAL,N1-3,EMP,NR,EE,504044.0,441500.0,560807.0,462722.0,554436.0,508176.0,822442.0,654028.0,177551.0,168288.0,379975.0,519605.0,493089.0
A,FOR,TOTAL,N1-3,EMP,NR,ES,2803386.0,2349877.0,2673298.0,3283392.0,3337330.0,3702727.0,4155368.0,4553455.0,1190494.0,1461292.0,3356290.0,4180533.0,4540026.0
A,FOR,TOTAL,N1-3,EMP,NR,FI,3513290.0,3147514.0,3249006.0,3199114.0,3283256.0,3572619.0,3189227.0,2170490.0,613014.0,554333.0,1235033.0,2218722.0,2101832.0
A,FOR,TOTAL,N1-3,EMP,NR,LV,477585.0,416152.0,404667.0,468414.0,514918.0,457946.0,515891.0,566336.0,186159.0,155737.0,466458.0,586950.0,637792.0
A,FOR,TOTAL,N1-3,EMP,NR,NL,3221594.0,3042641.0,3042783.0,3241914.0,3264143.0,4178100.0,4062998.0,4546520.0,1490862.0,2096565.0,4582249.0,5258622.0,4769017.0
A,FOR,TOTAL,N1-3,EMP,NR,RO,63730.0,92145.0,56353.0,94904.0,119869.0,111423.0,159129.0,186526.0,45812.0,52165.0,132392.0,151554.0,250424.0
A,FOR,TOTAL,N1-3,INAC_OTH,NR,AT,644954.0,600881.0,633316.0,621463.0,650978.0,691031.0,577003.0,721253.0,119706.0,287611.0,698806.0,895968.0,881972.0
A,FOR,TOTAL,N1-3,INAC_OTH,NR,BE,3013077.0,3236113.0,3425321.0,3645277.0,4568288.0,4257077.0,4410266.0,4698608.0,1766424.0,311050.0,552727.0,684379.0,590011.0
A,FOR,TOTAL,N1-3,INAC_OTH,NR,CY,276064.0,257770.0,230191.0,249773.0,303111.0,377817.0,376264.0,466710.0,128790.0,102373.0,345092.0,453856.0,457702.0
A,FOR,TOTAL,N1-3,INAC_OTH,NR,CZ,1411653.0,1454385.0,1435319.0,1467709.0,1642828.0,1620065.0,2138132.0,2034932.0,710121.0,581551.0,1462956.0,2063308.0,1665131.0
A,FOR,TOTAL,N1-3,INAC_OTH,NR,DE,21304367.0,20667471.0,18682118.0,21023519.0,22288510.0,21243278.0,25238636.0,22560640.0,9525034.0,10653425.0,18284186.0,20846127.0,25527568.0
A,FOR,TOTAL,N1-3,INAC_OTH,NR,DK,2707414.0,3079703.0,3322391.0,3768965.0,3280716.0,2604390.0,2073771.0,399271.0,113829.0,85844.0,232356.0,251890.0,399288.0
A,FOR,TOTAL,N1-3,INAC_OTH,NR,EL,116592.0,111909.0,128228.0,149406.0,118636.0,158644.0,192366.0,202820.0,76499.0,80641.0,161435.0,176801.0,299069.0
A,FOR,TOTAL,N1-3,INAC_OTH,NR,ES,432649.0,462928.0,431518.0,349021.0,370273.0,470710.0,498050.0,560561.0,127135.0,260943.0,417995.0,382822.0,559001.0
A,FOR,TOTAL,N1-3,INAC_OTH,NR,FI,792523.0,1033792.0,882936.0,946194.0,868750.0,899629.0,800256.0,550859.0,102320.0,117330.0,282896.0,566634.0,507996.0
A,FOR,TOTAL,N1-3,INAC_OTH,NR,FR,6586774.0,6765068.0,7248876.0,6674893.0,6194526.0,8906044.0,9092862.0,8847603.0,542943.0,638173.0,1483624.0,1294072.0,1161438.0
A,FOR,TOTAL,N1-3,INAC_OTH,NR,HR,1356999.0,1320624.0,174594.0,185990.0,926671.0,107057.0,1077393.0,150104.0,41966.0,299785.0,700150.0,1131210.0,1165593.0
A,FOR,TOTAL,N1-3,INAC_OTH,NR,HU,1755085.0,2001235.0,2324696.0,2681177.0,3235004.0,3375494.0,3629187.0,3830476.0,1417985.0,1317057.0,2249608.0,2368563.0,2363431.0
A,FOR,TOTAL,N1-3,INAC_OTH,NR,IE,1827325.0,1930255.0,1955563.0,2112066.0,2109155.0,2511533.0,2791616.0,2771335.0,888471.0,742592.0,2737552.0,3589450.0,4343522.0
A,FOR,TOTAL,N1-3,INAC_OTH,NR,IT,4419439.0,3227270.0,3523737.0,3343705.0,3193079.0,3680502.0,4541708.0,4068271.0,917136.0,843279.0,1972000.0,2254543.0,2387940.0
A,FOR,TOTAL,N1-3,INAC_OTH,NR,LT,592633.0,612369.0,613564.0,638167.0,671226.0,664294.0,723307.0,771998.0,237236.0,258006.0,482243.0,567226.0,597657.0
A,FOR,TOTAL,N1-3,INAC_OTH,NR,LU,56540.0,691120.0,823611.0,740857.0,606068.0,984049.0,1129232.0,124365.0,572637.0,662545.0,1040782.0,1256870.0,1222231.0
A,FOR,TOTAL,N1-3,INAC_OTH,NR,NL,625211.0,513024.0,575797.0,524482.0,519423.0,669360.0,539136.0,677017.0,278409.0,412992.0,704879.0,771293.0,816372.0
A,FOR,TOTAL,N1-3,INAC_OTH,NR,PL,3158427.0,2360306.0,1912309.0,2092423.0,2217033.0,2398077.0,2527647.0,2679396.0,1248554.0,1358032.0,2269147.0,2673185.0,2998298.0
A,FOR,TOTAL,N1-3,INAC_OTH,NR,SI,153245.0,185567.0,143600.0,221799.0,232059.0,1604297.0,1538848.0,1651562.0,467726.0,109328.0,85817.0,224756.0,234200.0
A,FOR,TOTAL,N1-3,INAC_OTH,NR,SK,595405.0,406858.0,1063525.0,823023.0,1207009.0,1664023.0,1832960.0,2106259.0,540946.0,559873.0,1289720.0,1751601.0,1887509.0
A,FOR,TOTAL,N1-3,UNE,NR,ES,239724.0,249731.0,268982.0,344243.0,321195.0,297426.0,358800.0,449207.0,181603.0,102634.0,251533.0,192983.0,263977.0
A,FOR,TOTAL,N1-3,UNE,NR,NL,149285.0,174248.0,202372.0,160185.0,197552.0,176373.0,122569.0,129997.0,30921.0,98843.0,69453.0,141465.0,85623.0
A,FOR,TOTAL,N_GE1,ACT_INAC,NR,AT,10960345.0,10671412.0,10994223.0,10627682.0,11534238.0,11490865.0,11042921.0,11901742.0,3964500.0,7516079.0,14040577.0,16080860.0,16422767.0
A,FOR,TOTAL,N_GE1,ACT_INAC,NR,BE,9575837.0,10676459.0,10777700.0,10711046.0,13102132.0,12140619.0,13098410.0,14191324.0,5847789.0,7240150.0,13498234.0,14536552.0,15252095.0
A,FOR,TOTAL,N_GE1,ACT_INAC,NR,BG,469236.0,552451.0,603672.0,531182.0,600214.0,758740.0,940329.0,1128917.0,193971.0,187423.0,879455.0,1092893.0,1365178.0
A,FOR,TOTAL,N_GE1,ACT_INAC,NR,CY,1175022.0,1101800.0,1197614.0,1108898.0,1260505.0,1405804.0,1434756.0,1564822.0,470613.0,471119.0,1234615.0,1674725.0,1747492.0
A,FOR,TOTAL,N_GE1,ACT_INAC,NR,CZ,5977897.0,5781484.0,5650580.0,5855610.0,6026617.0,6775157.0,7390006.0,7346477.0,2399036.0,3264037.0,6826441.0,7831530.0,7523124.0
A,FOR,TOTAL,N_GE1,ACT_INAC,NR,DE,82728747.0,87458553.0,83008008.0,83737354.0,90965601.0,92402056.0,108541530.0,99532966.0,36866570.0,48667340.0,86623140.0,102057649.0,114397046.0
A,FOR,TOTAL,N_GE1,ACT_INAC,NR,DK,7757264.0,8201717.0,8444775.0,8919631.0,8033413.0,7630465.0,6952921.0,10803454.0,3298581.0,3091776.0,6043213.0,6662470.0,11307216.0
A,FOR,TOTAL,N_GE1,ACT_INAC,NR,EE,1146808.0,1165822.0,1425510.0,1249933.0,1339274.0,1279444.0,2068465.0,1701519.0,563781.0,574519.0,1119496.0,1512784.0,1545574.0
A,FOR,TOTAL,N_GE1,ACT_INAC,NR,EL,580378.0,670578.0,712481.0,703885.0,685775.0,717643.0,874327.0,992928.0,320253.0,379680.0,939366.0,1024227.0,1103565.0
A,FOR,TOTAL,N_GE1,ACT_INAC,NR,ES,11082129.0,9976819.0,10313354.0,12488197.0,13272399.0,14351000.0,16352217.0,17125599.0,4314476.0,6031754.0,13588870.0,15942325.0,18167614.0
A,FOR,TOTAL,N_GE1,ACT_INAC,NR,FI,9077182.0,8603583.0,8760224.0,8917249.0,9162665.0,9371136.0,9475932.0,9403186.0,2329503.0,1790986.0,6190196.0,7287752.0,7203734.0
A,FOR,TOTAL,N_GE1,ACT_INAC,NR,FR,24645476.0,25419906.0,27331432.0,23790486.0,23537122.0,28410849.0,29659180.0,29626325.0,11221335.0,12678578.0,26790132.0,31921612.0,35599430.0
A,FOR,TOTAL,N_GE1,ACT_INAC,NR,HR,2680804.0,2926509.0,2763254.0,2577589.0,1614859.0,1923357.0,2057870.0,2254930.0,493119.0,638918.0,1351328.0,2061317.0,2123739.0
A,FOR,TOTAL,N_GE1,ACT_INAC,NR,HU,4050879.0,4138246.0,4733459.0,5453200.0,6099956.0,6491791.0,7315001.0,7818471.0,2606582.0,2866070.0,5516318.0,6251811.0,6883133.0
A,FOR,TOTAL,N_GE1,ACT_INAC,NR,IE,5575463.0,5581767.0,5642009.0,5962501.0,6465858.0,6981235.0,7343516.0,8008736.0,2043861.0,2006022.0,7460294.0,9203601.0,11659211.0
A,FOR,TOTAL,N_GE1,ACT_INAC,NR,IT,14199028.0,11197028.0,11476103.0,10092585.0,10448557.0,11374814.0,14336155.0,14743936.0,3138447.0,4037805.0,9330779.0,9664342.0,9827692.0
A,FOR,TOTAL,N_GE1,ACT_INAC,NR,LT,1707491.0,1764146.0,1788616.0,1859929.0,1952796.0,2031791.0,2244326.0,2347280.0,681903.0,830176.0,1919427.0,2152952.0,2276271.0
A,FOR,TOTAL,N_GE1,ACT_INAC,NR,LU,1580124.0,1624348.0,1815108.0,1701667.0,1588159.0,2355477.0,2509460.0,2547946.0,1459657.0,1813913.0,2818099.0,3083455.0,3096136.0
A,FOR,TOTAL,N_GE1,ACT_INAC,NR,LV,1397501.0,1246149.0,1362106.0,1241742.0,1249531.0,1265421.0,1368432.0,1479803.0,431549.0,512117.0,1303207.0,1705072.0,1798612.0
A,FOR,TOTAL,N_GE1,ACT_INAC,NR,MT,296061.0,336233.0,362440.0,396218.0,388781.0,546302.0,628979.0,671717.0,208969.0,282766.0,568160.0,766816.0,805354.0
A,FOR,TOTAL,N_GE1,ACT_INAC,NR,NL,17854096.0,17407136.0,17501581.0,17535163.0,18152184.0,20762524.0,20981160.0,22045219.0,7666687.0,11600561.0,23145692.0,25004388.0,24755429.0
A,FOR,TOTAL,N_GE1,ACT_INAC,NR,PL,9269583.0,9971871.0,10242798.0,10906350.0,11286503.0,11958127.0,12746829.0,13544558.0,6187062.0,6812721.0,11741604.0,13637177.0,14687695.0
A,FOR,TOTAL,N_GE1,ACT_INAC,NR,PT,1361005.0,1329316.0,1460477.0,1636356.0,1607577.0,1927185.0,2163849.0,2696641.0,688826.0,856518.0,2248981.0,2809140.0,2953516.0
A,FOR,TOTAL,N_GE1,ACT_INAC,NR,RO,773039.0,960271.0,1028252.0,1016647.0,1057084.0,1071104.0,1258095.0,1573973.0,396351.0,910903.0,1475106.0,1887675.0,2234336.0
A,FOR,TOTAL,N_GE1,ACT_INAC,NR,SI,2474413.0,2611650.0,2642419.0,2855015.0,2853252.0,3012579.0,3187701.0,3170206.0,1137832.0,2122974.0,3160974.0,4239917.0,4712068.0
A,FOR,TOTAL,N_GE1,ACT_INAC,NR,SK,2689150.0,2128968.0,2406400.0,2777004.0,3095087.0,3869703.0,4662046.0,5214323.0,1043943.0,1562293.0,3302534.0,4370683.0,4864008.0
A,FOR,TOTAL,N_GE1,EDUC,NR,AT,1199468.0,1227311.0,1239030.0,1184325.0,1362895.0,1246574.0,1272351.0,1292554.0,389813.0,734495.0,1832052.0,1618095.0,1906368.0
A,FOR,TOTAL,N_GE1,EDUC,NR,EE,98566.0,111466.0,126404.0,85685.0,99698.0,103172.0,172958.0,116989.0,36533.0,39367.0,78734.0,127993.0,125161.0
A,FOR,TOTAL,N_GE1,EDUC,NR,ES,1128676.0,1028482.0,971986.0,1168551.0,1306426.0,1910609.0,2080284.0,2120883.0,502339.0,815909.0,1289678.0,1156934.0,2178019.0
A,FOR,TOTAL,N_GE1,EDUC,NR,FI,1051277.0,821670.0,935944.0,832589.0,957726.0,805314.0,1151290.0,1056807.0,265451.0,151379.0,719195.0,828537.0,828623.0
A,FOR,TOTAL,N_GE1,EDUC,NR,NL,1704289.0,2054664.0,1791835.0,1916414.0,2012320.0,2720351.0,2546444.0,2564879.0,926683.0,1565105.0,3380775.0,3301479.0,3571373.0
A,FOR,TOTAL,N_GE1,EMP,NR,AT,7029238.0,6867887.0,7257620.0,6967733.0,7614957.0,7666294.0,7488891.0,7862944.0,2977657.0,5596100.0,9784204.0,10958132.0,10885067.0
A,FOR,TOTAL,N_GE1,EMP,NR,EE,863587.0,887763.0,1078841.0,1014972.0,1090248.0,1023594.0,1629575.0,1377394.0,458472.0,457234.0,911813.0,1202093.0,1228984.0
A,FOR,TOTAL,N_GE1,EMP,NR,ES,7501613.0,6583584.0,6986404.0,8582607.0,9086760.0,9491045.0,11040351.0,11446838.0,2812789.0,3919737.0,9515052.0,11673721.0,12334337.0
A,FOR,TOTAL,N_GE1,EMP,NR,FI,6132131.0,5645634.0,5941019.0,6084688.0,6121777.0,6435950.0,6354615.0,6378750.0,1569840.0,1260890.0,4384453.0,4939662.0,4734621.0
A,FOR,TOTAL,N_GE1,EMP,NR,LV,966135.0,914688.0,908223.0,943643.0,944170.0,984138.0,1083895.0,1222401.0,323047.0,411708.0,1005769.0,1358668.0,1438726.0
A,FOR,TOTAL,N_GE1,EMP,NR,NL,11233622.0,10880456.0,10952020.0,10878981.0,11630845.0,13247869.0,13809303.0,14545343.0,5255944.0,7632101.0,15332230.0,16568502.0,15914857.0
A,FOR,TOTAL,N_GE1,EMP,NR,RO,571972.0,714076.0,753429.0,768033.0,779346.0,810741.0,999560.0,1243027.0,329738.0,706949.0,1166016.0,1376482.0,1644290.0
A,FOR,TOTAL,N_GE1,INAC_OTH,NR,AT,2608592.0,2486032.0,2379970.0,2311860.0,2389245.0,2449929.0,2187670.0,2571139.0,433624.0,1048130.0,2074527.0,3178643.0,3330741.0
A,FOR,TOTAL,N_GE1,INAC_OTH,NR,BE,9575837.0,10676459.0,10777700.0,10711046.0,13102132.0,12140619.0,13098410.0,14191324.0,5847789.0,1311145.0,2513736.0,2952814.0,3028296.0
A,FOR,TOTAL,N_GE1,INAC_OTH,NR,BG,469236.0,552451.0,603672.0,531182.0,600214.0,758740.0,940329.0,1128917.0,193971.0,26221.0,104103.0,129653.0,146130.0
A,FOR,TOTAL,N_GE1,INAC_OTH,NR,CY,1175022.0,1101800.0,1197614.0,1108898.0,1260505.0,1405804.0,1434756.0,1564822.0,470613.0,471119.0,1234615.0,1674725.0,1747492.0
A,FOR,TOTAL,N_GE1,INAC_OTH,NR,CZ,5977897.0,5781484.0,5650580.0,5855610.0,6026617.0,6775157.0,7390006.0,7346477.0,2399036.0,3264037.0,6826441.0,7831530.0,7523124.0
A,FOR,TOTAL,N_GE1,INAC_OTH,NR,DE,82728747.0,87458553.0,83008008.0,83737354.0,90965601.0,92402056.0,108541530.0,99532966.0,36866570.0,48667340.0,86623140.0,102057649.0,114397046.0
A,FOR,TOTAL,N_GE1,INAC_OTH,NR,DK,7757264.0,8201717.0,8444775.0,8919631.0,8033413.0,7630465.0,6952921.0,1752607.0,534929.0,484870.0,1137786.0,1159535.0,1855848.0
A,FOR,TOTAL,N_GE1,INAC_OTH,NR,EE,145008.0,120048.0,162872.0,121338.0,115325.0,123267.0,209184.0,174925.0,53000.0,63306.0,101309.0,150619.0,145956.0
A,FOR,TOTAL,N_GE1,INAC_OTH,NR,EL,580378.0,670578.0,712481.0,703885.0,685775.0,717643.0,874327.0,992928.0,320253.0,379680.0,939366.0,1024227.0,1103565.0
A,FOR,TOTAL,N_GE1,INAC_OTH,NR,ES,1597486.0,1583071.0,1557400.0,1646781.0,1726184.0,1899751.0,2033690.0,2237604.0,532538.0,771090.0,1903915.0,2115678.0,2547540.0
A,FOR,TOTAL,N_GE1,INAC_OTH,NR,FI,1730952.0,1889787.0,1658853.0,1760192.0,1757699.0,1800436.0,1777848.0,1701649.0,400808.0,300859.0,946506.0,1329290.0,1325448.0
A,FOR,TOTAL,N_GE1,INAC_OTH,NR,FR,24645476.0,25419906.0,27331432.0,23790486.0,23537122.0,28410849.0,29659180.0,29626325.0,2154450.0,3148403.0,6692037.0,6683974.0,6503824.0
A,FOR,TOTAL,N_GE1,INAC_OTH,NR,HR,2680804.0,2926509.0,391116.0,442767.0,1614859.0,301857.0,2057870.0,324396.0,94224.0,638918.0,1351328.0,2061317.0,2123739.0
A,FOR,TOTAL,N_GE1,INAC_OTH,NR,HU,4050879.0,4138246.0,4733459.0,5453200.0,6099956.0,6491791.0,7315001.0,7818471.0,2606582.0,2866070.0,5516318.0,6251811.0,6883133.0
