freq,c_dest,purpose,duration,unit,geo,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 ,2022 ,2023 ,2024 
A,CH,PER_VFR,N_GE4,NR,EA20,1014676.0,915464.0,1217188.0,825106.0,784710.0,863680.0,992269.0,813072.0,602453.0,579608.0,1110401.0,1019155.0,1122034.0
A,CH,PER_VFR,N_GE4,NR,EU27_2020,1115129.0,1025057.0,1297906.0,898270.0,873126.0,942108.0,1183709.0,975462.0,655098.0,633948.0,1233539.0,1156049.0,1211434.0
A,CH,PER_VFR,N_GE4,NR,HU,50153.0,47816.0,28690.0,25032.0,21687.0,24289.0,36256.0,40299.0,10937.0,16872.0,33261.0,29344.0,32720.0
A,CH,PER_VFR,N_GE4,NR,PT,32194.0,67201.0,23413.0,35034.0,25655.0,43156.0,38706.0,54297.0,16528.0,13755.0,34247.0,21882.0,57627.0
A,CH,PROF,N1-3,NR,EA20,1582208.0,1270362.0,937466.0,946420.0,756090.0,689073.0,954404.0,812594.0,567486.0,306505.0,584315.0,871346.0,974349.0
A,CH,PROF,N1-3,NR,EU27_2020,1640184.0,1330915.0,980805.0,1004565.0,797869.0,740905.0,1034159.0,920328.0,611736.0,345427.0,647115.0,955160.0,1024401.0
A,CH,PROF,N1-3,NR,HU,11052.0,8652.0,10789.0,13456.0,14824.0,14669.0,33088.0,20305.0,34041.0,30665.0,44330.0,53206.0,38867.0
A,CH,PROF,N_GE1,NR,EA20,1931461.0,1542312.0,1217617.0,1361998.0,1051880.0,993535.0,1201489.0,1234633.0,749184.0,487538.0,850672.0,1715335.0,1224590.0
A,CH,PROF,N_GE1,NR,EU27_2020,2003472.0,1632385.0,1284816.0,1449965.0,1102546.0,1107259.0,1309887.0,1399045.0,801909.0,567071.0,947148.0,1810173.0,1337238.0
A,CH,PROF,N_GE1,NR,HU,21931.0,16238.0,16876.0,19457.0,18721.0,21958.0,35860.0,29471.0,35847.0,59381.0,53745.0,55030.0,51378.0
A,CH,PROF,N_GE4,NR,EA20,349253.0,271950.0,280151.0,415578.0,295790.0,304462.0,247085.0,422039.0,181698.0,181033.0,266358.0,843989.0,250241.0
A,CH,PROF,N_GE4,NR,EU27_2020,363288.0,301470.0,304012.0,445400.0,304677.0,366354.0,275728.0,478717.0,190173.0,221645.0,300033.0,855013.0,312838.0
A,CH,TOTAL,N1-3,NR,AT,209862.0,192398.0,196691.0,188662.0,169473.0,169962.0,141059.0,122222.0,54727.0,87855.0,212659.0,201930.0,220441.0
A,CH,TOTAL,N1-3,NR,DE,2130705.0,1691667.0,1506993.0,1786072.0,1797852.0,1090879.0,1918935.0,1647637.0,1289006.0,754788.0,1138561.0,1790769.0,1565671.0
A,CH,TOTAL,N1-3,NR,EA20,3304141.0,2874514.0,2625697.0,2723962.0,2727595.0,2428375.0,3264428.0,3033215.0,1923467.0,1409552.0,2455540.0,3144899.0,3015830.0
A,CH,TOTAL,N1-3,NR,EU27_2020,3369790.0,2953391.0,2700965.0,2817801.0,2836407.0,2515598.0,3422685.0,3210036.0,2001614.0,1498500.0,2666927.0,3413228.0,3204890.0
A,CH,TOTAL,N1-3,NR,FR,510193.0,483508.0,462408.0,369600.0,428141.0,451325.0,549293.0,577857.0,421811.0,417524.0,538087.0,732217.0,768338.0
A,CH,TOTAL,N1-3,NR,HU,13605.0,10890.0,13891.0,14728.0,18495.0,21042.0,60926.0,44979.0,48011.0,59400.0,73007.0,94100.0,127194.0
A,CH,TOTAL,N1-3,NR,LU,28137.0,26722.0,26989.0,32475.0,16561.0,35900.0,49658.0,41579.0,10210.0,20500.0,32849.0,40108.0,40587.0
A,CH,TOTAL,N_GE1,NR,AT,356672.0,301234.0,303103.0,309148.0,297628.0,271814.0,230776.0,229984.0,135483.0,148902.0,307396.0,343213.0,371215.0
A,CH,TOTAL,N_GE1,NR,BE,142034.0,194593.0,172577.0,171400.0,194853.0,250414.0,156054.0,254423.0,141169.0,102968.0,228306.0,193092.0,268010.0
A,CH,TOTAL,N_GE1,NR,DE,3566792.0,3131318.0,3537623.0,3253824.0,3323933.0,2513975.0,3666216.0,3347817.0,2168496.0,1577465.0,2572109.0,4058536.0,3421846.0
A,CH,TOTAL,N_GE1,NR,EA20,6150900.0,5799154.0,6101870.0,5462494.0,5343898.0,5217132.0,6375111.0,6139379.0,3662637.0,3187846.0,5531464.0,7176508.0,6601329.0
A,CH,TOTAL,N_GE1,NR,ES,172506.0,132280.0,89302.0,163615.0,180433.0,230193.0,284220.0,218231.0,42016.0,80275.0,132939.0,242908.0,279734.0
A,CH,TOTAL,N_GE1,NR,EU27_2020,6454859.0,6182091.0,6387373.0,5785516.0,5666195.0,5559145.0,6898133.0,6654554.0,3886632.0,3455081.0,6063942.0,7680459.0,7234063.0
A,CH,TOTAL,N_GE1,NR,FR,943574.0,1004622.0,982099.0,731943.0,704993.0,840972.0,918707.0,972752.0,648490.0,739342.0,970411.0,1234942.0,1237191.0
A,CH,TOTAL,N_GE1,NR,HU,91357.0,78746.0,63394.0,59497.0,58779.0,70800.0,135007.0,137038.0,77622.0,135986.0,190691.0,148389.0,241971.0
A,CH,TOTAL,N_GE1,NR,LU,54824.0,58352.0,58863.0,63484.0,41903.0,68209.0,88818.0,74300.0,30046.0,52185.0,76546.0,80435.0,82354.0
A,CH,TOTAL,N_GE1,NR,NL,253622.0,260115.0,294839.0,222230.0,280471.0,275299.0,252518.0,234351.0,147071.0,251802.0,478398.0,375290.0,341193.0
A,CH,TOTAL,N_GE1,NR,PT,54843.0,105087.0,40349.0,56349.0,65167.0,61341.0,85382.0,128653.0,39034.0,22619.0,68637.0,75962.0,127281.0
A,CH,TOTAL,N_GE4,NR,AT,146810.0,108836.0,106413.0,120486.0,128155.0,101852.0,89718.0,107762.0,80757.0,61047.0,94737.0,141283.0,150775.0
A,CH,TOTAL,N_GE4,NR,BE,110469.0,152543.0,130653.0,123641.0,139467.0,183017.0,116698.0,177140.0,116083.0,81896.0,183974.0,146750.0,222824.0
A,CH,TOTAL,N_GE4,NR,DE,1436087.0,1439651.0,2030631.0,1467752.0,1526081.0,1423096.0,1747281.0,1700180.0,879490.0,822677.0,1433548.0,2267767.0,1856175.0
A,CH,TOTAL,N_GE4,NR,EA20,2846758.0,2924640.0,3476174.0,2738532.0,2616302.0,2788757.0,3110682.0,3106164.0,1739170.0,1778293.0,3075925.0,4031609.0,3585499.0
A,CH,TOTAL,N_GE4,NR,EU27_2020,3085069.0,3228700.0,3686409.0,2967716.0,2829788.0,3043547.0,3475448.0,3444519.0,1885018.0,1956581.0,3397015.0,4267231.0,4029173.0
A,CH,TOTAL,N_GE4,NR,FR,433380.0,521114.0,519691.0,362343.0,276852.0,389647.0,369414.0,394894.0,226679.0,321818.0,432324.0,502725.0,468853.0
A,CH,TOTAL,N_GE4,NR,HU,77752.0,67856.0,49503.0,44769.0,40284.0,49758.0,74081.0,92059.0,29611.0,76586.0,117684.0,54289.0,114777.0
A,CH,TOTAL,N_GE4,NR,LU,26687.0,31630.0,31875.0,31009.0,25342.0,32309.0,39160.0,32721.0,19836.0,31685.0,43697.0,40327.0,41767.0
A,CH,TOTAL,N_GE4,NR,NL,207552.0,221724.0,247727.0,187630.0,222217.0,213598.0,209316.0,192109.0,132779.0,208394.0,357234.0,311202.0,251988.0
A,CH,TOTAL,N_GE4,NR,PT,45827.0,83714.0,32373.0,49918.0,42531.0,51726.0,64869.0,70918.0,22924.0,18123.0,51922.0,46037.0,86631.0
A,CN,TOTAL,N_GE1,NR,EU27_2020,1398131.0,1468924.0,937295.0,1087052.0,1632733.0,1284419.0,1571897.0,1381253.0,116466.0,27065.0,144956.0,425762.0,1273224.0
A,CN,TOTAL,N_GE4,NR,EU27_2020,1374341.0,1392503.0,855388.0,1005341.0,1542358.0,1185584.0,1490829.0,1315619.0,68590.0,25416.0,141094.0,400369.0,1213850.0
A,CY,PER,N1-3,NR,CY,1074564.0,879804.0,962785.0,1082593.0,1114113.0,1167110.0,1329479.0,1365000.0,1444892.0,1586491.0,1349181.0,1251908.0,1282637.0
A,CY,PER,N1-3,NR,EA20,1075785.0,886164.0,996247.0,1094465.0,1119151.0,1170131.0,1374980.0,1384133.0,1451047.0,1594350.0,1447108.0,1297174.0,1329867.0
A,CY,PER,N1-3,NR,EU27_2020,1081416.0,890875.0,1001468.0,1100540.0,1121722.0,1171370.0,1378511.0,1392151.0,1451047.0,1597226.0,1460772.0,1313475.0,1346734.0
A,CY,PER,N_GE1,NR,CY,1336115.0,1263806.0,1272010.0,1281176.0,1359130.0,1383643.0,1554102.0,1615335.0,1687270.0,1859997.0,1663520.0,1534148.0,1594579.0
A,CY,PER,N_GE1,NR,EA20,1778043.0,1596656.0,1671333.0,1578698.0,1802614.0,2043910.0,2120319.0,2208884.0,1789550.0,2193179.0,2497964.0,2104393.0,2224041.0
A,CY,PER,N_GE1,NR,EU27_2020,1917907.0,1777954.0,1858745.0,1763170.0,1966787.0,2290396.0,2335359.0,2512600.0,1869893.0,2299297.0,2795445.0,2466417.0,2795530.0
A,CY,PER,N_GE1,NR,LT,6782.0,15737.0,12282.0,25513.0,24570.0,24093.0,20114.0,20672.0,8234.0,5723.0,8185.0,8136.0,9191.0
A,CY,PER,N_GE4,NR,CY,261551.0,384003.0,309224.0,198583.0,245017.0,216533.0,224623.0,250335.0,242378.0,273506.0,314339.0,282240.0,311942.0
A,CY,PER,N_GE4,NR,EA20,702258.0,710491.0,675087.0,484232.0,683464.0,873780.0,745339.0,824751.0,338502.0,598829.0,1050856.0,807220.0,894174.0
A,CY,PER,N_GE4,NR,EU27_2020,836491.0,887079.0,857277.0,662630.0,845065.0,1119025.0,956847.0,1120450.0,418846.0,702071.0,1334673.0,1152941.0,1448796.0
A,CY,PER_VFR,N1-3,NR,CY,125507.0,107810.0,173461.0,218761.0,206392.0,203457.0,138002.0,158715.0,190484.0,121265.0,185594.0,166508.0,144165.0
A,CY,PER_VFR,N1-3,NR,EA20,125507.0,108359.0,173866.0,225260.0,206950.0,203921.0,138665.0,161358.0,190627.0,124666.0,190699.0,170303.0,145146.0
A,CY,PER_VFR,N1-3,NR,EU27_2020,126177.0,108359.0,174441.0,225260.0,206950.0,203921.0,141458.0,166086.0,190627.0,124666.0,192669.0,174712.0,145146.0
A,CY,PER_VFR,N_GE1,NR,CY,136058.0,170038.0,207146.0,243513.0,236582.0,222989.0,155504.0,179442.0,208701.0,131956.0,209331.0,188472.0,158022.0
A,CY,PER_VFR,N_GE1,NR,EA20,183840.0,182921.0,256792.0,265288.0,267405.0,318438.0,177836.0,233375.0,220305.0,203090.0,253816.0,228198.0,200939.0
A,CY,PER_VFR,N_GE1,NR,EU27_2020,188719.0,185721.0,263884.0,279780.0,276424.0,388422.0,205788.0,286118.0,223412.0,224161.0,350810.0,335353.0,210896.0
A,CY,PER_VFR,N_GE4,NR,EA20,58333.0,74561.0,82926.0,40028.0,60455.0,114517.0,39172.0,72016.0,29678.0,78425.0,63117.0,57895.0,55794.0
A,CY,PER_VFR,N_GE4,NR,EU27_2020,62542.0,77361.0,89443.0,54520.0,69474.0,184501.0,64331.0,120032.0,32785.0,99496.0,158141.0,160641.0,65751.0
A,CY,PROF,N_GE1,NR,EA20,121159.0,91304.0,39565.0,54791.0,33315.0,70379.0,48338.0,71437.0,34954.0,43026.0,44441.0,68514.0,144765.0
A,CY,PROF,N_GE1,NR,EU27_2020,121294.0,91304.0,39565.0,56172.0,37824.0,78722.0,56291.0,71940.0,36380.0,43282.0,90902.0,108389.0,149215.0
A,CY,TOTAL,N1-3,NR,CY,1103117.0,909839.0,986789.0,1103141.0,1128502.0,1175349.0,1340957.0,1384022.0,1454833.0,1595080.0,1373963.0,1279502.0,1305141.0
A,CY,TOTAL,N1-3,NR,EA20,1136907.0,917487.0,1028567.0,1129727.0,1141390.0,1188628.0,1399246.0,1414883.0,1467859.0,1612972.0,1478732.0,1348659.0,1366865.0
A,CY,TOTAL,N1-3,NR,EU27_2020,1142538.0,922198.0,1033788.0,1135802.0,1143962.0,1189867.0,1402778.0,1423404.0,1467859.0,1615848.0,1493237.0,1365602.0,1384572.0
A,CY,TOTAL,N_GE1,NR,CY,1369788.0,1303855.0,1297214.0,1303055.0,1374634.0,1393032.0,1566420.0,1636627.0,1698743.0,1870923.0,1689154.0,1564359.0,1619371.0
A,CY,TOTAL,N_GE1,NR,EA20,1899202.0,1687960.0,1710899.0,1633488.0,1835930.0,2114289.0,2168657.0,2280321.0,1824504.0,2236205.0,2542406.0,2172907.0,2368806.0
A,CY,TOTAL,N_GE1,NR,EL,30939.0,29041.0,33916.0,44053.0,32247.0,30415.0,55450.0,58611.0,15836.0,33539.0,40992.0,35734.0,22126.0
A,CY,TOTAL,N_GE1,NR,EU27_2020,2039202.0,1869258.0,1898310.0,1819342.0,2004611.0,2369117.0,2391650.0,2584541.0,1906273.0,2342579.0,2886348.0,2574806.0,2944744.0
A,CY,TOTAL,N_GE1,NR,LT,6919.0,16222.0,12868.0,26925.0,25499.0,24093.0,20553.0,22116.0,10623.0,7122.0,8579.0,8389.0,9902.0
A,CY,TOTAL,N_GE4,NR,CY,266671.0,394017.0,310425.0,199914.0,246132.0,217683.0,225462.0,252606.0,243910.0,275844.0,315191.0,284857.0,314230.0
A,CY,TOTAL,N_GE4,NR,EA20,762295.0,770472.0,682332.0,503761.0,694540.0,925661.0,769411.0,865438.0,356644.0,623233.0,1063673.0,824248.0,1001942.0
A,CY,TOTAL,N_GE4,NR,EU27_2020,896664.0,947061.0,864522.0,683540.0,860649.0,1179250.0,988872.0,1161136.0,438414.0,726731.0,1393111.0,1209203.0,1560173.0
A,CY,TOTAL,N_GE4,NR,LT,6919.0,16041.0,12712.0,26654.0,22414.0,23333.0,19606.0,21850.0,8871.0,5986.0,8579.0,7310.0,8116.0
A,CZ,PER,N1-3,NR,AT,180684.0,194965.0,159472.0,169546.0,221063.0,243160.0,240228.0,199566.0,63066.0,82268.0,307385.0,278128.0,313890.0
A,CZ,PER,N1-3,NR,CZ,18628902.0,17215083.0,18528217.0,16203332.0,17702092.0,20061639.0,18498367.0,18301424.0,12774637.0,14492600.0,17453952.0,12840828.0,14488088.0
A,CZ,PER,N1-3,NR,EA20,1413334.0,1092293.0,1329230.0,1594553.0,1940041.0,2049898.0,2505286.0,2436100.0,716870.0,790708.0,1819296.0,2005219.0,2554887.0
A,CZ,PER,N1-3,NR,EU27_2020,20524700.0,18848659.0,20498371.0,18389650.0,20305557.0,22874760.0,21678949.0,21393497.0,13735702.0,15615341.0,19636531.0,15375518.0,17564784.0
A,CZ,PER,N1-3,NR,HU,141599.0,211342.0,325802.0,223723.0,293115.0,283946.0,322770.0,232437.0,76120.0,69720.0,150521.0,213094.0,225748.0
A,CZ,PER,N1-3,NR,PL,299504.0,282703.0,274480.0,288766.0,320148.0,325503.0,310443.0,300051.0,145001.0,212148.0,177617.0,269888.0,253329.0
A,CZ,PER,N1-3,NR,SK,179386.0,132016.0,220046.0,188662.0,365381.0,483930.0,584633.0,780946.0,208132.0,201782.0,483503.0,569260.0,664435.0
A,CZ,PER,N_GE1,NR,AT,230655.0,257483.0,213678.0,216022.0,269142.0,321023.0,287699.0,263104.0,94227.0,97710.0,351288.0,336975.0,414092.0
A,CZ,PER,N_GE1,NR,CZ,25986952.0,24304012.0,26196815.0,23287272.0,26055631.0,28156048.0,26333712.0,26713605.0,20410535.0,22318665.0,25512862.0,19683158.0,20935930.0
A,CZ,PER,N_GE1,NR,DE,1837345.0,1374456.0,1380200.0,2071181.0,1631015.0,2224627.0,2196042.0,2574376.0,691631.0,851620.0,1298060.0,1872909.0,2451091.0
A,CZ,PER,N_GE1,NR,EA20,3245406.0,2857008.0,2726997.0,3555106.0,3381009.0,4595089.0,4714063.0,5400744.0,1432968.0,1578250.0,3225880.0,4123234.0,5071234.0
A,CZ,PER,N_GE1,NR,EU27_2020,30165121.0,28201338.0,30029081.0,28093087.0,30713210.0,34261149.0,32458429.0,33502612.0,22379408.0,24416413.0,29707032.0,25014462.0,27330786.0
A,CZ,PER,N_GE1,NR,HU,279770.0,367116.0,493015.0,454042.0,524056.0,551912.0,591187.0,414802.0,118214.0,119195.0,282261.0,383966.0,417199.0
A,CZ,PER,N_GE1,NR,NL,143210.0,220666.0,142017.0,171466.0,214667.0,189245.0,220572.0,265080.0,66968.0,67281.0,231834.0,276043.0,269394.0
A,CZ,PER,N_GE1,NR,PL,452045.0,481125.0,451508.0,544842.0,606931.0,651641.0,681674.0,703182.0,364303.0,324597.0,543413.0,690533.0,729617.0
A,CZ,PER,N_GE1,NR,SK,335657.0,293573.0,403424.0,443225.0,553971.0,772723.0,1060439.0,1281302.0,323279.0,384457.0,729701.0,879867.0,930849.0
A,CZ,PER,N_GE4,NR,CZ,7358050.0,7088929.0,7668598.0,7083940.0,8353540.0,8094409.0,7835345.0,8412181.0,7635898.0,7826064.0,8058910.0,6842330.0,6447842.0
A,CZ,PER,N_GE4,NR,EA20,1832072.0,1764715.0,1397766.0,1960553.0,1440968.0,2545191.0,2208776.0,2964644.0,716098.0,787542.0,1406583.0,2118015.0,2516347.0
A,CZ,PER,N_GE4,NR,EU27_2020,9640421.0,9352679.0,9530711.0,9703437.0,10407653.0,11386389.0,10779480.0,12109116.0,8643706.0,8801072.0,10070501.0,9638944.0,9766002.0
A,CZ,PER,N_GE4,NR,HU,138171.0,155774.0,167213.0,230319.0,230941.0,267966.0,268417.0,182365.0,42094.0,49475.0,131740.0,170872.0,191451.0
A,CZ,PER,N_GE4,NR,NL,108026.0,189823.0,113713.0,132149.0,172289.0,136435.0,151260.0,199982.0,63069.0,46946.0,184553.0,217154.0,200066.0
A,CZ,PER,N_GE4,NR,PL,152542.0,198422.0,177028.0,256076.0,286783.0,326138.0,371231.0,403131.0,219302.0,112448.0,365796.0,420645.0,476288.0
A,CZ,PER,N_GE4,NR,SK,156271.0,161557.0,183378.0,254563.0,188590.0,288793.0,475806.0,500356.0,115147.0,182675.0,246199.0,310607.0,266415.0
A,CZ,PER_VFR,N1-3,NR,CZ,8374137.0,8899693.0,9824319.0,9001947.0,9219870.0,10354365.0,8906272.0,8691038.0,5981868.0,6592787.0,8226458.0,6063380.0,6495569.0
A,CZ,PER_VFR,N1-3,NR,EA20,257926.0,123487.0,284905.0,197894.0,379652.0,360740.0,454174.0,596581.0,211510.0,386658.0,373477.0,334300.0,438134.0
A,CZ,PER_VFR,N1-3,NR,EU27_2020,8659782.0,9069343.0,10174188.0,9259629.0,9639165.0,10814995.0,9432171.0,9363575.0,6208129.0,7029010.0,8666577.0,6441847.0,6977786.0
A,CZ,PER_VFR,N_GE1,NR,CZ,10453546.0,10753321.0,12110703.0,10901596.0,11183594.0,12382472.0,10866955.0,10666576.0,7379140.0,8219852.0,10099045.0,7709450.0,7831656.0
A,CZ,PER_VFR,N_GE1,NR,EA20,520198.0,482001.0,698148.0,540561.0,623617.0,625961.0,960908.0,1097922.0,410777.0,719297.0,662669.0,980886.0,759632.0
A,CZ,PER_VFR,N_GE1,NR,EU27_2020,11023893.0,11330717.0,12926496.0,11569328.0,11925541.0,13219932.0,11987004.0,11919237.0,7864564.0,9051947.0,10927165.0,8809335.0,8692771.0
A,CZ,PER_VFR,N_GE1,NR,SK,158555.0,139764.0,278087.0,259310.0,323781.0,414448.0,577980.0,753781.0,212145.0,235863.0,375053.0,428837.0,434405.0
A,CZ,PER_VFR,N_GE4,NR,CZ,2079409.0,1853627.0,2286384.0,1899649.0,1963724.0,2028106.0,1960682.0,1975538.0,1397271.0,1627065.0,1872587.0,1646070.0,1336087.0
A,CZ,PER_VFR,N_GE4,NR,EA20,262271.0,358514.0,413243.0,342668.0,243965.0,265220.0,506734.0,501341.0,199267.0,332639.0,289192.0,646587.0,321497.0
A,CZ,PER_VFR,N_GE4,NR,EU27_2020,2364111.0,2261374.0,2752308.0,2309698.0,2286376.0,2404937.0,2554832.0,2555662.0,1656436.0,2022937.0,2260588.0,2367488.0,1714986.0
A,CZ,PROF,N1-3,NR,CZ,793856.0,1009361.0,711298.0,607949.0,848256.0,767947.0,743172.0,660206.0,220368.0,379267.0,560307.0,577245.0,595582.0
A,CZ,PROF,N1-3,NR,EA20,525650.0,351715.0,276217.0,356354.0,472516.0,518504.0,735586.0,613754.0,229917.0,114066.0,281111.0,556242.0,543599.0
A,CZ,PROF,N1-3,NR,EU27_2020,1418720.0,1425692.0,1032556.0,996370.0,1350922.0,1410652.0,1571360.0,1415472.0,493497.0,566048.0,985589.0,1263265.0,1193615.0
A,CZ,PROF,N_GE1,NR,CZ,893577.0,1194620.0,845229.0,676473.0,984055.0,883432.0,845436.0,763611.0,281165.0,403781.0,636133.0,617030.0,640624.0
A,CZ,PROF,N_GE1,NR,EA20,925970.0,526528.0,442194.0,446213.0,671988.0,664884.0,893188.0,776122.0,274001.0,130280.0,454548.0,743354.0,722738.0
A,CZ,PROF,N_GE1,NR,EU27_2020,1986395.0,1820203.0,1354929.0,1191528.0,1730731.0,1742821.0,1896187.0,1718633.0,633208.0,631278.0,1276871.0,1564196.0,1460181.0
A,CZ,PROF,N_GE4,NR,EU27_2020,567674.0,394511.0,322373.0,195158.0,379809.0,332169.0,324827.0,303161.0,139711.0,65230.0,291282.0,300930.0,266566.0
A,CZ,TOTAL,N1-3,NR,AT,230865.0,240448.0,202197.0,212317.0,281429.0,286755.0,272879.0,227181.0,74076.0,100829.0,352058.0,321625.0,377393.0
A,CZ,TOTAL,N1-3,NR,CZ,19422758.0,18224443.0,19239515.0,16811281.0,18550347.0,20829585.0,19241539.0,18961630.0,12995005.0,14871867.0,18014259.0,13418073.0,15083670.0
A,CZ,TOTAL,N1-3,NR,EA20,1938984.0,1444008.0,1605447.0,1950906.0,2412557.0,2568401.0,3240872.0,3049854.0,946787.0,904774.0,2100407.0,2561462.0,3098486.0
A,CZ,TOTAL,N1-3,NR,EU27_2020,21943421.0,20274351.0,21530927.0,19386020.0,21656480.0,24285412.0,23250309.0,22808968.0,14229199.0,16181389.0,20622120.0,16638784.0,18758399.0
A,CZ,TOTAL,N1-3,NR,HU,175567.0,237706.0,345502.0,235424.0,305842.0,295350.0,355715.0,270952.0,98748.0,100172.0,164618.0,221098.0,229404.0
A,CZ,TOTAL,N1-3,NR,PL,360707.0,311848.0,298307.0,296677.0,326374.0,383146.0,332618.0,372902.0,165585.0,254411.0,235334.0,304923.0,303071.0
A,CZ,TOTAL,N1-3,NR,SK,252775.0,155506.0,220046.0,312047.0,510559.0,641482.0,838461.0,1094150.0,283927.0,264178.0,580079.0,704417.0,782940.0
A,CZ,TOTAL,N_GE1,NR,AT,290107.0,304792.0,266071.0,258792.0,337881.0,380153.0,323321.0,293836.0,107370.0,117389.0,449039.0,385026.0,486768.0
A,CZ,TOTAL,N_GE1,NR,CZ,26880529.0,25498631.0,27042044.0,23963745.0,27039686.0,29039480.0,27179148.0,27477216.0,20691700.0,22722445.0,26148995.0,20300188.0,21576554.0
A,CZ,TOTAL,N_GE1,NR,DE,2447165.0,1708549.0,1632543.0,2199242.0,1854060.0,2477260.0,2630516.0,2728299.0,831259.0,868133.0,1357298.0,2245227.0,2728882.0
A,CZ,TOTAL,N_GE1,NR,EA20,4171377.0,3383536.0,3169191.0,4001318.0,4052996.0,5259973.0,5607250.0,6176866.0,1706969.0,1708530.0,3680428.0,4866588.0,5793972.0
A,CZ,TOTAL,N_GE1,NR,EU27_2020,32151515.0,30021541.0,31384010.0,29284615.0,32443941.0,36003970.0,34354616.0,35221245.0,23012616.0,25047692.0,30983903.0,26578658.0,28790967.0
A,CZ,TOTAL,N_GE1,NR,HU,317182.0,393854.0,515459.0,468142.0,539490.0,563654.0,627776.0,454348.0,151012.0,151445.0,297424.0,393867.0,421374.0
A,CZ,TOTAL,N_GE1,NR,LT,10929.0,12610.0,14468.0,8990.0,11611.0,15478.0,14157.0,16699.0,5895.0,5317.0,26443.0,22852.0,25553.0
A,CZ,TOTAL,N_GE1,NR,NL,152549.0,227532.0,153492.0,182405.0,218180.0,209525.0,235513.0,291255.0,66968.0,69661.0,282784.0,319405.0,319115.0
A,CZ,TOTAL,N_GE1,NR,PL,568116.0,542207.0,495055.0,584704.0,654987.0,725346.0,761949.0,790306.0,409547.0,383345.0,628343.0,784169.0,819138.0
A,CZ,TOTAL,N_GE1,NR,SK,474881.0,343457.0,439686.0,588590.0,736013.0,944382.0,1343160.0,1594506.0,399894.0,449587.0,828539.0,1036973.0,1081783.0
A,CZ,TOTAL,N_GE4,NR,CZ,7457771.0,7274188.0,7802529.0,7152464.0,8489339.0,8209895.0,7937609.0,8515586.0,7696695.0,7850578.0,8134736.0,6882115.0,6492883.0
A,CZ,TOTAL,N_GE4,NR,EA20,2232393.0,1939528.0,1563743.0,2050412.0,1640440.0,2691571.0,2366378.0,3127012.0,760182.0,803755.0,1580021.0,2305126.0,2695486.0
A,CZ,TOTAL,N_GE4,NR,EU27_2020,10208095.0,9747190.0,9853084.0,9898595.0,10787461.0,11718558.0,11104307.0,12412276.0,8783417.0,8866302.0,10361783.0,9939875.0,10032568.0
A,CZ,TOTAL,N_GE4,NR,HU,141615.0,156148.0,169957.0,232718.0,233648.0,268304.0,272061.0,183396.0,52264.0,51273.0,132806.0,172769.0,191970.0
A,CZ,TOTAL,N_GE4,NR,LT,6803.0,11413.0,10510.0,7841.0,11516.0,13730.0,9388.0,11101.0,4893.0,3330.0,23277.0,18515.0,18918.0
A,CZ,TOTAL,N_GE4,NR,NL,108026.0,191997.0,118130.0,136863.0,172289.0,141557.0,154212.0,209740.0,63069.0,47200.0,209923.0,233514.0,234821.0
A,CZ,TOTAL,N_GE4,NR,PL,207409.0,230358.0,196748.0,288027.0,328614.0,342199.0,429331.0,417404.0,243962.0,128934.0,393009.0,479246.0,516067.0
A,CZ,TOTAL,N_GE4,NR,SK,222106.0,187952.0,219640.0,276543.0,225454.0,302900.0,504699.0,500356.0,115968.0,185410.0,248461.0,332557.0,298843.0
A,DE,PER,N1-3,NR,AT,946582.0,877838.0,845493.0,950619.0,924612.0,838122.0,919992.0,1013085.0,412551.0,591517.0,926560.0,1401482.0,1278130.0
A,DE,PER,N1-3,NR,BE,362813.0,351365.0,301041.0,542838.0,685344.0,430749.0,434387.0,531707.0,164124.0,226980.0,376690.0,520433.0,460003.0
A,DE,PER,N1-3,NR,DE,84908064.0,87350273.0,80109555.0,89534444.0,87104335.0,79063521.0,82390597.0,84381050.0,57445754.0,70272824.0,67283380.0,78472262.0,84913829.0
A,DE,PER,N1-3,NR,DK,564936.0,756048.0,1037152.0,979060.0,847240.0,623997.0,341739.0,1204030.0,300484.0,254505.0,444879.0,501677.0,719537.0
A,DE,PER,N1-3,NR,EA20,88906012.0,91217070.0,84078241.0,93781440.0,91714255.0,83423069.0,86736791.0,89297874.0,59295978.0,72663478.0,71706206.0,84631407.0,90883610.0
A,DE,PER,N1-3,NR,EU27_2020,90738797.0,93097052.0,86425415.0,96283318.0,94111846.0,85709640.0,88577933.0,92113737.0,60166401.0,73564569.0,73452825.0,86446140.0,93398484.0
A,DE,PER,N1-3,NR,FR,647633.0,573291.0,686783.0,621057.0,631975.0,745404.0,729013.0,706040.0,354405.0,376710.0,958758.0,1171925.0,1164040.0
A,DE,PER,N1-3,NR,HU,183912.0,220785.0,228922.0,275535.0,413488.0,480448.0,296804.0,408660.0,104961.0,133234.0,235953.0,182101.0,202805.0
A,DE,PER,N1-3,NR,LT,14873.0,16749.0,12211.0,16287.0,16371.0,22432.0,26766.0,15171.0,8275.0,10559.0,11169.0,16244.0,20031.0
A,DE,PER,N1-3,NR,LU,126343.0,139112.0,180731.0,181609.0,158533.0,172079.0,187065.0,213822.0,109920.0,125067.0,200415.0,249584.0,242665.0
