freq,c_dest,purpose,duration,unit,geo	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 	2024 
A,AME,PROF,N_GE1,NR,DK	1218754 u	: u	: u	746773 u	611381 u	1061026 u	: u	1657300 u	: 	: u	: u	: u	: u
A,AME,PROF,N_GE1,NR,EA20	20242335 	19527568 	21331429 	12815294 	19173512 	20463438 	21883043 	15343188 	5780226 	14010533 	16053869 	12851881 	14381806 
A,AME,PROF,N_GE1,NR,EE	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,PROF,N_GE1,NR,EL	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,PROF,N_GE1,NR,ES	2477107 	2666185 	2827229 	1212596 b	2209979 	2096485 	2077859 	1517996 	: u	: u	2759304 	2439670 	2119318 
A,AME,PROF,N_GE1,NR,EU27_2020	22225577 e	20785710 e	23021685 	15096263 	21196506 	24586669 	25257108 	19090781 	6152204 	16727601 	18659124 	16240706 e	15726213 
A,AME,PROF,N_GE1,NR,FI	1387745 bu	714474 u	806414 u	1131859 u	: u	991559 u	1000324 u	: u	: u	: u	: u	: u	541603 u
A,AME,PROF,N_GE1,NR,FR	1840343 u	2188817 	1664532 u	1442260 u	1603515 u	2212220 	2407526 	1896579 	: u	: u	1810274 u	1068134 u	1991808 u
A,AME,PROF,N_GE1,NR,HR	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u	: u
A,AME,PROF,N_GE1,NR,HU	123510 	142901 	158290 	241118 	256015 	203437 	157193 u	218977 	57146 u	109332 	143434 u	222354 	91907 u
A,AME,PROF,N_GE1,NR,IE	409266 	417297 	406486 	518494 	834441 	507150 	677012 	718907 	237102 	: u	: u	: u	506005 u
A,AME,PROF,N_GE1,NR,IT	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,PROF,N_GE1,NR,LT	37093 u	58664 	17490 u	42598 u	60247 	20367 u	30851 u	26835 u	: u	: u	: u	: u	: u
A,AME,PROF,N_GE1,NR,LU	85578 u	57916 u	78944 u	: u	: u	186395 u	91465 u	: u	: u	: u	146834 u	206349 u	165785 u
A,AME,PROF,N_GE1,NR,LV	: u	: 	: u	: u	: 	: u	: u	: u	: 	: u	: u	: u	: u
A,AME,PROF,N_GE1,NR,ME	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 
A,AME,PROF,N_GE1,NR,MT	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u
A,AME,PROF,N_GE1,NR,NL	376754 bu	732540 u	529794 u	825565 u	957644 u	1224937 	878814 	1156729 	183945 u	345400 u	944348 	1849697 	1060921 
A,AME,PROF,N_GE1,NR,NO	: 	947088 u	1164398 u	931469 u	730644 u	558927 u	683063 u	: 	: 	: u	: u	: u	: u
A,AME,PROF,N_GE1,NR,PL	: u	: u	579986 bu	591647 	468026 u	467590 u	598730 u	490545 u	150330 u	177013 u	463304 	280929 	636584 
A,AME,PROF,N_GE1,NR,PT	: u	: u	310819 u	430250 u	367532 u	337278 u	385939 u	331279 u	: u	: u	: u	313327 u	229621 u
A,AME,PROF,N_GE1,NR,SE	: 	: 	: u	: u	: u	2203214 u	2187966 u	1221973 u	: u	: u	: u	: 	: u
A,AME,PROF,N_GE1,NR,SI	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,PROF,N_GE1,NR,SK	: 	: u	: 	: 	: 	: u	: u	: u	: 	: 	: u	: u	: u
A,AME,PROF,N_GE1,NR,UK	6555006 	6603950 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,AME,PROF,N_GE4,NR,AL	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 
A,AME,PROF,N_GE4,NR,AT	: u	529909 u	970681 u	989224 u	873470 u	: u	: u	: u	: u	: u	1142606 u	755060 u	762756 u
A,AME,PROF,N_GE4,NR,BE	704485 u	770054 	371640 u	249573 u	852485 u	393813 bu	470394 u	827159 u	: u	: u	381232 u	866669 u	412364 u
A,AME,PROF,N_GE4,NR,BG	: 	: u	: u	: 	: u	: u	: 	: 	: u	: 	: 	: 	: 
A,AME,PROF,N_GE4,NR,CH	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 	: u	: 	: 
A,AME,PROF,N_GE4,NR,CY	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 	: u	: u	: u
A,AME,PROF,N_GE4,NR,CZ	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: 	: u	: 
A,AME,PROF,N_GE4,NR,DE	8737882 u	7714623 u	10456787 u	4173563 u	7100183 u	9148678 u	10581263 u	5063076 u	: u	: u	: u	: u	: u
A,AME,PROF,N_GE4,NR,DK	1171696 u	: u	: u	730512 u	445433 u	1031320 u	: u	1585639 u	: 	: u	: u	: u	: u
A,AME,PROF,N_GE4,NR,EA20	19391041 	18331666 	20883546 	12349910 	18427227 	19231873 	21178801 	14537735 	5378691 	13915002 	15617841 	12095523 	13950719 
A,AME,PROF,N_GE4,NR,EE	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,PROF,N_GE4,NR,EL	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,PROF,N_GE4,NR,ES	2420950 	2540470 	2751273 	1181832 b	2198393 	2075812 	2051690 	1496252 	: u	: u	2721203 	2335696 	2077843 
A,AME,PROF,N_GE4,NR,EU27_2020	21239854 e	19477049 e	22499935 	14606508 	20234331 	23211831 	24435020 	17882877 	5705820 	16631659 	17844873 	15076943 e	15241007 
A,AME,PROF,N_GE4,NR,FI	1376101 bu	714474 u	787836 u	1109077 u	: u	987222 u	972845 u	: u	: u	: 	: u	: u	: u
A,AME,PROF,N_GE4,NR,FR	1778810 u	2136965 u	1550301 u	1382596 u	1525146 u	2015790 u	2227316 u	1727481 u	: u	: u	1679295 u	: u	1885643 u
A,AME,PROF,N_GE4,NR,HR	: u	: 	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u	: u
A,AME,PROF,N_GE4,NR,HU	122132 	141799 	154764 	238497 	253936 	196530 	137696 u	199693 	53099 u	108921 	139246 u	219912 	91064 u
A,AME,PROF,N_GE4,NR,IE	393583 u	401478 	376277 u	489073 u	802899 	482617 	606167 	685254 	228542 	: u	: u	: u	487905 u
A,AME,PROF,N_GE4,NR,IT	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,PROF,N_GE4,NR,LT	36402 u	58006 u	: u	40512 u	59855 	19405 u	30851 u	25815 u	: u	: u	: u	: u	: u
A,AME,PROF,N_GE4,NR,LU	85578 u	55263 u	74922 u	: u	: u	182418 u	: u	: u	: u	: u	138844 u	193959 u	156057 u
A,AME,PROF,N_GE4,NR,LV	: u	: 	: u	: u	: 	: u	: u	: u	: 	: u	: u	: u	: u
A,AME,PROF,N_GE4,NR,ME	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 
A,AME,PROF,N_GE4,NR,MT	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u
A,AME,PROF,N_GE4,NR,NL	: u	660808 u	467434 u	806827 u	894473 u	1132840 	771736 u	1018144 	: u	320023 u	933967 	1842437 	1028151 
A,AME,PROF,N_GE4,NR,NO	: 	924499 u	1154997 u	909443 u	: u	: u	652309 u	: 	: 	: u	: u	: u	: u
A,AME,PROF,N_GE4,NR,PL	: u	: u	579986 bu	586158 u	464471 u	464589 u	594915 u	488759 u	148619 u	177013 u	458639 	275100 	636094 
A,AME,PROF,N_GE4,NR,PT	: u	: u	308842 u	420351 u	363936 u	337278 u	379439 u	328930 u	: u	: u	: u	299488 u	222941 u
A,AME,PROF,N_GE4,NR,SE	: 	: 	: u	: u	: u	2099555 u	2149489 u	925972 u	: u	: u	: u	: 	: u
A,AME,PROF,N_GE4,NR,SI	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,PROF,N_GE4,NR,SK	: 	: u	: 	: 	: 	: u	: u	: u	: 	: 	: u	: u	: u
A,AME,PROF,N_GE4,NR,UK	6327248 	6377754 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,AME,TOTAL,N1-3,NR,AL	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 
A,AME,TOTAL,N1-3,NR,AT	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 	: u	: u	: u
A,AME,TOTAL,N1-3,NR,BE	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	106116 u	: u
A,AME,TOTAL,N1-3,NR,CH	: u	: 	: u	: u	: u	: u	: u	: u	: u	: 	: 	: 	: 
A,AME,TOTAL,N1-3,NR,CY	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: u	: 
A,AME,TOTAL,N1-3,NR,CZ	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: u	: 
A,AME,TOTAL,N1-3,NR,DE	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,TOTAL,N1-3,NR,DK	: u	141167 bu	: u	: u	188553 u	: u	: u	: u	: 	: u	: u	: u	: u
A,AME,TOTAL,N1-3,NR,EA20	1691926 	1514233 	762630 	992962 	1223840 	1752246 	1552526 	1204357 	466617 	260035 u	636748 	1520121 	692869 
A,AME,TOTAL,N1-3,NR,EE	: u	: u	: 	: 	: u	: 	: 	: 	: 	: 	: u	: 	: 
A,AME,TOTAL,N1-3,NR,EL	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,AME,TOTAL,N1-3,NR,ES	88408 u	140210 u	104413 u	: u	: u	: u	: u	: u	: u	: u	: u	132634 u	: u
A,AME,TOTAL,N1-3,NR,EU27_2020	1889060 e	1774278 e	921220 	1094592 	1518053 	1946718 	1676335 	1657688 	541601 	278968 u	1038859 	1943079 e	763620 
A,AME,TOTAL,N1-3,NR,FI	: u	: 	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,TOTAL,N1-3,NR,FR	: u	: u	: u	: u	: u	251740 u	228807 u	252965 u	: u	: u	: u	: u	: u
A,AME,TOTAL,N1-3,NR,HR	: u	: u	: u	: u	: u	: 	: u	: 	: 	: 	: 	: u	: 
A,AME,TOTAL,N1-3,NR,HU	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,TOTAL,N1-3,NR,IE	: u	: u	56200 u	: u	: u	74206 u	118143 u	54018 u	25198 u	: u	: u	: u	: u
A,AME,TOTAL,N1-3,NR,IT	: u	: u	: u	: u	: 	: u	: u	: u	: 	: u	: 	: u	: 
A,AME,TOTAL,N1-3,NR,LT	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u	: 	: 	: u
A,AME,TOTAL,N1-3,NR,LU	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,TOTAL,N1-3,NR,LV	: u	: 	: u	: 	: 	: 	: 	: 	: 	: 	: u	: 	: u
A,AME,TOTAL,N1-3,NR,MT	: u	: u	: u	: u	: 	: u	: u	: u	: u	: 	: u	: u	: u
A,AME,TOTAL,N1-3,NR,NL	: u	: u	: u	: u	: u	159739 u	: u	145976 u	102838 u	: u	: u	: u	: u
A,AME,TOTAL,N1-3,NR,NO	: 	: u	: u	: u	: u	: u	: u	: 	: 	: 	: u	: u	: u
A,AME,TOTAL,N1-3,NR,PL	: u	: 	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,TOTAL,N1-3,NR,PT	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u
A,AME,TOTAL,N1-3,NR,RS	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 
A,AME,TOTAL,N1-3,NR,SE	: 	: 	: u	: u	: u	: u	: u	: u	: u	: 	: u	: 	: u
A,AME,TOTAL,N1-3,NR,SI	: 	: 	: u	: 	: u	: 	: 	: u	: 	: u	: u	: u	: u
A,AME,TOTAL,N1-3,NR,SK	: 	: 	: 	: 	: 	: u	: u	: 	: 	: 	: 	: u	: 
A,AME,TOTAL,N1-3,NR,UK	351659 	330992 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,AME,TOTAL,N_GE1,NR,AL	: 	: 	: 	: 	: 	743789 	: 	834884 u	: u	: 	: 	: 	: 
A,AME,TOTAL,N_GE1,NR,AT	4242604 	4231003 	4562978 	5002593 	5200153 	5259782 	4583903 	4474929 	1191109 u	1087406 u	4272819 	5313573 	5602759 
A,AME,TOTAL,N_GE1,NR,BE	4297268 	5109098 	5134892 	5056249 	5363209 	4702010 b	5664493 	6257824 	1918841 	2006873 u	4186279 	7358520 	5939766 
A,AME,TOTAL,N_GE1,NR,BG	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,TOTAL,N_GE1,NR,CH	10077016 	9960211 	10212762 	9349910 	14319831 	9920791 	9498140 	12757893 	2029399 u	3441868 u	9124337 u	: 	: 
A,AME,TOTAL,N_GE1,NR,CY	353814 bu	497619 u	448127 u	605638 u	937487 u	: u	: u	: u	: 	: 	: u	498296 u	: u
A,AME,TOTAL,N_GE1,NR,CZ	: u	: u	: u	1107104 u	: u	: u	1932644 u	: u	: u	: u	1370147 u	1534880 u	1440125 u
A,AME,TOTAL,N_GE1,NR,DE	66448209 	60641294 	59464902 	57240823 	66047582 	78694785 	75210422 	71875913 	19698236 u	27724407 u	48807103 	48093881 	73895816 
A,AME,TOTAL,N_GE1,NR,DK	5773469 	3935416 b	5012716 	4412717 	5482703 	4278759 	2859477 	7327971 	: u	: u	3500683 u	4104722 	4192109 
A,AME,TOTAL,N_GE1,NR,EA20	170088506 	160788472 	155082860 	154172723 	174235290 	178120065 	184914302 	177628845 	51719049 	56814286 	145480822 	153306805 	180311029 
A,AME,TOTAL,N_GE1,NR,EE	: u	: u	: u	1670522 u	594270 u	374657 u	435493 u	433507 u	: u	: u	: u	394820 u	791433 u
A,AME,TOTAL,N_GE1,NR,EL	: u	565417 u	455091 u	380313 u	566382 u	777366 	786356 	381075 u	: u	: u	639349 	908942 	503906 u
A,AME,TOTAL,N_GE1,NR,ES	19947635 	20350906 	19304029 	21062174 b	25119475 	18395578 	21864476 	20555742 	7617574 	11084937 	28067629 	23659100 	26965273 
A,AME,TOTAL,N_GE1,NR,EU27_2020	190186097 e	181608225 e	176618136 	175890909 	198187355 	212321015 	217519999 	209144265 	59718083 	64976652 	166373516 	177124248 e	205442911 
A,AME,TOTAL,N_GE1,NR,FI	4607428 b	2836912 	3659382 	4171451 	5120469 	4276821 	3345082 	2910038 	: u	: u	3444314 u	5019620 u	3076936 
A,AME,TOTAL,N_GE1,NR,FR	27661907 	30057780 	30338113 	24319059 	26165193 	27708697 	27631480 	31480397 	6795508 	4334717 	21505983 	26055570 	28347542 
A,AME,TOTAL,N_GE1,NR,HR	: u	: u	1375269 u	2483886 u	267002 u	: u	541746 u	: u	: u	: u	405441 u	1082364 u	905926 u
A,AME,TOTAL,N_GE1,NR,HU	2006835 	2770198 	2455346 	2521581 	2904679 	2103385 	2065465 	4191788 	883236 	441489 	1080194 	1847384 	1937294 
A,AME,TOTAL,N_GE1,NR,IE	6071222 	5521645 	6047207 	6057502 	6407371 	6718442 	6900862 	7900982 	1881866 	: u	4601361 	6103557 	5014890 
A,AME,TOTAL,N_GE1,NR,IT	15842273 	13103930 	6826955 bu	7504096 u	13775722 	6118768 u	15904664 u	7609284 u	: u	: u	4786441 u	6390512 u	7130083 u
A,AME,TOTAL,N_GE1,NR,LT	581582 	579999 	393442 	461635 	473168 	371953 	337063 	367699 	73343 u	46681 u	167901 u	201896 	161598 
A,AME,TOTAL,N_GE1,NR,LU	698744 	698133 	619265 	610791 	720213 	1025440 	828440 	1032703 	220937 u	285218 	1070966 	1165985 	1232973 
A,AME,TOTAL,N_GE1,NR,LV	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,TOTAL,N_GE1,NR,ME	: 	: 	: 	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 
A,AME,TOTAL,N_GE1,NR,MK	: 	: 	: 	: 	: 	: 	: 	: u	: 	: u	: 	: 	: 
A,AME,TOTAL,N_GE1,NR,MT	110217 	84525 	123795 bu	113490 u	127863 u	80522 u	239301 u	254780 u	: u	: u	122639 u	114454 u	256182 
A,AME,TOTAL,N_GE1,NR,NL	14995156 b	12573297 	13806160 	14286270 	15590955 	18375704 	16000398 	16954757 	4107645 	6311788 	19082369 	15950881 	15837810 
A,AME,TOTAL,N_GE1,NR,NO	: 	4149535 	6424748 	4980817 	5252312 	5125910 	4160098 	: 	: 	: u	3191202 	3186249 u	3743665 
A,AME,TOTAL,N_GE1,NR,PL	3968454 u	5449374 	5242220 b	5735855 	6499704 	7592829 	8068848 	9039541 	1883593 	2417153 	6258148 	7162183 	7568221 
A,AME,TOTAL,N_GE1,NR,PT	1376678 	1563516 	1512709 	1642844 	1010111 	2421260 	1983083 	2162267 	585642 	1227436 	2694665 	3245190 	2797656 
A,AME,TOTAL,N_GE1,NR,RO	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,TOTAL,N_GE1,NR,RS	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 
A,AME,TOTAL,N_GE1,NR,SE	: 	: 	7519201 	7402913 	7671226 	18916801 	17568965 	9339735 	3861465 u	: u	8507434 u	: 	: u
A,AME,TOTAL,N_GE1,NR,SI	: u	: u	: u	: u	494302 u	: u	: u	: u	: u	322152 u	259736 u	375489 u	350251 u
A,AME,TOTAL,N_GE1,NR,SK	: u	: u	: u	: u	: u	: u	1433357 u	1676047 u	: u	: u	: u	1190047 u	: u
A,AME,TOTAL,N_GE1,NR,UK	67882644 	70965996 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,AME,TOTAL,N_GE4,NR,AL	: 	: 	: 	: 	: 	743214 	: 	834884 u	: u	: 	: 	: 	: 
A,AME,TOTAL,N_GE4,NR,AT	4228404 	4218644 	4529341 	4942767 	5187875 	5220020 	4557669 	4463877 	1191109 u	1087406 u	4268001 	5283884 	5570697 
A,AME,TOTAL,N_GE4,NR,BE	4289613 	5094136 	5110538 	5020752 	5321098 	4662604 b	5643209 	6238953 	1900631 	2005492 u	4167124 	7252404 	5922292 
A,AME,TOTAL,N_GE4,NR,BG	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,TOTAL,N_GE4,NR,CH	10060370 	9960211 	10122139 	9345035 	14303511 	9897752 	9406882 	12678552 	2018284 u	3441868 u	9124337 u	: 	: 
A,AME,TOTAL,N_GE4,NR,CY	352637 bu	497619 u	448127 u	605638 u	937487 u	: u	: u	: u	: 	: 	: u	495477 u	: u
A,AME,TOTAL,N_GE4,NR,CZ	: u	: u	: u	1107104 u	: u	: u	1932644 u	: u	: u	: u	1370147 u	1515944 u	1440125 u
A,AME,TOTAL,N_GE4,NR,DE	65174404 	59767455 	59176278 	56690407 	65199789 	77679917 	74397814 	71322588 	19497609 u	27706893 u	48572046 	47313057 	73727758 
A,AME,TOTAL,N_GE4,NR,DK	5726410 	3794249 b	4982997 	4393477 	5294150 	4244550 	2803418 	7233141 	: u	: u	3475216 u	4091963 	4154820 
A,AME,TOTAL,N_GE4,NR,EA20	168396580 	159274238 	154320230 	153179761 	173011449 	176367819 	183361776 	176424488 	51252432 	56554251 	144844074 	151786684 	179618161 
A,AME,TOTAL,N_GE4,NR,EE	: u	: u	: u	1670522 u	590497 u	374657 u	435493 u	433507 u	: u	: u	: u	394820 u	791433 u
A,AME,TOTAL,N_GE4,NR,EL	: u	562989 u	455091 u	380313 u	566382 u	777366 	786356 	381075 u	: u	: u	639349 	908942 	503906 u
A,AME,TOTAL,N_GE4,NR,ES	19859227 	20210697 	19199616 	21011726 b	25058095 	18363913 	21820031 	20523166 	7608982 	11071846 	28029527 	23526466 	26897353 
A,AME,TOTAL,N_GE4,NR,EU27_2020	188297036 e	179833947 e	175696916 	174796318 	196669302 	210374297 	215843664 	207486577 	59176483 	64697683 	165334657 	175181169 e	204679292 
A,AME,TOTAL,N_GE4,NR,FI	4595784 b	2836912 	3640804 	4148669 	5110123 	4272485 	3306345 	2846078 	: u	: u	3435866 u	4969362 u	3053287 
A,AME,TOTAL,N_GE4,NR,FR	27521628 	29985790 	30206581 	24210086 	26065939 	27456957 	27402674 	31227432 	6708194 	4265212 	21343762 	25859689 	28093936 
A,AME,TOTAL,N_GE4,NR,HR	: u	: u	1368180 u	2481499 u	253504 u	: u	540856 u	: u	: u	: u	405441 u	1077986 u	905926 u
A,AME,TOTAL,N_GE4,NR,HU	2002641 	2769096 	2450506 	2517274 	2902144 	2090610 	2045968 	4171202 	879189 	439830 	1076006 	1844942 	1936451 
A,AME,TOTAL,N_GE4,NR,IE	6026692 	5496162 	5991007 	6002953 	6362640 	6644236 	6782719 	7846964 	1856668 	: u	4545964 	6007226 	4992407 
A,AME,TOTAL,N_GE4,NR,IT	15820387 	12871936 	6817362 bu	7446047 u	13775722 	6021532 u	15813751 u	7559740 u	: u	: u	4786441 u	6381274 u	7130083 u
A,AME,TOTAL,N_GE4,NR,LT	577007 	578798 	389402 	459059 	472777 	370992 	337063 	366251 	72827 u	46188 u	167901 u	201896 	160546 
A,AME,TOTAL,N_GE4,NR,LU	695185 	693858 	613762 	607256 	718715 	1017562 	803025 	1024380 	217816 u	282428 u	1059409 	1151038 	1218294 
A,AME,TOTAL,N_GE4,NR,LV	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,TOTAL,N_GE4,NR,ME	: 	: 	: 	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 
A,AME,TOTAL,N_GE4,NR,MK	: 	: 	: 	: 	: 	: 	: 	: u	: 	: u	: 	: 	: 
A,AME,TOTAL,N_GE4,NR,MT	109291 	84271 	122640 bu	112278 u	127863 u	80302 u	239095 u	254058 u	: u	: u	122325 u	114220 u	253804 
A,AME,TOTAL,N_GE4,NR,NL	14942510 b	12459002 	13732338 	14253764 	15517830 	18215965 	15884131 	16808781 	4004808 	6276041 	18998525 	15887774 	15771237 
A,AME,TOTAL,N_GE4,NR,NO	: 	4079585 	6368474 	4949552 	5183625 	5037993 	4113504 	: 	: 	: u	3136936 	3150706 u	3724229 
A,AME,TOTAL,N_GE4,NR,PL	3939429 u	5449374 	5234088 b	5724924 	6489312 	7576161 	8065034 	9037755 	1876685 	2414028 	6251855 	7156007 	7564981 
A,AME,TOTAL,N_GE4,NR,PT	1364011 	1560366 	1510732 	1632635 	1001003 	2410248 	1965235 	2152894 	575700 	1227436 	2686577 	3223919 	2787581 
A,AME,TOTAL,N_GE4,NR,RO	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,TOTAL,N_GE4,NR,RS	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 
A,AME,TOTAL,N_GE4,NR,SE	: 	: 	7403302 	7335761 	7578494 	18785981 	17524526 	9017325 	3797436 u	: u	8141271 u	: 	: u
A,AME,TOTAL,N_GE4,NR,SI	: u	: u	: u	: u	489748 u	: u	: u	: u	: u	320663 u	256603 u	372983 u	342479 u
A,AME,TOTAL,N_GE4,NR,SK	: u	: u	: u	: u	: u	: u	1422628 u	1676047 u	: u	: u	: u	1180158 u	: u
A,AME,TOTAL,N_GE4,NR,UK	67530985 	70635005 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,AME_C_S,PER,N1-3,NR,AT	: 	: 	: 	: u	: u	: u	: 	: 	: 	: 	: u	: 	: 
A,AME_C_S,PER,N1-3,NR,BE	: 	: 	: u	: 	: u	: u	: u	: 	: u	: 	: 	: u	: u
A,AME_C_S,PER,N1-3,NR,CH	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 
A,AME_C_S,PER,N1-3,NR,DE	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: 	: u	: 
A,AME_C_S,PER,N1-3,NR,DK	: 	: 	: 	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 
A,AME_C_S,PER,N1-3,NR,EA20	: u	: u	: u	: u	: u	331682 u	: u	: u	: u	: u	: u	284816 u	: u
A,AME_C_S,PER,N1-3,NR,EE	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 
A,AME_C_S,PER,N1-3,NR,ES	: u	: u	: 	: u	: u	: u	: u	: 	: 	: 	: 	: u	: u
A,AME_C_S,PER,N1-3,NR,EU27_2020	: u	: u	: u	: u	335222 u	336185 u	: u	: u	: u	: u	: u	292743 e	: u
A,AME_C_S,PER,N1-3,NR,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: u	: 
A,AME_C_S,PER,N1-3,NR,FR	: u	: 	: 	: u	: u	: 	: u	: u	: 	: u	: 	: u	: u
A,AME_C_S,PER,N1-3,NR,HR	: 	: u	: u	: u	: u	: 	: u	: 	: 	: 	: 	: 	: 
A,AME_C_S,PER,N1-3,NR,IE	: u	: u	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,AME_C_S,PER,N1-3,NR,IT	: 	: 	: 	: 	: 	: u	: 	: 	: 	: u	: 	: 	: 
A,AME_C_S,PER,N1-3,NR,LT	: u	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 
A,AME_C_S,PER,N1-3,NR,LU	: 	: u	: u	: u	: 	: u	: u	: 	: 	: 	: 	: 	: u
A,AME_C_S,PER,N1-3,NR,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: u
A,AME_C_S,PER,N1-3,NR,NL	: u	: 	: u	: u	: u	: u	: 	: 	: u	: u	: u	: u	: u
A,AME_C_S,PER,N1-3,NR,NO	: 	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: u	: 
A,AME_C_S,PER,N1-3,NR,PL	: 	: 	: u	: u	: u	: 	: 	: 	: u	: 	: 	: 	: 
A,AME_C_S,PER,N1-3,NR,PT	: 	: 	: 	: 	: u	: u	: u	: 	: 	: 	: 	: u	: u
A,AME_C_S,PER,N1-3,NR,RS	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 
A,AME_C_S,PER,N1-3,NR,SE	: 	: 	: u	: u	: u	: 	: 	: u	: 	: 	: u	: 	: 
A,AME_C_S,PER,N1-3,NR,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 	: u
A,AME_C_S,PER,N1-3,NR,SK	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: u	: 
A,AME_C_S,PER,N1-3,NR,UK	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,AME_C_S,PER,N_GE1,NR,AT	1439898 u	1441889 u	1614150 u	2111559 u	1727659 u	1681017 u	1864273 u	1570263 u	: u	: u	1162257 u	1935805 	2396173 
A,AME_C_S,PER,N_GE1,NR,BE	1372984 u	2343224 	2268491 	2540837 	2218797 	1831501 b	3041756 	2884969 	: u	1114583 u	2246989 u	3262008 	2895440 
A,AME_C_S,PER,N_GE1,NR,BG	: 	: u	: u	: 	: u	: u	: u	: u	: 	: 	: u	: u	: u
A,AME_C_S,PER,N_GE1,NR,CH	2707700 u	3478024 u	4640865 u	2787762 u	7286343 	3708619 u	5106773 u	4505568 u	: u	: u	: u	: 	: 
A,AME_C_S,PER,N_GE1,NR,CY	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 	: u	: u	: u
